dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
promotion_only,without_churn_prevention,random_forest,week1_ratio,0.022210495414533352,0.022210495414533352,feature_importances_
promotion_only,without_churn_prevention,random_forest,rating_ratio_12세,0.021889641471746966,0.021889641471746966,feature_importances_
promotion_only,without_churn_prevention,random_forest,front_loaded_ratio,0.021724226490160998,0.021724226490160998,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_20s,0.021518066818505377,0.021518066818505377,feature_importances_
promotion_only,without_churn_prevention,random_forest,is_long_movie_ratio,0.02146155310033438,0.02146155310033438,feature_importances_
promotion_only,without_churn_prevention,random_forest,week3_ratio,0.02094053735150337,0.02094053735150337,feature_importances_
promotion_only,without_churn_prevention,random_forest,alloc_dur_코미디,0.02070342872805712,0.02070342872805712,feature_importances_
promotion_only,without_churn_prevention,random_forest,tag_dur_코미디,0.020645271920251625,0.020645271920251625,feature_importances_
promotion_only,without_churn_prevention,random_forest,late_ratio,0.02024569312840756,0.02024569312840756,feature_importances_
promotion_only,without_churn_prevention,random_forest,days_since_last_watch_to_obs_end,0.017977312855607126,0.017977312855607126,feature_importances_
promotion_only,without_churn_prevention,random_forest,payment_device_android,0.017591911023075307,0.017591911023075307,feature_importances_
promotion_only,without_churn_prevention,random_forest,rating_ratio_청불,0.017561978669837344,0.017561978669837344,feature_importances_
promotion_only,without_churn_prevention,random_forest,total_sessions,0.015719393800462802,0.015719393800462802,feature_importances_
promotion_only,without_churn_prevention,random_forest,rating_ratio_전체,0.013282970122037526,0.013282970122037526,feature_importances_
promotion_only,without_churn_prevention,random_forest,unique_contents,0.012778395449629,0.012778395449629,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_30s,0.012660892990668342,0.012660892990668342,feature_importances_
promotion_only,without_churn_prevention,random_forest,promo_x_2screen,0.011643326844766775,0.011643326844766775,feature_importances_
promotion_only,without_churn_prevention,random_forest,screen_2_flag,0.01062504252935049,0.01062504252935049,feature_importances_
promotion_only,without_churn_prevention,random_forest,payment_device_mobile,0.01044554377450836,0.01044554377450836,feature_importances_
promotion_only,without_churn_prevention,random_forest,watch_days_ratio,0.010409199693469382,0.010409199693469382,feature_importances_
promotion_only,without_churn_prevention,random_forest,unique_days,0.009149677048979161,0.009149677048979161,feature_importances_
promotion_only,without_churn_prevention,random_forest,screen_1_flag,0.00870919552666311,0.00870919552666311,feature_importances_
promotion_only,without_churn_prevention,random_forest,premium_action_trial_risk,0.008069232432034704,0.008069232432034704,feature_importances_
promotion_only,without_churn_prevention,random_forest,tag_ratio_애니메이션_키즈,0.007982444706018964,0.007982444706018964,feature_importances_
promotion_only,without_churn_prevention,random_forest,payment_device_pc,0.007228776500643897,0.007228776500643897,feature_importances_
promotion_only,without_churn_prevention,random_forest,promo_x_1screen,0.007206858617535278,0.007206858617535278,feature_importances_
promotion_only,without_churn_prevention,random_forest,tag_ratio_가족,0.006682101150978439,0.006682101150978439,feature_importances_
promotion_only,without_churn_prevention,random_forest,gender_F,0.006528888496768854,0.006528888496768854,feature_importances_
promotion_only,without_churn_prevention,random_forest,gender_M,0.006081337074681594,0.006081337074681594,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_40s,0.00460534754921138,0.00460534754921138,feature_importances_
promotion_only,without_churn_prevention,random_forest,stable_2screen_active,0.003157140287798397,0.003157140287798397,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_10s_or_less,0.002048617591502967,0.002048617591502967,feature_importances_
promotion_only,without_churn_prevention,random_forest,discount_sensitive_risk,0.0019748064504058545,0.0019748064504058545,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_50s,0.0015080782137565727,0.0015080782137565727,feature_importances_
promotion_only,without_churn_prevention,random_forest,age_band_60s_plus,0.0013975829726239394,0.0013975829726239394,feature_importances_
promotion_only,without_churn_prevention,random_forest,metadata_covered_watch_ratio,0.0007777345926360914,0.0007777345926360914,feature_importances_
promotion_only,without_churn_prevention,random_forest,only_week1_flag,0.0007512481510294449,0.0007512481510294449,feature_importances_
promotion_only,without_churn_prevention,random_forest,promo2_family_lifestyle_candidate,0.00069129114331568,0.00069129114331568,feature_importances_
promotion_only,without_churn_prevention,random_forest,has_watch_obs,0.0006592125395595176,0.0006592125395595176,feature_importances_
promotion_only,without_churn_prevention,random_forest,family_2screen_lifestyle,0.00048728534326660276,0.00048728534326660276,feature_importances_
promotion_only,without_churn_prevention,random_forest,payment_device_smarttv,0.0003983445130674106,0.0003983445130674106,feature_importances_
promotion_only,without_churn_prevention,random_forest,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,without_churn_prevention,random_forest,rating_dur_국민학생관람불가,0.0,0.0,feature_importances_
promotion_only,without_churn_prevention,random_forest,subscription_days,0.0,0.0,feature_importances_
promotion_only,without_churn_prevention,extra_trees,max_screen,0.06977458858379024,0.06977458858379024,feature_importances_
promotion_only,without_churn_prevention,extra_trees,promo_x_4screen,0.06960888189871511,0.06960888189871511,feature_importances_
promotion_only,without_churn_prevention,extra_trees,screen_4_flag,0.06844638108301528,0.06844638108301528,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age_band_20s,0.059740425730162965,0.059740425730162965,feature_importances_
promotion_only,without_churn_prevention,extra_trees,billing_method,0.053395650483136645,0.053395650483136645,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age,0.0470777842072918,0.0470777842072918,feature_importances_
promotion_only,without_churn_prevention,extra_trees,payment_device_android,0.04445634914039436,0.04445634914039436,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age_band_30s,0.03598742274197702,0.03598742274197702,feature_importances_
promotion_only,without_churn_prevention,extra_trees,promo_x_2screen,0.028284961975144022,0.028284961975144022,feature_importances_
promotion_only,without_churn_prevention,extra_trees,payment_device_mobile,0.027456442734729778,0.027456442734729778,feature_importances_
promotion_only,without_churn_prevention,extra_trees,screen_2_flag,0.02491927746053763,0.02491927746053763,feature_importances_
promotion_only,without_churn_prevention,extra_trees,premium_action_trial_risk,0.0196977179115916,0.0196977179115916,feature_importances_
promotion_only,without_churn_prevention,extra_trees,screen_1_flag,0.018158590354477335,0.018158590354477335,feature_importances_
promotion_only,without_churn_prevention,extra_trees,payment_device_pc,0.017765952289950652,0.017765952289950652,feature_importances_
promotion_only,without_churn_prevention,extra_trees,promo_x_1screen,0.017050969487195575,0.017050969487195575,feature_importances_
promotion_only,without_churn_prevention,extra_trees,reg_hour,0.016877132133709977,0.016877132133709977,feature_importances_
promotion_only,without_churn_prevention,extra_trees,gender_M,0.01664656434366916,0.01664656434366916,feature_importances_
promotion_only,without_churn_prevention,extra_trees,country_entropy_norm,0.016468944454251858,0.016468944454251858,feature_importances_
promotion_only,without_churn_prevention,extra_trees,is_recent_content_ratio,0.016051086081013338,0.016051086081013338,feature_importances_
promotion_only,without_churn_prevention,extra_trees,gender_F,0.01588160701942255,0.01588160701942255,feature_importances_
promotion_only,without_churn_prevention,extra_trees,tag_ratio_액션,0.01465870999296968,0.01465870999296968,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age_band_40s,0.014596433687997725,0.014596433687997725,feature_importances_
promotion_only,without_churn_prevention,extra_trees,front_loaded_ratio,0.013245382862236156,0.013245382862236156,feature_importances_
promotion_only,without_churn_prevention,extra_trees,week1_ratio,0.013121207604013545,0.013121207604013545,feature_importances_
promotion_only,without_churn_prevention,extra_trees,tag_ratio_드라마,0.013111539503419643,0.013111539503419643,feature_importances_
promotion_only,without_churn_prevention,extra_trees,rating_ratio_15세,0.012706265512570624,0.012706265512570624,feature_importances_
promotion_only,without_churn_prevention,extra_trees,max_day_share,0.012555453344335868,0.012555453344335868,feature_importances_
promotion_only,without_churn_prevention,extra_trees,is_long_movie_ratio,0.012392784792485451,0.012392784792485451,feature_importances_
promotion_only,without_churn_prevention,extra_trees,late_ratio,0.012090787617521515,0.012090787617521515,feature_importances_
promotion_only,without_churn_prevention,extra_trees,days_since_last_watch_to_obs_end,0.01179867621850363,0.01179867621850363,feature_importances_
promotion_only,without_churn_prevention,extra_trees,week3_ratio,0.011534207736798537,0.011534207736798537,feature_importances_
promotion_only,without_churn_prevention,extra_trees,stable_2screen_active,0.01132009643328097,0.01132009643328097,feature_importances_
promotion_only,without_churn_prevention,extra_trees,genre_tag_entropy_norm,0.010895912191095711,0.010895912191095711,feature_importances_
promotion_only,without_churn_prevention,extra_trees,rating_ratio_12세,0.010507527157880326,0.010507527157880326,feature_importances_
promotion_only,without_churn_prevention,extra_trees,alloc_ratio_액션,0.01043162029170508,0.01043162029170508,feature_importances_
promotion_only,without_churn_prevention,extra_trees,rating_ratio_전체,0.008921547567344121,0.008921547567344121,feature_importances_
promotion_only,without_churn_prevention,extra_trees,rating_ratio_청불,0.00888761296432451,0.00888761296432451,feature_importances_
promotion_only,without_churn_prevention,extra_trees,watch_days_ratio,0.008747006342564144,0.008747006342564144,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age_band_10s_or_less,0.00827417183059293,0.00827417183059293,feature_importances_
promotion_only,without_churn_prevention,extra_trees,unique_days,0.008106396742350806,0.008106396742350806,feature_importances_
promotion_only,without_churn_prevention,extra_trees,tag_ratio_애니메이션_키즈,0.007517204749584048,0.007517204749584048,feature_importances_
promotion_only,without_churn_prevention,extra_trees,avg_runtime_weighted,0.006531829993705303,0.006531829993705303,feature_importances_
promotion_only,without_churn_prevention,extra_trees,total_sessions,0.006527445897356457,0.006527445897356457,feature_importances_
promotion_only,without_churn_prevention,extra_trees,total_watch_time,0.00641545934767952,0.00641545934767952,feature_importances_
promotion_only,without_churn_prevention,extra_trees,unique_contents,0.0059031088808655175,0.0059031088808655175,feature_importances_
promotion_only,without_churn_prevention,extra_trees,only_week1_flag,0.0055552473090489714,0.0055552473090489714,feature_importances_
promotion_only,without_churn_prevention,extra_trees,age_band_60s_plus,0.005415125527610649,0.005415125527610649,feature_importances_
promotion_only,without_churn_prevention,extra_trees,tag_dur_코미디,0.004626298184618957,0.004626298184618957,feature_importances_
