MOVIE_NUM,movie_title,ott_release_month,title_key_norm,metadata_source,metadata_quality,use_for_content_features,source_wavve_flag,source_kobis_flag,source_movie5171_flag,used_movie5171_auxiliary_flag,primary_metadata_covered_flag,metadata_covered_flag,wavve_match_count,kobis_match_count,movie5171_match_count,wavve_movieids,kobis_movie_codes,movie5171_titles,wavve_titles,kobis_titles,kobis_titles_en,kobis_type_names,kobis_selected_movie_code,kobis_selected_title,kobis_selected_title_en,kobis_selected_type,kobis_selected_directors,kobis_selected_actors,title_year_hint,kobis_title_similarity,kobis_year_diff_min,kobis_year_match_flag,kobis_low_confidence_reasons,wavve_genre_raw,kobis_genre_raw,kobis_selected_genre_raw,movie5171_genre_raw,unified_genres,wavve_tags_raw,wavve_country_raw,kobis_country_raw,kobis_selected_country_raw,movie5171_country_raw,unified_countries,wavve_age_rating_norm,kobis_age_rating_norm,kobis_selected_age_rating_norm,unified_age_rating,wavve_runtime_min,kobis_runtime_min,kobis_selected_runtime_min,movie5171_runtime_min,unified_runtime_min,wavve_release_year,kobis_release_year,kobis_open_year,kobis_selected_release_year,kobis_selected_open_year,unified_release_year,is_kids_animation,is_family_content,is_adult_content,is_korean_content,is_us_content,is_japanese_content,is_recent_content,is_old_content,is_long_movie,is_short_content
12350,땡큐마스터킴,201407,땡큐마스터킴,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12351,CGV아트하우스이동진의라이브톡:미드소마,201909,cgv아트하우스이동진의라이브톡미드소마,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12352,800,202101,800,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,800,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,드라마|액션|전쟁|역사,드라마|액션|전쟁/재난|기타,,,,,China,China,,,,,,,,147.0,147.0,,,,,,,0,0,0,0,0,0,0,0,1,0
12353,신포청천:혈수고,202102,신포청천혈수고,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,신포청천:혈수고,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,액션|스릴러,액션|스릴러/범죄,,,,,China,China,,,,,,,,45.0,45.0,,,,,,,0,0,0,0,0,0,0,0,0,1
12354,네가곁에있어도나는네가그립다,202006,네가곁에있어도나는네가그립다,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12355,워킹스트리트,201612,워킹스트리트,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12356,디스트릭트C-11,201907,디스트릭트c11,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12357,토르:천둥의신,201404,토르천둥의신,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CA01_DY0000011182,,토르:천둥의신,토르: 천둥의 신,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,액션|SF|판타지|모험,,,액션|판타지,액션|SF/판타지|모험/어드벤처,액션|판타지|모험,미국,,,미국,미국,12세,,,12세,114.9,,,115.0,114.9,2011,,,,,2011,0,1,0,0,1,0,0,0,0,0
12358,호스틸(2014),201905,호스틸(2014),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2014,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12359,딜레마(2015),201806,딜레마(2015),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2015,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12360,유니버셜솔저4:클론의반란,201306,유니버셜솔저4클론의반란,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12361,어울렁더울렁,201910,어울렁더울렁,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12362,굿바이(2008),202101,굿바이(2008),movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,굿바이(2008),,,,,,,,,,,2008,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,드라마,드라마,,,,,일본,일본,,,,,,,,130.0,130.0,,,,,,,0,0,0,0,0,1,0,0,1,0
12363,두여인,201505,두여인,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20225325,두여인,,두 여인,Two Women,단편,20225325,두 여인,Two Women,단편,장선희,,,1.0000,,,missing_age_rating,,드라마,드라마,드라마|다큐멘터리|코미디|음악,드라마,,,한국,한국,미국,한국,,,,,,21.0,21.0,123.0,21.0,,2022,,2022,,2022,0,0,0,1,0,0,1,0,0,1
12364,테넷,202012,테넷,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CD01_WR0000011602,,테넷,테넷,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,SF|판타지|액션,,,스릴러|액션|SF,액션|SF/판타지,SF|액션,영국|미국,,,미국|영국,영국|미국,12세,,,12세,150.1,,,150.0,150.1,2020,,,,,2020,0,1,0,0,1,0,1,0,1,0
12365,머룬베레:이름없는영웅,202103,머룬베레이름없는영웅,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CL01_JY0000012445,,머룬베레:이름없는영웅,머룬 베레: 이름없는 영웅,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,액션|드라마|전쟁|재난,,,다큐멘터리,드라마|액션|전쟁/재난,액션|드라마|전쟁,터키,,,,터키,15세,,,15세,100.2,,,85.0,100.2,2021,,,,,2021,0,0,0,0,0,0,1,0,0,0
12366,섀도우걸,202003,섀도우걸,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12367,버킷리스트,201504,버킷리스트,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,버킷리스트,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,드라마|코미디|유럽에서 제작,드라마|코미디|기타,,,,,미국,미국,,,,,,,,97.0,97.0,,,,,,,0,0,0,0,1,0,0,0,0,0
12368,워로드,201504,워로드,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12369,이웃집소녀,201302,이웃집소녀,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12370,천년여우여우비[우리말],201906,천년여우여우비우리말,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_EN01_EN000000243,,천년여우여우비[우리말],천년여우 여우비,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,가족|애니메이션|SF|판타지,,,드라마|SF|애니메이션|가족|판타지|액션,SF/판타지|애니메이션/키즈|가족,가족|애니메이션|판타지,대한민국,,,대한민국,한국,전체,,,전체,85.7,,,86.0,85.7,2007,,,,,2007,1,1,0,1,0,0,0,1,0,0
12371,트레져아일랜드(2012),201408,트레져아일랜드(2012),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2012,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12372,소프트보이즈,201708,소프트보이즈,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12373,남자태어나다,201909,남자태어나다,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12374,준벅[리마스터링],201512,준벅리마스터링,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12376,미스터앤미세스스미스,201511,미스터앤미세스스미스,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,미스터앤미세스스미스,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,다큐멘터리,다큐/교양,,,,,,,,,,,,,,85.0,85.0,,,,,,,0,0,0,0,0,0,0,0,0,0
12377,13일의금요일:더파이널,201802,13일의금요일더파이널,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12378,분노,201704,분노,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,분노,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,액션|드라마|스릴러|유럽에서 제작,드라마|액션|스릴러/범죄|기타,,,,,Vietnam,Vietnam,,,,,,,,98.0,98.0,,,,,,,0,0,0,0,0,0,0,0,0,0
12379,와룡선생상경기,201812,와룡선생상경기,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12380,변태가면,201311,변태가면,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12381,신선조-낭인,201410,신선조낭인,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12382,짱,201811,짱,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,2.0,,1.0,MV_CV01_KE0000012675|MV_CV01_KE0000012674,,짱,[무삭제판] 짱|짱,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,액션,,,다큐멘터리,액션,액션,대한민국,,,,한국,청불,,,청불,103.8,,,85.0,103.8,2018,,,,,2018,0,0,1,1,0,0,1,0,0,0
12383,베로니카마스,202102,베로니카마스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12384,닌자2:섀도우어쌔신,201410,닌자2섀도우어쌔신,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12385,이웃사촌,202012,이웃사촌,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_EN01_EN000000002,,이웃사촌,이웃사촌,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,코미디|드라마,,,드라마|코미디,드라마|코미디,코미디|드라마,대한민국,,,대한민국,한국,12세,,,12세,130.1,,,124.0,130.1,2020,,,,,2020,0,1,0,1,0,0,1,0,1,0
12386,레브,202008,레브,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_JA01_JA0000000407,,레브,레브,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,액션|범죄,,,액션|드라마|다큐멘터리|스릴러,액션|스릴러/범죄,액션|범죄,캐나다,,,미국,캐나다,15세,,,15세,92.5,,,91.0,92.5,2020,,,,,2020,0,0,0,0,0,0,1,0,0,0
12387,인디펜던츠데이:외계의대침공,201712,인디펜던츠데이외계의대침공,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12388,킥애스:영웅의탄생,201805,킥애스영웅의탄생,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12389,무림9대문파:사도황규,201708,무림9대문파사도황규,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12390,레베카(1940),201803,레베카(1940),wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000012351,,레베카(1940),레베카,,,,,,,,,,1940,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,스릴러|로맨스|드라마,,,스릴러|로맨스|드라마,드라마|스릴러/범죄|로맨스,스릴러|로맨스|드라마,미국,,,미국,미국,15세,,,15세,129.8,,,130.0,129.8,1954,,,,,1954,0,0,0,0,1,0,0,1,1,0
12392,인포머스,201510,인포머스,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12393,혼자,201612,혼자,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12394,거울속으로,201304,거울속으로,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_EN01_EN000000398,,거울속으로,거울 속으로,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,공포|스릴러,,,공포|스릴러,스릴러/범죄|공포,공포|스릴러,대한민국,,,대한민국,한국,15세,,,15세,113.3,,,113.0,113.3,2003,,,,,2003,0,0,0,1,0,0,0,1,0,0
12395,무방비도시,201302,무방비도시,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12396,나폴레옹:토레스전투,201311,나폴레옹토레스전투,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12397,타인의숨결,201311,타인의숨결,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12398,러브앤아트,201711,러브앤아트,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12399,바나나쏭의기적,201803,바나나쏭의기적,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20170422,바나나쏭의기적,,바나나쏭의 기적,Singing with Angry Bird,장편,20170422,바나나쏭의 기적,Singing with Angry Bird,장편,송우용|지혜원,김재창,,1.0000,,,,,다큐멘터리,다큐멘터리,다큐멘터리|음악|드라마|가족,다큐/교양,,,한국,한국,대한민국,한국,,전체,전체,전체,,89.0,89.0,88.0,89.0,,2018,2018,2018,2018,2018,0,1,0,1,0,0,1,0,0,0
12400,"안녕,투이",201412,안녕투이,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12401,렛힘고,202011,렛힘고,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CG01_NU0000011699,,렛힘고,렛 힘 고,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,드라마|스릴러,,,서부|범죄|드라마|스릴러|코미디,드라마|스릴러/범죄,드라마|스릴러,미국,,,미국,미국,15세,,,15세,114.2,,,113.0,114.2,2020,,,,,2020,0,0,0,0,1,0,1,0,0,0
12402,로스트인더선,201612,로스트인더선,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12403,"리벤지,미친사랑이야기",201210,리벤지미친사랑이야기,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CV01_KE0000011805,,"리벤지,미친사랑이야기","리벤지, 미친 사랑 이야기",,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,스릴러,,,스릴러|범죄|공포,스릴러/범죄,스릴러,홍콩,,,홍콩,홍콩,청불,,,청불,90.4,,,90.0,90.4,2011,,,,,2011,0,0,1,0,0,0,0,0,0,0
12404,다이빙:그녀에빠지다,201812,다이빙그녀에빠지다,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CX01_CX0000011741,,다이빙:그녀에빠지다,다이빙: 그녀에 빠지다,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,로맨스|드라마,,,드라마|유럽에서 제작,드라마|로맨스,로맨스|드라마,프랑스,,,프랑스,프랑스,15세,,,15세,102.3,,,102.0,102.3,2018,,,,,2018,0,0,0,0,0,0,1,0,0,0
12405,체르노빌:원전대폭발,201610,체르노빌원전대폭발,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12406,신경쇠약직전의뱀파이어,201506,신경쇠약직전의뱀파이어,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12408,클라운돌,202101,클라운돌,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12409,통메모리즈[확장판],201611,통메모리즈확장판,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20177834,통메모리즈[확장판],,통 메모리즈,,장편,20177834,통 메모리즈,,장편,최성은,이학주|허지원|이재윤|이수광,,1.0000,,,,,액션,액션,드라마|액션,액션,,,한국,한국,대한민국,한국,,15세,15세,15세,,130.0,130.0,12.0,130.0,,2016,,2016,,2016,0,0,0,1,0,0,0,0,1,0
12410,42일간의기적,201311,42일간의기적,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12411,본드,201808,본드,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12412,수,201302,수,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12413,퍼미션,201903,퍼미션,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20184126,퍼미션,,퍼미션,Permission,장편,20184126,퍼미션,Permission,장편,브라이언 크라노,레베카 홀|댄 스티븐스,,1.0000,,,,,코미디|드라마|멜로|로맨스,코미디|드라마|멜로/로맨스,드라마|코미디|로맨스,드라마|코미디|로맨스|기타,,,미국,미국,미국,미국,,청불,청불,청불,,98.0,98.0,99.0,98.0,,2017,2019,2017,2019,2017,0,0,1,0,1,0,0,0,0,0
12414,귀신을보는눈:동안(2010),201906,귀신을보는눈동안(2010),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2010,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12415,산타앤컴퍼니,201912,산타앤컴퍼니,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12416,우리가사랑한시간,201512,우리가사랑한시간,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12417,파라노말다이어리:클롭힐(2013),202008,파라노말다이어리클롭힐(2013),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2013,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12418,사탄의인형4:처키의신부,201805,사탄의인형4처키의신부,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12419,다크하트,201812,다크하트,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12420,천국의아이들(1997),201403,천국의아이들(1997),missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1997,,,0,low_title_similarity|year_hint_mismatch|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12421,프랑스여자,202007,프랑스여자,kobis+movie5171,B_or_C_kobis_unchecked,1,0,1,1,0,1,1,,1.0,1.0,,20190461,프랑스여자,,프랑스여자,A French Woman,장편,20190461,프랑스여자,A French Woman,장편,김희정,김호정|김지영|김영민|류아벨|김예은,,1.0000,,,,,드라마,드라마,드라마,드라마,,,한국,한국,대한민국,한국,,15세,15세,15세,,88.0,88.0,89.0,88.0,,2019,2020,2019,2020,2019,0,0,0,1,0,0,1,0,0,0
12422,인시디어스:죽음의병원,201912,인시디어스죽음의병원,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_RT01_RT000000437,,인시디어스:죽음의병원,인시디어스: 죽음의 병원,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,스릴러|공포,,,공포|스릴러,스릴러/범죄|공포,스릴러|공포,호주,,,미국,호주,청불,,,청불,87.3,,,90.0,87.3,2017,,,,,2017,0,0,1,0,0,0,0,0,0,0
12423,썸원썸웨어,202005,썸원썸웨어,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_VW01_VW000000097,,썸원썸웨어,썸원 썸웨어,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,로맨스,,,로맨스|코미디|드라마|유럽에서 제작,로맨스,로맨스,벨기에|프랑스,,,벨기에|프랑스,벨기에|프랑스,12세,,,12세,110.2,,,110.0,110.2,2020,,,,,2020,0,1,0,0,0,0,1,0,0,0
12424,안녕까지30분,202010,안녕까지30분,wavve+movie5171,A_wavve,1,1,0,1,0,1,1,1.0,,1.0,MV_CX01_CX0000011485,,안녕까지30분,안녕까지 30분,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,SF|판타지|로맨스,,,다큐멘터리,로맨스|SF/판타지,판타지|로맨스,일본,,,,일본,12세,,,12세,114.6,,,85.0,114.6,2020,,,,,2020,0,1,0,0,0,1,1,0,0,0
12425,토르2:다크월드,201611,토르2다크월드,movie5171,M_movie5171_auxiliary_fallback,1,0,0,1,1,0,1,,,1.0,,,토르2:다크월드,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,다큐멘터리,다큐/교양,,,,,,,,,,,,,,85.0,85.0,,,,,,,0,0,0,0,0,0,0,0,0,0
12426,무용,202003,무용,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12427,내겐너무이쁜당신,202102,내겐너무이쁜당신,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
12428,클라라의색즉시공,201811,클라라의색즉시공,missing,E_missing,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,low_title_similarity|missing_genre|missing_country|missing_age_rating,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
