membership_row_id,w1_1_has_watch_obs,w1_1_total_watch_time,w1_1_total_sessions,w1_1_unique_contents,w1_1_unique_watch_days,w1_1_avg_watch_time_per_session,w1_1_max_daily_watch_time,w1_1_max_day_share,w1_1_one_minute_watch_count,w1_1_short_watch_count_le5,w1_1_short_watch_time_le5,w1_1_week1_watch_time,w1_1_week1_sessions,w1_1_week1_ratio
20534,1,126.0,1,1,1,126.0,126.0,1.0,0,0,0.0,126.0,1,1.0
20535,1,110.0,5,4,3,22.0,78.0,0.709091,0,2,9.0,110.0,5,1.0
20536,1,17.0,3,3,2,5.666667,15.0,0.882353,1,2,3.0,17.0,3,1.0
20537,1,515.0,13,10,3,39.615385,384.0,0.745631,5,8,17.0,515.0,13,1.0
20538,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20539,1,127.0,2,2,1,63.5,127.0,1.0,1,1,1.0,127.0,2,1.0
20540,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20541,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20542,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20543,1,87.0,1,1,1,87.0,87.0,1.0,0,0,0.0,87.0,1,1.0
20544,1,96.0,1,1,1,96.0,96.0,1.0,0,0,0.0,96.0,1,1.0
20545,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,1.0
20546,1,328.0,4,3,3,82.0,116.0,0.353659,0,0,0.0,328.0,4,1.0
20547,1,719.0,7,3,4,102.714286,478.0,0.664812,0,1,5.0,719.0,7,1.0
20549,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20550,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20551,1,144.0,1,1,1,144.0,144.0,1.0,0,0,0.0,144.0,1,1.0
20552,1,180.0,1,1,1,180.0,180.0,1.0,0,0,0.0,180.0,1,1.0
20553,1,23.0,1,1,1,23.0,23.0,1.0,0,0,0.0,23.0,1,1.0
20554,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20556,1,56.0,3,2,1,18.666667,56.0,1.0,1,2,5.0,56.0,3,1.0
20557,1,139.0,4,3,3,34.75,135.0,0.971223,1,2,4.0,139.0,4,1.0
20558,1,154.0,2,1,1,77.0,154.0,1.0,0,0,0.0,154.0,2,1.0
20559,1,676.0,11,4,3,61.454545,354.0,0.523669,1,1,1.0,676.0,11,1.0
20560,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20561,1,151.0,1,1,1,151.0,151.0,1.0,0,0,0.0,151.0,1,1.0
20562,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20563,1,59.0,2,2,1,29.5,59.0,1.0,0,0,0.0,59.0,2,1.0
20564,1,177.0,3,3,2,59.0,176.0,0.99435,1,1,1.0,177.0,3,1.0
20565,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20566,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20567,1,41.0,2,2,1,20.5,41.0,1.0,0,0,0.0,41.0,2,1.0
20568,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20569,1,265.0,3,3,1,88.333333,265.0,1.0,0,0,0.0,265.0,3,1.0
20570,1,241.0,4,4,2,60.25,136.0,0.564315,1,1,1.0,241.0,4,1.0
20571,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20572,1,233.0,5,4,3,46.6,109.0,0.467811,1,2,5.0,233.0,5,1.0
20573,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20574,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,5.0,1,1.0
20575,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20576,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20577,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20578,1,8.0,3,3,1,2.666667,8.0,1.0,1,3,8.0,8.0,3,1.0
20579,1,159.0,7,4,4,22.714286,118.0,0.742138,0,2,8.0,159.0,7,1.0
20580,1,125.0,1,1,1,125.0,125.0,1.0,0,0,0.0,125.0,1,1.0
20581,1,159.0,3,2,2,53.0,101.0,0.63522,0,1,2.0,159.0,3,1.0
20582,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20583,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20584,1,79.0,1,1,1,79.0,79.0,1.0,0,0,0.0,79.0,1,1.0
20585,1,81.0,3,3,1,27.0,81.0,1.0,0,0,0.0,81.0,3,1.0
20586,1,334.0,3,3,2,111.333333,225.0,0.673653,0,0,0.0,334.0,3,1.0
20587,1,539.0,8,6,4,67.375,326.0,0.604824,0,1,5.0,539.0,8,1.0
20588,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,83.0,1,1.0
20589,1,32.0,2,2,2,16.0,31.0,0.96875,1,1,1.0,32.0,2,1.0
20590,1,111.0,1,1,1,111.0,111.0,1.0,0,0,0.0,111.0,1,1.0
20591,1,132.0,2,1,1,66.0,132.0,1.0,1,1,1.0,132.0,2,1.0
20592,1,194.0,2,2,1,97.0,194.0,1.0,1,1,1.0,194.0,2,1.0
20593,1,43.0,6,2,2,7.166667,32.0,0.744186,3,3,3.0,43.0,6,1.0
20594,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20595,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20596,1,695.0,9,7,3,77.222222,367.0,0.528058,0,1,5.0,695.0,9,1.0
20597,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20599,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20600,1,201.0,3,2,2,67.0,198.0,0.985075,1,2,3.0,201.0,3,1.0
20601,1,58.0,3,1,2,19.333333,52.0,0.896552,0,1,3.0,58.0,3,1.0
20602,1,476.0,6,5,4,79.333333,266.0,0.558824,2,2,2.0,476.0,6,1.0
20603,1,555.0,8,4,5,69.375,224.0,0.403604,0,1,5.0,555.0,8,1.0
20604,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20605,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20606,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20607,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,9.0,1,1.0
20608,1,43.0,1,1,1,43.0,43.0,1.0,0,0,0.0,43.0,1,1.0
20609,1,202.0,3,1,2,67.333333,110.0,0.544554,0,0,0.0,202.0,3,1.0
20610,1,138.0,6,2,2,23.0,91.0,0.65942,0,0,0.0,138.0,6,1.0
20611,1,225.0,2,2,1,112.5,225.0,1.0,0,0,0.0,225.0,2,1.0
20612,1,352.0,14,8,7,25.142857,134.0,0.380682,3,7,16.0,352.0,14,1.0
20613,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,1.0
20614,1,105.0,1,1,1,105.0,105.0,1.0,0,0,0.0,105.0,1,1.0
20615,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20616,1,36.0,2,2,2,18.0,32.0,0.888889,0,1,4.0,36.0,2,1.0
20617,1,117.0,2,1,1,58.5,117.0,1.0,0,0,0.0,117.0,2,1.0
20618,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20619,1,202.0,2,2,2,101.0,113.0,0.559406,0,0,0.0,202.0,2,1.0
20620,1,116.0,2,1,1,58.0,116.0,1.0,0,1,4.0,116.0,2,1.0
20621,1,23.0,1,1,1,23.0,23.0,1.0,0,0,0.0,23.0,1,1.0
20622,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20623,1,1160.0,17,12,5,68.235294,391.0,0.337069,2,2,2.0,1160.0,17,1.0
20624,1,11.0,3,2,1,3.666667,11.0,1.0,2,2,2.0,11.0,3,1.0
20625,1,396.0,6,3,3,66.0,209.0,0.527778,2,2,2.0,396.0,6,1.0
20626,1,11.0,1,1,1,11.0,11.0,1.0,0,0,0.0,11.0,1,1.0
20627,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20628,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20629,1,96.0,2,1,1,48.0,96.0,1.0,0,0,0.0,96.0,2,1.0
20630,1,89.0,3,2,3,29.666667,70.0,0.786517,0,0,0.0,89.0,3,1.0
20631,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20632,1,132.0,1,1,1,132.0,132.0,1.0,0,0,0.0,132.0,1,1.0
20633,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20634,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20635,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20636,1,199.0,1,1,1,199.0,199.0,1.0,0,0,0.0,199.0,1,1.0
20637,1,10.0,1,1,1,10.0,10.0,1.0,0,0,0.0,10.0,1,1.0
20638,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20639,1,90.0,1,1,1,90.0,90.0,1.0,0,0,0.0,90.0,1,1.0
20640,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20641,1,97.0,2,1,2,48.5,50.0,0.515464,0,0,0.0,97.0,2,1.0
20642,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20643,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20644,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20645,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20646,1,163.0,7,7,4,23.285714,105.0,0.644172,2,4,9.0,163.0,7,1.0
20647,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
20648,1,11.0,1,1,1,11.0,11.0,1.0,0,0,0.0,11.0,1,1.0
20649,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20650,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20651,1,145.0,3,2,2,48.333333,138.0,0.951724,0,0,0.0,145.0,3,1.0
20652,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20653,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20654,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20655,1,154.0,3,3,1,51.333333,154.0,1.0,0,0,0.0,154.0,3,1.0
20656,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,9.0,1,1.0
20657,1,228.0,5,3,2,45.6,117.0,0.513158,2,2,2.0,228.0,5,1.0
20658,1,8.0,1,1,1,8.0,8.0,1.0,0,0,0.0,8.0,1,1.0
20659,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20660,1,73.0,1,1,1,73.0,73.0,1.0,0,0,0.0,73.0,1,1.0
20661,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20662,1,280.0,4,3,4,70.0,118.0,0.421429,0,0,0.0,280.0,4,1.0
20663,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20664,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,24.0,1,1.0
20665,1,359.0,10,7,2,35.9,310.0,0.86351,4,5,6.0,359.0,10,1.0
20666,1,96.0,3,2,2,32.0,53.0,0.552083,0,0,0.0,96.0,3,1.0
20667,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20668,1,102.0,1,1,1,102.0,102.0,1.0,0,0,0.0,102.0,1,1.0
20669,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20670,1,214.0,2,1,1,107.0,214.0,1.0,0,0,0.0,214.0,2,1.0
20671,1,105.0,2,2,1,52.5,105.0,1.0,1,1,1.0,105.0,2,1.0
20672,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20673,1,112.0,2,2,1,56.0,112.0,1.0,0,1,2.0,112.0,2,1.0
20674,1,8.0,1,1,1,8.0,8.0,1.0,0,0,0.0,8.0,1,1.0
20675,1,356.0,3,3,2,118.666667,232.0,0.651685,0,0,0.0,356.0,3,1.0
20676,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20677,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,7.0,1,1.0
20678,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20679,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20681,1,205.0,12,11,3,17.083333,127.0,0.619512,5,9,21.0,205.0,12,1.0
20682,1,131.0,4,3,2,32.75,97.0,0.740458,1,2,4.0,131.0,4,1.0
20683,1,28.0,2,2,1,14.0,28.0,1.0,0,1,5.0,28.0,2,1.0
20684,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20685,1,295.0,7,4,3,42.142857,115.0,0.389831,1,2,3.0,295.0,7,1.0
20686,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20687,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20688,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20689,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20690,1,115.0,4,2,3,28.75,50.0,0.434783,0,0,0.0,115.0,4,1.0
20691,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20692,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20693,1,35.0,4,4,2,8.75,33.0,0.942857,0,2,6.0,35.0,4,1.0
20694,1,235.0,3,2,1,78.333333,235.0,1.0,1,1,1.0,235.0,3,1.0
20695,1,180.0,9,4,3,20.0,99.0,0.55,2,3,5.0,180.0,9,1.0
20696,1,354.0,5,2,3,70.8,141.0,0.398305,0,0,0.0,354.0,5,1.0
20697,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20698,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20699,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20700,1,252.0,3,3,3,84.0,139.0,0.551587,1,1,1.0,252.0,3,1.0
20701,1,45.0,1,1,1,45.0,45.0,1.0,0,0,0.0,45.0,1,1.0
20702,1,86.0,9,8,4,9.555556,69.0,0.802326,4,5,8.0,86.0,9,1.0
20703,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20704,1,142.0,1,1,1,142.0,142.0,1.0,0,0,0.0,142.0,1,1.0
20705,1,226.0,4,3,2,56.5,117.0,0.517699,1,2,3.0,226.0,4,1.0
20706,1,54.0,3,3,2,18.0,33.0,0.611111,0,0,0.0,54.0,3,1.0
20707,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20708,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,1.0
20709,1,232.0,4,3,2,58.0,191.0,0.823276,0,0,0.0,232.0,4,1.0
20710,1,155.0,1,1,1,155.0,155.0,1.0,0,0,0.0,155.0,1,1.0
20711,1,398.0,5,5,3,79.6,220.0,0.552764,0,0,0.0,398.0,5,1.0
20712,1,153.0,6,4,2,25.5,152.0,0.993464,4,4,4.0,153.0,6,1.0
20713,1,71.0,6,6,1,11.833333,71.0,1.0,3,4,6.0,71.0,6,1.0
20714,1,179.0,2,2,1,89.5,179.0,1.0,0,0,0.0,179.0,2,1.0
20715,1,8.0,1,1,1,8.0,8.0,1.0,0,0,0.0,8.0,1,1.0
20716,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20717,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20718,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20719,1,40.0,2,2,2,20.0,38.0,0.95,0,1,2.0,40.0,2,1.0
20720,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,9.0,1,1.0
20721,1,152.0,2,2,2,76.0,86.0,0.565789,0,0,0.0,152.0,2,1.0
20722,1,142.0,4,1,4,35.5,100.0,0.704225,0,1,3.0,142.0,4,1.0
20723,1,159.0,5,1,2,31.8,108.0,0.679245,1,1,1.0,159.0,5,1.0
20724,1,93.0,1,1,1,93.0,93.0,1.0,0,0,0.0,93.0,1,1.0
20725,1,16.0,1,1,1,16.0,16.0,1.0,0,0,0.0,16.0,1,1.0
20726,1,117.0,2,1,1,58.5,117.0,1.0,0,0,0.0,117.0,2,1.0
20727,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20728,1,17.0,1,1,1,17.0,17.0,1.0,0,0,0.0,17.0,1,1.0
20729,1,93.0,3,3,2,31.0,86.0,0.924731,1,1,1.0,93.0,3,1.0
20730,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20731,1,1045.0,13,12,4,80.384615,457.0,0.437321,1,1,1.0,1045.0,13,1.0
20732,1,13.0,2,2,2,6.5,12.0,0.923077,1,1,1.0,13.0,2,1.0
20733,1,8.0,2,1,2,4.0,7.0,0.875,1,1,1.0,8.0,2,1.0
20734,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20735,1,223.0,4,1,1,55.75,223.0,1.0,1,1,1.0,223.0,4,1.0
20736,1,102.0,6,6,2,17.0,67.0,0.656863,1,2,5.0,102.0,6,1.0
20737,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20738,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,1.0
20739,1,377.0,7,5,3,53.857143,158.0,0.419098,1,2,5.0,377.0,7,1.0
20740,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20741,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20742,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20743,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20744,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20745,1,241.0,6,4,3,40.166667,180.0,0.746888,0,2,6.0,241.0,6,1.0
20746,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20747,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20748,1,90.0,1,1,1,90.0,90.0,1.0,0,0,0.0,90.0,1,1.0
20749,1,156.0,4,2,1,39.0,156.0,1.0,1,2,4.0,156.0,4,1.0
20750,1,442.0,6,5,4,73.666667,179.0,0.404977,0,1,2.0,442.0,6,1.0
20752,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20753,1,102.0,2,1,2,51.0,81.0,0.794118,0,0,0.0,102.0,2,1.0
20754,1,183.0,4,4,1,45.75,183.0,1.0,3,3,3.0,183.0,4,1.0
20755,1,196.0,2,2,1,98.0,196.0,1.0,0,0,0.0,196.0,2,1.0
20756,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
20757,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20758,1,129.0,2,2,2,64.5,93.0,0.72093,0,0,0.0,129.0,2,1.0
20759,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20760,1,47.0,1,1,1,47.0,47.0,1.0,0,0,0.0,47.0,1,1.0
20761,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20762,1,149.0,4,3,2,37.25,90.0,0.604027,0,2,9.0,149.0,4,1.0
20763,1,127.0,2,1,2,63.5,66.0,0.519685,0,0,0.0,127.0,2,1.0
20764,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20765,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20766,1,275.0,3,3,1,91.666667,275.0,1.0,0,0,0.0,275.0,3,1.0
20767,1,10.0,3,1,1,3.333333,10.0,1.0,2,2,2.0,10.0,3,1.0
20768,1,220.0,2,2,2,110.0,116.0,0.527273,0,0,0.0,220.0,2,1.0
20769,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20770,1,345.0,5,5,4,69.0,220.0,0.637681,0,0,0.0,345.0,5,1.0
20771,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20772,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20773,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20774,1,108.0,1,1,1,108.0,108.0,1.0,0,0,0.0,108.0,1,1.0
20775,1,66.0,2,1,1,33.0,66.0,1.0,0,0,0.0,66.0,2,1.0
20776,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20777,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20778,1,211.0,3,2,2,70.333333,139.0,0.658768,0,0,0.0,211.0,3,1.0
20779,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20780,1,215.0,5,3,3,43.0,107.0,0.497674,0,0,0.0,215.0,5,1.0
20781,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
20782,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20783,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20784,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20785,1,120.0,1,1,1,120.0,120.0,1.0,0,0,0.0,120.0,1,1.0
20786,1,472.0,8,7,3,59.0,258.0,0.54661,0,0,0.0,472.0,8,1.0
20787,1,113.0,1,1,1,113.0,113.0,1.0,0,0,0.0,113.0,1,1.0
20788,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20789,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20790,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20791,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20792,1,173.0,3,3,2,57.666667,172.0,0.99422,1,1,1.0,173.0,3,1.0
20793,1,96.0,5,3,1,19.2,96.0,1.0,2,3,4.0,96.0,5,1.0
20794,1,98.0,3,3,1,32.666667,98.0,1.0,0,1,2.0,98.0,3,1.0
20795,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20796,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20797,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20798,1,384.0,4,3,2,96.0,238.0,0.619792,1,1,1.0,384.0,4,1.0
20799,1,88.0,2,2,2,44.0,51.0,0.579545,0,0,0.0,88.0,2,1.0
20800,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20801,1,82.0,1,1,1,82.0,82.0,1.0,0,0,0.0,82.0,1,1.0
20802,1,32.0,2,2,1,16.0,32.0,1.0,0,0,0.0,32.0,2,1.0
20803,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20804,1,19.0,1,1,1,19.0,19.0,1.0,0,0,0.0,19.0,1,1.0
20805,1,173.0,7,7,2,24.714286,162.0,0.936416,5,5,5.0,173.0,7,1.0
20806,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20807,1,53.0,1,1,1,53.0,53.0,1.0,0,0,0.0,53.0,1,1.0
20808,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20809,1,125.0,1,1,1,125.0,125.0,1.0,0,0,0.0,125.0,1,1.0
20810,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20811,1,226.0,2,2,2,113.0,136.0,0.60177,0,0,0.0,226.0,2,1.0
20812,1,37.0,1,1,1,37.0,37.0,1.0,0,0,0.0,37.0,1,1.0
20813,1,288.0,5,4,2,57.6,275.0,0.954861,0,1,4.0,288.0,5,1.0
20814,1,113.0,1,1,1,113.0,113.0,1.0,0,0,0.0,113.0,1,1.0
20815,1,204.0,5,3,3,40.8,110.0,0.539216,0,0,0.0,204.0,5,1.0
20816,1,31.0,4,3,1,7.75,31.0,1.0,3,3,3.0,31.0,4,1.0
20817,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20818,1,102.0,1,1,1,102.0,102.0,1.0,0,0,0.0,102.0,1,1.0
20819,1,153.0,5,3,2,30.6,137.0,0.895425,1,1,1.0,153.0,5,1.0
20820,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20821,1,296.0,4,3,3,74.0,205.0,0.692568,0,2,7.0,296.0,4,1.0
20822,1,737.0,38,20,4,19.394737,326.0,0.442334,15,23,45.0,737.0,38,1.0
20823,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20824,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20825,1,144.0,5,4,2,28.8,112.0,0.777778,0,1,5.0,144.0,5,1.0
20826,1,127.0,2,2,2,63.5,86.0,0.677165,0,0,0.0,127.0,2,1.0
20827,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20829,1,134.0,1,1,1,134.0,134.0,1.0,0,0,0.0,134.0,1,1.0
20830,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20831,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20832,1,306.0,2,2,1,153.0,306.0,1.0,0,0,0.0,306.0,2,1.0
20833,1,345.0,3,3,2,115.0,206.0,0.597101,0,0,0.0,345.0,3,1.0
20834,1,1094.0,12,3,6,91.166667,643.0,0.587751,0,0,0.0,1094.0,12,1.0
20835,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20836,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
20837,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20838,1,102.0,1,1,1,102.0,102.0,1.0,0,0,0.0,102.0,1,1.0
20839,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20840,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20841,1,182.0,3,1,3,60.666667,94.0,0.516484,0,1,4.0,182.0,3,1.0
20842,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20843,1,242.0,2,2,1,121.0,242.0,1.0,0,0,0.0,242.0,2,1.0
20844,1,72.0,3,3,1,24.0,72.0,1.0,0,0,0.0,72.0,3,1.0
20845,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20847,1,208.0,4,2,2,52.0,110.0,0.528846,1,1,1.0,208.0,4,1.0
20848,1,284.0,2,2,2,142.0,199.0,0.700704,0,0,0.0,284.0,2,1.0
20849,1,5.0,2,2,1,2.5,5.0,1.0,1,2,5.0,5.0,2,1.0
20850,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
20851,1,90.0,2,1,1,45.0,90.0,1.0,0,1,2.0,90.0,2,1.0
20852,1,42.0,1,1,1,42.0,42.0,1.0,0,0,0.0,42.0,1,1.0
20853,1,177.0,7,3,5,25.285714,61.0,0.344633,1,1,1.0,177.0,7,1.0
20854,1,140.0,3,2,1,46.666667,140.0,1.0,0,0,0.0,140.0,3,1.0
20855,1,133.0,1,1,1,133.0,133.0,1.0,0,0,0.0,133.0,1,1.0
20856,1,168.0,4,3,3,42.0,96.0,0.571429,2,2,2.0,168.0,4,1.0
20857,1,489.0,11,9,6,44.454545,206.0,0.421268,4,4,4.0,489.0,11,1.0
20858,1,406.0,6,5,4,67.666667,224.0,0.551724,1,1,1.0,406.0,6,1.0
20859,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
