membership_row_id,w1_4_has_watch_obs,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week1_watch_time,w1_4_week1_sessions,w1_4_week2_watch_time,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_week4_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w2_watch_time,w1_4_w4_minus_w3_watch_time
16745,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,0.0,0,0.0,0,1.0,1,0.5,0.0,0.0,0.5,-1.0,0.0,1.0
16746,1,477.0,11,10,7,43.363636,219.0,0.459119,1,2,5.0,26.0,2,113.0,4,338.0,5,0.0,0,0.054507,0.236897,0.708595,0.0,87.0,225.0,-338.0
16747,1,418.0,4,3,4,104.5,200.0,0.478469,0,1,2.0,132.0,1,0.0,0,202.0,2,84.0,1,0.315789,0.0,0.483254,0.200957,-132.0,202.0,-118.0
16748,1,138.0,3,1,2,46.0,96.0,0.695652,1,1,1.0,138.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-138.0,0.0,0.0
16749,1,40.0,6,3,3,6.666667,19.0,0.475,3,3,3.0,0.0,0,0.0,0,40.0,6,0.0,0,0.0,0.0,1.0,0.0,0.0,40.0,-40.0
16750,1,127.0,3,3,2,42.333333,125.0,0.984252,2,2,2.0,125.0,1,2.0,2,0.0,0,0.0,0,0.984252,0.015748,0.0,0.0,-123.0,-2.0,0.0
16751,1,32.0,2,2,2,16.0,25.0,0.78125,0,0,0.0,32.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-32.0,0.0,0.0
16752,1,301.0,5,3,4,60.2,137.0,0.45515,1,2,6.0,0.0,0,192.0,4,109.0,1,0.0,0,0.0,0.637874,0.362126,0.0,192.0,-83.0,-109.0
16753,1,1303.0,33,16,11,39.484848,317.0,0.243285,8,11,19.0,652.0,12,290.0,8,361.0,13,0.0,0,0.500384,0.222563,0.277053,0.0,-362.0,71.0,-361.0
16754,1,197.0,10,6,7,19.7,88.0,0.446701,2,4,8.0,77.0,2,17.0,5,88.0,1,15.0,2,0.390863,0.086294,0.446701,0.076142,-60.0,71.0,-73.0
16755,1,100.0,3,2,3,33.333333,98.0,0.98,2,2,2.0,1.0,1,0.0,0,99.0,2,0.0,0,0.01,0.0,0.99,0.0,-1.0,99.0,-99.0
16756,1,511.0,4,4,2,127.75,294.0,0.575342,0,0,0.0,217.0,2,294.0,2,0.0,0,0.0,0,0.424658,0.575342,0.0,0.0,77.0,-294.0,0.0
16757,1,94.0,3,2,2,31.333333,92.0,0.978723,1,2,3.0,0.0,0,2.0,1,92.0,2,0.0,0,0.0,0.021277,0.978723,0.0,2.0,90.0,-92.0
16758,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
16760,1,695.0,21,11,10,33.095238,143.0,0.205755,7,10,19.0,119.0,6,152.0,4,253.0,6,171.0,5,0.171223,0.218705,0.364029,0.246043,33.0,101.0,-82.0
16761,1,430.0,10,7,7,43.0,220.0,0.511628,0,1,3.0,3.0,1,103.0,3,324.0,6,0.0,0,0.006977,0.239535,0.753488,0.0,100.0,221.0,-324.0
16762,1,119.0,1,1,1,119.0,119.0,1.0,0,0,0.0,0.0,0,119.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,119.0,-119.0,0.0
16763,1,1067.0,14,9,5,76.214286,355.0,0.332709,1,1,1.0,157.0,2,859.0,10,51.0,2,0.0,0,0.147142,0.805061,0.047798,0.0,702.0,-808.0,-51.0
16764,1,532.0,9,8,5,59.111111,158.0,0.296992,0,1,3.0,158.0,3,260.0,5,114.0,1,0.0,0,0.296992,0.488722,0.214286,0.0,102.0,-146.0,-114.0
16765,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
16766,1,228.0,9,7,5,25.333333,121.0,0.530702,3,4,5.0,31.0,4,1.0,1,196.0,4,0.0,0,0.135965,0.004386,0.859649,0.0,-30.0,195.0,-196.0
16767,1,185.0,13,7,6,14.230769,146.0,0.789189,6,8,13.0,5.0,1,179.0,11,1.0,1,0.0,0,0.027027,0.967568,0.005405,0.0,174.0,-178.0,-1.0
16770,1,200.0,10,5,4,20.0,141.0,0.705,3,4,6.0,0.0,0,0.0,0,0.0,0,200.0,10,0.0,0.0,0.0,1.0,0.0,0.0,200.0
16771,1,119.0,1,1,1,119.0,119.0,1.0,0,0,0.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-119.0,0.0,0.0
16772,1,801.0,15,10,6,53.4,235.0,0.293383,4,5,8.0,380.0,11,186.0,2,235.0,2,0.0,0,0.474407,0.23221,0.293383,0.0,-194.0,49.0,-235.0
16773,1,1390.0,15,11,5,92.666667,645.0,0.464029,1,2,4.0,918.0,8,145.0,1,327.0,6,0.0,0,0.660432,0.104317,0.235252,0.0,-773.0,182.0,-327.0
16774,1,614.0,7,6,3,87.714286,383.0,0.623779,0,0,0.0,479.0,6,135.0,1,0.0,0,0.0,0,0.78013,0.21987,0.0,0.0,-344.0,-135.0,0.0
16775,1,242.0,6,4,4,40.333333,236.0,0.975207,3,4,7.0,237.0,4,5.0,2,0.0,0,0.0,0,0.979339,0.020661,0.0,0.0,-232.0,-5.0,0.0
16776,1,365.0,12,4,3,30.416667,188.0,0.515068,3,4,6.0,0.0,0,82.0,2,95.0,5,188.0,5,0.0,0.224658,0.260274,0.515068,82.0,13.0,93.0
16777,1,60.0,5,3,2,12.0,45.0,0.75,1,3,9.0,15.0,4,45.0,1,0.0,0,0.0,0,0.25,0.75,0.0,0.0,30.0,-45.0,0.0
16778,1,4.0,2,2,1,2.0,4.0,1.0,1,2,4.0,0.0,0,4.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,4.0,-4.0,0.0
16779,1,363.0,8,3,4,45.375,155.0,0.426997,3,4,6.0,0.0,0,266.0,7,97.0,1,0.0,0,0.0,0.732782,0.267218,0.0,266.0,-169.0,-97.0
16780,1,89.0,3,3,2,29.666667,87.0,0.977528,2,2,2.0,0.0,0,0.0,0,89.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,89.0,-89.0
16781,1,8.0,5,5,5,1.6,3.0,0.375,3,5,8.0,0.0,0,4.0,3,1.0,1,3.0,1,0.0,0.5,0.125,0.375,4.0,-3.0,2.0
16782,1,86.0,1,1,1,86.0,86.0,1.0,0,0,0.0,0.0,0,0.0,0,86.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,86.0,-86.0
16783,1,800.0,13,11,7,61.538462,342.0,0.4275,0,0,0.0,97.0,2,569.0,8,134.0,3,0.0,0,0.12125,0.71125,0.1675,0.0,472.0,-435.0,-134.0
16784,1,270.0,8,6,4,33.75,119.0,0.440741,0,1,4.0,147.0,5,119.0,2,4.0,1,0.0,0,0.544444,0.440741,0.014815,0.0,-28.0,-115.0,-4.0
16785,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16786,1,713.0,10,5,3,71.3,346.0,0.485273,0,1,5.0,197.0,4,346.0,3,0.0,0,170.0,3,0.276297,0.485273,0.0,0.238429,149.0,-346.0,170.0
16787,1,106.0,4,3,2,26.5,96.0,0.90566,2,2,2.0,106.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-106.0,0.0,0.0
16788,1,12.0,6,6,3,2.0,4.0,0.333333,4,6,12.0,4.0,1,4.0,4,0.0,0,4.0,1,0.333333,0.333333,0.0,0.333333,0.0,-4.0,4.0
16789,1,120.0,4,2,2,30.0,84.0,0.7,1,1,1.0,0.0,0,0.0,0,36.0,1,84.0,3,0.0,0.0,0.3,0.7,0.0,36.0,48.0
16790,1,164.0,4,4,3,41.0,103.0,0.628049,0,0,0.0,103.0,2,0.0,0,61.0,2,0.0,0,0.628049,0.0,0.371951,0.0,-103.0,61.0,-61.0
16791,1,186.0,3,3,3,62.0,94.0,0.505376,1,1,1.0,94.0,1,91.0,1,1.0,1,0.0,0,0.505376,0.489247,0.005376,0.0,-3.0,-90.0,-1.0
16792,1,112.0,1,1,1,112.0,112.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,112.0,1,0.0,0.0,0.0,1.0,0.0,0.0,112.0
16793,1,421.0,7,3,3,60.142857,201.0,0.477435,1,1,1.0,298.0,4,0.0,0,123.0,3,0.0,0,0.707838,0.0,0.292162,0.0,-298.0,123.0,-123.0
16794,1,242.0,5,5,5,48.4,86.0,0.355372,0,0,0.0,8.0,1,162.0,2,72.0,2,0.0,0,0.033058,0.669421,0.297521,0.0,154.0,-90.0,-72.0
16795,1,289.0,8,3,7,36.125,100.0,0.346021,2,3,6.0,37.0,4,152.0,3,100.0,1,0.0,0,0.128028,0.525952,0.346021,0.0,115.0,-52.0,-100.0
16796,1,229.0,9,8,4,25.444444,125.0,0.545852,3,3,3.0,125.0,3,77.0,5,27.0,1,0.0,0,0.545852,0.336245,0.117904,0.0,-48.0,-50.0,-27.0
16797,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0
16798,1,280.0,10,5,7,28.0,66.0,0.235714,1,2,3.0,235.0,8,45.0,2,0.0,0,0.0,0,0.839286,0.160714,0.0,0.0,-190.0,-45.0,0.0
16799,1,40.0,5,1,5,8.0,15.0,0.375,0,3,14.0,5.0,1,5.0,1,26.0,2,4.0,1,0.125,0.125,0.65,0.1,0.0,21.0,-22.0
16800,1,872.0,9,9,7,96.888889,251.0,0.287844,0,0,0.0,281.0,3,185.0,2,305.0,3,101.0,1,0.322248,0.212156,0.349771,0.115826,-96.0,120.0,-204.0
16801,1,355.0,5,4,4,71.0,211.0,0.594366,0,0,0.0,106.0,1,232.0,3,17.0,1,0.0,0,0.298592,0.653521,0.047887,0.0,126.0,-215.0,-17.0
16803,1,79.0,2,2,2,39.5,77.0,0.974684,0,1,2.0,2.0,1,0.0,0,77.0,1,0.0,0,0.025316,0.0,0.974684,0.0,-2.0,77.0,-77.0
16804,1,131.0,3,2,2,43.666667,121.0,0.923664,1,1,1.0,10.0,2,0.0,0,121.0,1,0.0,0,0.076336,0.0,0.923664,0.0,-10.0,121.0,-121.0
16805,1,1281.0,13,4,4,98.538462,600.0,0.468384,0,0,0.0,0.0,0,16.0,1,1265.0,12,0.0,0,0.0,0.01249,0.98751,0.0,16.0,1249.0,-1265.0
16806,1,588.0,22,15,13,26.727273,275.0,0.467687,6,13,32.0,54.0,3,162.0,7,361.0,8,11.0,4,0.091837,0.27551,0.613946,0.018707,108.0,199.0,-350.0
16807,1,63.0,4,3,4,15.75,32.0,0.507937,1,1,1.0,33.0,2,12.0,1,0.0,0,18.0,1,0.52381,0.190476,0.0,0.285714,-21.0,-12.0,18.0
16808,1,99.0,1,1,1,99.0,99.0,1.0,0,0,0.0,0.0,0,99.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,99.0,-99.0,0.0
16809,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0
16810,1,84.0,3,2,1,28.0,84.0,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,84.0,3,0.0,0.0,0.0,1.0,0.0,0.0,84.0
16811,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
16812,1,20.0,8,3,4,2.5,8.0,0.4,5,7,14.0,10.0,3,2.0,2,8.0,3,0.0,0,0.5,0.1,0.4,0.0,-8.0,6.0,-8.0
16813,1,360.0,10,8,5,36.0,185.0,0.513889,4,5,9.0,0.0,0,62.0,2,298.0,8,0.0,0,0.0,0.172222,0.827778,0.0,62.0,236.0,-298.0
16814,1,136.0,6,4,3,22.666667,134.0,0.985294,2,3,4.0,0.0,0,136.0,6,0.0,0,0.0,0,0.0,1.0,0.0,0.0,136.0,-136.0,0.0
16815,1,27.0,8,4,5,3.375,10.0,0.37037,3,7,17.0,6.0,2,11.0,5,10.0,1,0.0,0,0.222222,0.407407,0.37037,0.0,5.0,-1.0,-10.0
16816,1,1410.0,25,13,7,56.4,422.0,0.299291,3,6,12.0,0.0,0,441.0,5,969.0,20,0.0,0,0.0,0.312766,0.687234,0.0,441.0,528.0,-969.0
16817,1,373.0,5,2,2,74.6,294.0,0.788204,0,0,0.0,79.0,1,294.0,4,0.0,0,0.0,0,0.211796,0.788204,0.0,0.0,215.0,-294.0,0.0
16818,1,167.0,3,2,2,55.666667,95.0,0.568862,0,0,0.0,0.0,0,95.0,1,72.0,2,0.0,0,0.0,0.568862,0.431138,0.0,95.0,-23.0,-72.0
16819,1,91.0,2,2,2,45.5,68.0,0.747253,0,0,0.0,68.0,1,23.0,1,0.0,0,0.0,0,0.747253,0.252747,0.0,0.0,-45.0,-23.0,0.0
16820,1,96.0,9,8,7,10.666667,81.0,0.84375,6,7,8.0,11.0,4,85.0,5,0.0,0,0.0,0,0.114583,0.885417,0.0,0.0,74.0,-85.0,0.0
16821,1,142.0,3,3,2,47.333333,134.0,0.943662,0,0,0.0,0.0,0,134.0,2,8.0,1,0.0,0,0.0,0.943662,0.056338,0.0,134.0,-126.0,-8.0
16822,1,1073.0,22,17,13,48.772727,262.0,0.244175,3,3,3.0,397.0,7,425.0,11,251.0,4,0.0,0,0.369991,0.396086,0.233924,0.0,28.0,-174.0,-251.0
16823,1,144.0,4,4,4,36.0,53.0,0.368056,0,0,0.0,72.0,2,0.0,0,72.0,2,0.0,0,0.5,0.0,0.5,0.0,-72.0,72.0,-72.0
16824,1,192.0,6,3,3,32.0,88.0,0.458333,2,2,2.0,63.0,3,0.0,0,129.0,3,0.0,0,0.328125,0.0,0.671875,0.0,-63.0,129.0,-129.0
16825,1,36.0,7,5,1,5.142857,36.0,1.0,2,5,17.0,0.0,0,0.0,0,36.0,7,0.0,0,0.0,0.0,1.0,0.0,0.0,36.0,-36.0
16826,1,138.0,4,3,2,34.5,126.0,0.913043,2,2,2.0,12.0,3,0.0,0,126.0,1,0.0,0,0.086957,0.0,0.913043,0.0,-12.0,126.0,-126.0
16827,1,587.0,17,8,8,34.529412,144.0,0.245315,5,6,9.0,87.0,4,146.0,5,354.0,8,0.0,0,0.148211,0.248722,0.603066,0.0,59.0,208.0,-354.0
16828,1,237.0,4,3,1,59.25,237.0,1.0,0,0,0.0,237.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-237.0,0.0,0.0
16829,1,31.0,6,3,3,5.166667,18.0,0.580645,2,4,11.0,8.0,2,0.0,0,23.0,4,0.0,0,0.258065,0.0,0.741935,0.0,-8.0,23.0,-23.0
16830,1,127.0,4,3,3,31.75,92.0,0.724409,1,2,3.0,35.0,2,92.0,2,0.0,0,0.0,0,0.275591,0.724409,0.0,0.0,57.0,-92.0,0.0
16831,1,269.0,10,6,3,26.9,134.0,0.498141,2,2,2.0,0.0,0,0.0,0,135.0,7,134.0,3,0.0,0.0,0.501859,0.498141,0.0,135.0,-1.0
16832,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,103.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-103.0,0.0,0.0
16833,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,0.0,0,6.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,6.0,-6.0,0.0
16834,1,370.0,6,4,3,61.666667,190.0,0.513514,0,0,0.0,224.0,3,0.0,0,146.0,3,0.0,0,0.605405,0.0,0.394595,0.0,-224.0,146.0,-146.0
16835,1,727.0,11,6,5,66.090909,361.0,0.496561,0,0,0.0,0.0,0,243.0,4,123.0,2,361.0,5,0.0,0.33425,0.169188,0.496561,243.0,-120.0,238.0
16836,1,103.0,3,2,2,34.333333,102.0,0.990291,1,1,1.0,0.0,0,1.0,1,0.0,0,102.0,2,0.0,0.009709,0.0,0.990291,1.0,-1.0,102.0
16837,1,743.0,14,7,9,53.071429,155.0,0.208614,6,7,8.0,145.0,3,595.0,9,3.0,2,0.0,0,0.195155,0.800808,0.004038,0.0,450.0,-592.0,-3.0
16838,1,1617.0,14,3,7,115.5,397.0,0.245516,0,1,3.0,300.0,3,478.0,5,839.0,6,0.0,0,0.185529,0.295609,0.518862,0.0,178.0,361.0,-839.0
16839,1,406.0,6,3,3,67.666667,189.0,0.465517,0,0,0.0,0.0,0,0.0,0,406.0,6,0.0,0,0.0,0.0,1.0,0.0,0.0,406.0,-406.0
16840,1,880.0,17,8,5,51.764706,499.0,0.567045,2,3,4.0,20.0,5,353.0,7,8.0,1,499.0,4,0.022727,0.401136,0.009091,0.567045,333.0,-345.0,491.0
16841,1,304.0,3,3,2,101.333333,200.0,0.657895,1,1,1.0,104.0,2,0.0,0,200.0,1,0.0,0,0.342105,0.0,0.657895,0.0,-104.0,200.0,-200.0
16842,1,94.0,2,1,1,47.0,94.0,1.0,0,0,0.0,0.0,0,94.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,94.0,-94.0,0.0
16843,1,1074.0,12,12,9,89.5,200.0,0.18622,1,2,4.0,397.0,6,435.0,3,159.0,2,83.0,1,0.369646,0.405028,0.148045,0.077281,38.0,-276.0,-76.0
16844,1,1121.0,16,14,8,70.0625,277.0,0.247101,1,2,4.0,277.0,4,498.0,7,346.0,5,0.0,0,0.247101,0.444246,0.308653,0.0,221.0,-152.0,-346.0
16845,1,231.0,4,3,3,57.75,118.0,0.510823,1,2,6.0,230.0,3,1.0,1,0.0,0,0.0,0,0.995671,0.004329,0.0,0.0,-229.0,-1.0,0.0
16846,1,33.0,3,3,2,11.0,17.0,0.515152,1,1,1.0,16.0,1,0.0,0,17.0,2,0.0,0,0.484848,0.0,0.515152,0.0,-16.0,17.0,-17.0
16847,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
16848,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,0.0,0,0.0,0,6.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,6.0,-6.0
16849,1,146.0,12,9,6,12.166667,66.0,0.452055,6,10,20.0,9.0,5,70.0,5,67.0,2,0.0,0,0.061644,0.479452,0.458904,0.0,61.0,-3.0,-67.0
16850,1,561.0,13,5,7,43.153846,189.0,0.336898,0,1,3.0,3.0,1,230.0,3,0.0,0,328.0,9,0.005348,0.409982,0.0,0.58467,227.0,-230.0,328.0
16851,1,11.0,3,3,2,3.666667,8.0,0.727273,0,2,5.0,0.0,0,3.0,1,0.0,0,8.0,2,0.0,0.272727,0.0,0.727273,3.0,-3.0,8.0
16852,1,133.0,7,4,4,19.0,105.0,0.789474,2,4,10.0,0.0,0,0.0,0,133.0,7,0.0,0,0.0,0.0,1.0,0.0,0.0,133.0,-133.0
16853,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16854,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
16855,1,387.0,10,5,7,38.7,96.0,0.248062,1,3,7.0,0.0,0,327.0,6,60.0,4,0.0,0,0.0,0.844961,0.155039,0.0,327.0,-267.0,-60.0
16856,1,219.0,4,2,3,54.75,102.0,0.465753,0,1,2.0,219.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-219.0,0.0,0.0
16857,1,367.0,10,6,5,36.7,113.0,0.307902,2,4,10.0,136.0,6,121.0,3,110.0,1,0.0,0,0.370572,0.3297,0.299728,0.0,-15.0,-11.0,-110.0
16858,1,1020.0,14,13,11,72.857143,134.0,0.131373,1,2,5.0,365.0,5,241.0,3,310.0,5,104.0,1,0.357843,0.236275,0.303922,0.101961,-124.0,69.0,-206.0
16859,1,775.0,9,8,7,86.111111,269.0,0.347097,0,0,0.0,276.0,3,499.0,6,0.0,0,0.0,0,0.356129,0.643871,0.0,0.0,223.0,-499.0,0.0
16860,1,112.0,1,1,1,112.0,112.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,112.0,1,0.0,0.0,0.0,1.0,0.0,0.0,112.0
16861,1,286.0,8,8,4,35.75,146.0,0.51049,2,3,6.0,146.0,4,135.0,2,5.0,2,0.0,0,0.51049,0.472028,0.017483,0.0,-11.0,-130.0,-5.0
16862,1,250.0,7,5,5,35.714286,191.0,0.764,3,3,3.0,1.0,1,202.0,3,47.0,3,0.0,0,0.004,0.808,0.188,0.0,201.0,-155.0,-47.0
16863,1,425.0,8,7,4,53.125,134.0,0.315294,2,3,7.0,212.0,5,90.0,1,123.0,2,0.0,0,0.498824,0.211765,0.289412,0.0,-122.0,33.0,-123.0
16864,1,76.0,3,2,3,25.333333,74.0,0.973684,2,2,2.0,1.0,1,0.0,0,75.0,2,0.0,0,0.013158,0.0,0.986842,0.0,-1.0,75.0,-75.0
16865,1,448.0,8,7,4,56.0,239.0,0.533482,4,4,4.0,0.0,0,108.0,1,242.0,5,98.0,2,0.0,0.241071,0.540179,0.21875,108.0,134.0,-144.0
16866,1,323.0,9,6,6,35.888889,140.0,0.433437,2,3,7.0,64.0,2,216.0,5,5.0,1,38.0,1,0.198142,0.668731,0.01548,0.117647,152.0,-211.0,33.0
16867,1,99.0,3,1,2,33.0,52.0,0.525253,0,0,0.0,52.0,1,47.0,2,0.0,0,0.0,0,0.525253,0.474747,0.0,0.0,-5.0,-47.0,0.0
16868,1,294.0,6,5,5,49.0,98.0,0.333333,0,0,0.0,203.0,3,91.0,3,0.0,0,0.0,0,0.690476,0.309524,0.0,0.0,-112.0,-91.0,0.0
16869,1,153.0,7,6,2,21.857143,80.0,0.522876,0,2,5.0,0.0,0,153.0,7,0.0,0,0.0,0,0.0,1.0,0.0,0.0,153.0,-153.0,0.0
16870,1,460.0,13,8,6,35.384615,109.0,0.236957,3,4,6.0,0.0,0,323.0,10,137.0,3,0.0,0,0.0,0.702174,0.297826,0.0,323.0,-186.0,-137.0
16871,1,4.0,2,2,1,2.0,4.0,1.0,0,2,4.0,0.0,0,0.0,0,4.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0
16872,1,13.0,6,5,5,2.166667,5.0,0.384615,3,6,13.0,2.0,2,9.0,3,2.0,1,0.0,0,0.153846,0.692308,0.153846,0.0,7.0,-7.0,-2.0
16873,1,234.0,2,2,2,117.0,118.0,0.504274,0,0,0.0,116.0,1,118.0,1,0.0,0,0.0,0,0.495726,0.504274,0.0,0.0,2.0,-118.0,0.0
16874,1,163.0,3,3,2,54.333333,152.0,0.932515,0,1,2.0,0.0,0,0.0,0,163.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,163.0,-163.0
16875,1,102.0,1,1,1,102.0,102.0,1.0,0,0,0.0,102.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-102.0,0.0,0.0
16876,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
16877,1,908.0,11,10,7,82.545455,222.0,0.244493,1,1,1.0,343.0,3,398.0,5,167.0,3,0.0,0,0.377753,0.438326,0.183921,0.0,55.0,-231.0,-167.0
16878,1,413.0,11,8,6,37.545455,130.0,0.31477,0,2,7.0,275.0,6,49.0,2,89.0,3,0.0,0,0.66586,0.118644,0.215496,0.0,-226.0,40.0,-89.0
16879,1,438.0,9,4,4,48.666667,242.0,0.552511,1,2,5.0,37.0,3,0.0,0,401.0,6,0.0,0,0.084475,0.0,0.915525,0.0,-37.0,401.0,-401.0
16880,1,295.0,8,8,6,36.875,82.0,0.277966,1,2,4.0,87.0,2,208.0,6,0.0,0,0.0,0,0.294915,0.705085,0.0,0.0,121.0,-208.0,0.0
16881,1,199.0,9,7,8,22.111111,88.0,0.442211,4,6,10.0,32.0,2,75.0,4,4.0,2,88.0,1,0.160804,0.376884,0.020101,0.442211,43.0,-71.0,84.0
16882,1,567.0,9,8,4,63.0,222.0,0.391534,1,1,1.0,567.0,9,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-567.0,0.0,0.0
16883,1,322.0,3,3,2,107.333333,205.0,0.636646,0,0,0.0,117.0,1,0.0,0,205.0,2,0.0,0,0.363354,0.0,0.636646,0.0,-117.0,205.0,-205.0
16884,1,12.0,1,1,1,12.0,12.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,12.0,1,0.0,0.0,0.0,1.0,0.0,0.0,12.0
16885,1,924.0,12,10,8,77.0,291.0,0.314935,1,2,5.0,507.0,7,391.0,4,26.0,1,0.0,0,0.548701,0.42316,0.028139,0.0,-116.0,-365.0,-26.0
16886,1,13.0,2,2,1,6.5,13.0,1.0,0,0,0.0,0.0,0,0.0,0,13.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,13.0,-13.0
16887,1,215.0,2,1,1,107.5,215.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,215.0,2,0.0,0.0,0.0,1.0,0.0,0.0,215.0
16888,1,516.0,7,5,3,73.714286,303.0,0.587209,0,1,4.0,0.0,0,0.0,0,516.0,7,0.0,0,0.0,0.0,1.0,0.0,0.0,516.0,-516.0
16889,1,88.0,2,2,2,44.0,70.0,0.795455,0,0,0.0,0.0,0,18.0,1,70.0,1,0.0,0,0.0,0.204545,0.795455,0.0,18.0,52.0,-70.0
16890,1,802.0,15,9,8,53.466667,183.0,0.22818,1,1,1.0,275.0,5,352.0,8,175.0,2,0.0,0,0.342893,0.438903,0.218204,0.0,77.0,-177.0,-175.0
16891,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0
16892,1,536.0,15,11,6,35.733333,228.0,0.425373,1,3,8.0,0.0,0,0.0,0,160.0,6,376.0,9,0.0,0.0,0.298507,0.701493,0.0,160.0,216.0
16893,1,286.0,5,3,5,57.2,102.0,0.356643,0,0,0.0,63.0,1,31.0,1,90.0,2,102.0,1,0.22028,0.108392,0.314685,0.356643,-32.0,59.0,12.0
16894,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
16895,1,35.0,7,7,2,5.0,21.0,0.6,2,3,4.0,0.0,0,35.0,7,0.0,0,0.0,0,0.0,1.0,0.0,0.0,35.0,-35.0,0.0
16896,1,556.0,11,7,6,50.545455,203.0,0.365108,2,2,2.0,207.0,3,349.0,8,0.0,0,0.0,0,0.372302,0.627698,0.0,0.0,142.0,-349.0,0.0
16897,1,1454.0,31,7,8,46.903226,390.0,0.268226,7,11,23.0,991.0,24,104.0,1,0.0,0,359.0,6,0.681568,0.071527,0.0,0.246905,-887.0,-104.0,359.0
