row_id,promo_scope,is_repurchase,previous_segment_id,revised_segment_family,revised_assignment_reason,gb_churn_risk_score_oof,lr_churn_risk_score_oof,key_flags,retained_subsignals,user_approval_required
7633,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2500192079970067,0.3514415463793915,retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7634,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.834391339923436,0.7963140854226944,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7635,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.117371329041397,0.1524005217730817,cold_start_weak;content_preference_signal,content_context_marker,yes
7636,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0863078181088587,0.3174257029673812,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7637,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.416103472901302,0.6094367648503708,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7638,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5460818507049046,0.7558711620184506,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7639,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5775468453293773,0.6865598288447363,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7640,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0962838970413765,0.2365919933492871,retention_decay,retention_decay_subsignal,yes
7641,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0269298694732184,0.0329294384556414,stable_usage;content_preference_signal,content_context_marker,yes
7642,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2538035955386184,0.4925408355658143,retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
7643,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2698354818682292,0.1281702152216215,content_preference_signal,content_context_marker,yes
7644,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1682129449532442,0.4095590577547875,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7645,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0848257465270287,0.1184775946991789,cold_start_weak;stable_usage;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
7646,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3925814792900973,0.5493548372188441,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7647,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.619923766384791,0.7133099063523023,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7648,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3827919084698559,0.379504731027429,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7649,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3718027891922182,0.3183097057719212,cold_start_weak;content_preference_signal,content_context_marker,yes
7650,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5756044417748385,0.6788559919384305,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7651,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0913558084970759,0.1665650439802845,stable_usage;content_preference_signal,content_context_marker,yes
7652,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6118231280257935,0.4949425387844163,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7653,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5390310094039668,0.8341203317997332,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7654,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4602839709384828,0.3633646004971961,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7655,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.218793458511237,0.2615684186192839,week3_inactive;retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7656,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3255293528909159,0.5528062638983886,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7657,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0557989324162664,0.0835866339591366,cold_start_weak;stable_usage;content_preference_signal,content_context_marker,yes
7658,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0438951867872535,0.0213441594876281,stable_usage;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
7659,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.184058005247812,0.2158118342098983,cold_start_weak;content_preference_signal,content_context_marker,yes
7660,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0736301695884296,0.1254993203609924,stable_usage;content_preference_signal,content_context_marker,yes
7661,promo1,0,promo1_s06,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5795692749050583,0.7611490118243143,stable_usage,none,yes
7662,promo1,0,promo1_s03,high_risk_activation_or_low_engagement,"GB top20 plus weak activation, low activity, or cold start",0.6535627872768,0.7984200649975822,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7663,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1384726804663244,0.2111913559913214,stable_usage;content_preference_signal,content_context_marker,yes
7664,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1490333430501468,0.308096828754939,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7665,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0248733161126373,0.0368953402675132,stable_usage;content_preference_signal,content_context_marker,yes
7666,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2034824408301743,0.2518292829015854,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7667,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0715254166789514,0.1509416374532274,stable_usage;content_preference_signal,content_context_marker,yes
7668,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0732759671250868,0.125538779813346,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7669,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7344144148884209,0.8516867350854492,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7670,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5775749443123556,0.7468006862116428,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7671,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1417324390500732,0.1425930297427593,stable_usage,none,yes
7672,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1819119707182829,0.5587472706035692,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7673,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.9026667524987644,0.9946290325891176,week3_inactive;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7674,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0959961352884926,0.209564863717325,content_preference_signal,content_context_marker,yes
7675,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3340448590887692,0.4755310166238538,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7676,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4127817426278293,0.7228424060432204,week3_inactive;retention_decay;only_w1;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
7677,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4065570979437272,0.5821979080078432,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
