membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,hierarchical_segment,hierarchical_rank,seg_top_decile_high_churn_risk,seg_low_or_no_early_engagement,seg_late_heavy_week3_intensive,seg_delayed_start,seg_early_routine_stable,seg_week2_surge_users,seg_genre_affinity_thriller_crime,seg_genre_affinity_animation_family,seg_genre_affinity_drama,seg_genre_affinity_action_adventure,seg_high_price_or_promotion_sensitive
22989,Y,1,0.6476878593003649,0.3523121406996351,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,1,1
22990,Y,1,0.6760588047988705,0.3239411952011295,risk_30_60,delayed_start,4,0,0,0,1,0,1,1,0,0,0,1
22991,Y,1,0.5673498679167177,0.4326501320832823,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
22992,Y,1,0.8776777055465637,0.12232229445343634,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,1,0,0,1,0,1
22993,Y,1,0.9337615916154275,0.06623840838457251,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
22994,Y,1,0.8680886688336569,0.13191133116634313,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
22995,Y,1,0.9566653550622478,0.04333464493775219,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
22996,Y,1,0.8574906654743578,0.14250933452564218,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,0
22997,Y,1,0.9490756020952356,0.05092439790476444,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
22998,Y,1,0.9807445217185835,0.019255478281416494,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,1,0,1,0
22999,Y,1,0.9471758191388827,0.05282418086111729,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,1,1,0,1
23000,N,0,0.33049553891947475,0.6695044610805252,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23001,Y,1,0.9771944356282879,0.022805564371712106,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
23002,N,0,0.4509111480847855,0.5490888519152145,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,1,1
23003,Y,1,0.760151821521051,0.23984817847894901,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23004,N,0,0.2917343452428391,0.7082656547571609,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
23005,Y,1,0.9715637341871692,0.028436265812830763,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,0
23006,Y,1,0.9242922139617606,0.07570778603823936,bottom_40_lowest_risk,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,0
23007,Y,1,0.8916128744024802,0.10838712559751984,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,0
23008,Y,1,0.7278462428566049,0.27215375714339507,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
23009,Y,1,0.7616828680662658,0.23831713193373416,risk_30_60,delayed_start,4,0,0,0,1,0,1,1,0,0,1,1
23010,Y,1,0.9698385191030996,0.030161480896900406,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,1,1
23011,Y,1,0.9796624075863216,0.020337592413678385,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,0,1
23012,N,0,0.2637642067864932,0.7362357932135069,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,0,1,0,0,0,1,1
23013,Y,1,0.7236347221440521,0.2763652778559479,risk_30_60,low_or_no_early_engagement,2,0,1,1,0,0,0,1,0,0,0,1
23014,Y,1,0.9180319500364802,0.0819680499635198,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,1,1,0,1,1
23015,Y,1,0.9612414848540471,0.038758515145952854,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
23016,Y,1,0.9614611950028705,0.03853880499712947,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
23017,Y,1,0.5734428013764044,0.42655719862359565,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23018,Y,1,0.9077321756984591,0.0922678243015409,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
23019,Y,1,0.49236290892856854,0.5076370910714314,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,1,0,0,0,0,0
23020,N,0,0.5714052218486827,0.4285947781513173,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,1
23021,Y,1,0.925103287906144,0.07489671209385595,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,1,0,1,1
23022,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23023,Y,1,0.887636573699428,0.11236342630057194,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
23024,Y,1,0.5967642980065367,0.40323570199346326,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
23025,Y,1,0.8211229583411637,0.17887704165883633,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,1,0,0,1,1,1
23026,Y,1,0.9805777286527471,0.01942227134725294,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
23027,Y,1,0.9100590320122323,0.08994096798776774,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
23028,Y,1,0.9810056983080855,0.018994301691914517,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,1,1,0,0
23029,Y,1,0.9569005550549229,0.043099444945077114,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
23030,N,0,0.6317178577336021,0.3682821422663979,risk_30_60,delayed_start,4,0,0,0,1,0,0,0,0,0,1,0
23031,Y,1,0.8818763887584105,0.11812361124158954,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,1
23032,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23033,Y,1,0.9204322333628211,0.0795677666371789,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,1,1,0,1
23034,Y,1,0.9295337345259193,0.07046626547408075,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,0,0,1,0,1
23035,N,0,0.5472127208208346,0.4527872791791654,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
23036,Y,1,0.4784870541645446,0.5215129458354554,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,0
23037,N,0,0.28220535519949824,0.7177946448005017,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,0,0
23038,Y,1,0.8685340423711994,0.13146595762880064,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,1,1
23039,N,0,0.3086891205457002,0.6913108794542998,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
23040,N,0,0.5533275826324389,0.44667241736756114,risk_10_30,delayed_start,4,0,0,0,1,0,1,0,0,0,1,1
23041,Y,1,0.8689089066515272,0.1310910933484728,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,1,1
23042,N,0,0.2402351263648881,0.7597648736351119,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,1,1
23043,Y,1,0.980416008324572,0.019583991675428014,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
23044,N,0,0.2177123045980778,0.7822876954019222,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
23045,N,0,0.6744644267819271,0.3255355732180729,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
23046,Y,1,0.852350914406283,0.14764908559371703,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,0
23047,Y,1,0.9727578672788282,0.02724213272117182,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,0,0,1
23048,Y,1,0.7312026795088412,0.2687973204911588,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
23049,Y,1,0.9347156877845472,0.06528431221545283,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,0,1
23050,Y,1,0.655990601356904,0.344009398643096,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
23051,Y,1,0.9351043727125,0.06489562728749998,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
23052,N,0,0.3695386279582731,0.6304613720417269,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
23053,Y,1,0.7150496924353572,0.2849503075646428,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23054,N,0,0.3766137074771522,0.6233862925228477,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
23055,Y,1,0.9272132644038511,0.0727867355961489,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,1,1,0,0
23056,N,0,0.2163688080250937,0.7836311919749063,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,0,0,1
23057,N,0,0.14245596998757679,0.8575440300124232,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,0,0,1
23058,Y,1,0.5407048245286616,0.45929517547133836,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,0,0,0
23060,N,0,0.43688684754026624,0.5631131524597337,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,1,0,0,1
23061,Y,1,0.9688542242870968,0.031145775712903223,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,1,0,0,1
23062,Y,1,0.39084585902505586,0.6091541409749441,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,1,0,0,0,1
23063,Y,1,0.9769810425118278,0.023018957488172176,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,1,0,0,0,0,0,0
23064,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23065,Y,1,0.8819043754671618,0.11809562453283817,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,1,1,1,0,1
23066,Y,1,0.9681461477699808,0.03185385223001924,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,0
23067,N,0,0.30153054411964203,0.6984694558803579,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,0,1
23068,N,0,0.327677623334984,0.6723223766650159,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,0,0,1
23069,N,0,0.643827042799959,0.35617295720004105,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
23070,N,0,0.7282407154620013,0.2717592845379987,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
23071,Y,1,0.7268611576386889,0.27313884236131114,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
23072,N,0,0.542846542450037,0.45715345754996295,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,0,1
23073,Y,1,0.7520388654532973,0.24796113454670266,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,1,0,0,1,0,1
23074,Y,1,0.9051382530763629,0.09486174692363714,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
23075,N,0,0.6209984987191837,0.37900150128081633,risk_30_60,delayed_start,4,0,0,0,1,0,0,0,0,0,0,0
23076,Y,1,0.8748221951579197,0.1251778048420803,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
23077,Y,1,0.9747663545645432,0.02523364543545681,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
23078,N,0,0.4457593924471604,0.5542406075528397,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,1,0
23079,Y,1,0.9435653087236743,0.05643469127632572,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,0,0,1,1
23080,Y,1,0.9339269354148451,0.06607306458515494,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
23081,Y,1,0.9093162529919955,0.09068374700800452,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,0
23082,Y,1,0.7667895005968941,0.2332104994031059,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,1,1
23083,N,0,0.49762252936246554,0.5023774706375345,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,1,0,1
23084,Y,1,0.9664425820255379,0.0335574179744621,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,1
23085,Y,1,0.9693177124543386,0.03068228754566138,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,1,1
23086,Y,1,0.9760725265394677,0.023927473460532256,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
23087,Y,1,0.907440016928095,0.09255998307190505,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,1,1
23088,Y,1,0.8021928135585283,0.19780718644147166,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
23089,Y,1,0.971902420410449,0.028097579589550947,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
23090,N,0,0.5060489730541117,0.4939510269458883,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23091,Y,1,0.8790463795189705,0.12095362048102953,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,0,0
23092,Y,1,0.9247489313931625,0.0752510686068375,bottom_40_lowest_risk,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,0
23093,Y,1,0.9124901928041361,0.08750980719586388,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
23094,N,0,0.2438345277675882,0.7561654722324118,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
23095,Y,1,0.9543676095246727,0.0456323904753273,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,0,0,0,1,0,0,1
23096,N,0,0.32647629382687177,0.6735237061731283,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
23097,Y,1,0.9387234630248702,0.0612765369751298,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,0,0,0,1
23098,N,0,0.32680942587360434,0.6731905741263957,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,0,0,1
23099,Y,1,0.9132059843022107,0.08679401569778933,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,1,0,0,1
23100,N,0,0.23955419087144839,0.7604458091285516,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,1,0,0,0,1
23101,N,0,0.8168484850998251,0.1831515149001749,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,0
23102,Y,1,0.921234909034985,0.07876509096501505,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
23103,Y,1,0.9460320235568016,0.053967976443198395,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
23104,N,0,0.5734428013764044,0.42655719862359565,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23105,Y,1,0.9634443999696212,0.03655560003037883,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,1,1
23106,Y,1,0.92130844824857,0.07869155175142994,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,0,0,1,0,1
23107,Y,1,0.7892895003293667,0.21071049967063327,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,1,1
23108,Y,1,0.9558839955861951,0.04411600441380492,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,0,1,0,0,1
23109,N,0,0.23344845771161585,0.7665515422883842,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,0,0
23110,Y,1,0.9792506393651049,0.020749360634895075,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
23111,N,0,0.6517229863001539,0.3482770136998461,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,1
23112,N,0,0.3149886294421622,0.6850113705578378,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
23113,N,0,0.38727669686463356,0.6127233031353665,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
23114,Y,1,0.837003182283551,0.16299681771644903,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,0,1
23115,N,0,0.6338913398656585,0.3661086601343415,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
23116,N,0,0.4005653085054486,0.5994346914945514,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,1,0,0,0,1
23117,Y,1,0.9787898244287964,0.021210175571203638,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,1,1
23118,Y,1,0.6972740471870316,0.30272595281296844,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,1,0,1
23119,N,0,0.5734428013764044,0.42655719862359565,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23120,Y,1,0.921392283576227,0.07860771642377296,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,0,1,0,0
23121,Y,1,0.9818462255804521,0.018153774419547908,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,1,1,1,1
23122,N,0,0.20056577353456775,0.7994342264654323,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,0,0,1
23123,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23124,Y,1,0.799979934537888,0.20002006546211204,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
23125,N,0,0.32394133946628406,0.676058660533716,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,1,0
23126,Y,1,0.5992275393298067,0.40077246067019334,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
23127,N,0,0.8190104283724371,0.1809895716275629,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,1,0,1,0,0
23128,Y,1,0.9850728843212679,0.014927115678732061,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
23129,Y,1,0.9205993860574558,0.07940061394254416,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,0
23130,Y,1,0.9652829378811363,0.03471706211886372,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,1,0,0,1
23131,N,0,0.31058783306767856,0.6894121669323214,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,1
23132,N,0,0.25996454907400446,0.7400354509259955,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,0,1
23133,Y,1,0.9128340278149994,0.08716597218500055,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,0,0,0
23134,Y,1,0.9888262134413591,0.011173786558640875,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,1,1,0
23135,N,0,0.3700608329947698,0.6299391670052302,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
23136,Y,1,0.8302526250256103,0.16974737497438974,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,1,1
23137,Y,1,0.9836660508634025,0.01633394913659747,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,0,0,1
23138,Y,1,0.9459915297772075,0.05400847022279254,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,0,0,0
23139,Y,1,0.9634888588726286,0.036511141127371416,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,0
23140,Y,1,0.8154700239087647,0.18452997609123534,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,1
23141,Y,1,0.9048732645427527,0.09512673545724726,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
23142,Y,1,0.86946990845918,0.13053009154081996,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,1,1
23143,Y,1,0.7702919395517158,0.22970806044828418,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
23144,Y,1,0.959600001370629,0.04039999862937105,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,0,1
23145,N,0,0.45828540777873655,0.5417145922212634,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
23146,N,0,0.421651965099223,0.578348034900777,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
23147,N,0,0.671070981938607,0.32892901806139296,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,1
23148,Y,1,0.7302169989679302,0.26978300103206976,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,1,1,1
23149,Y,1,0.983350367801747,0.016649632198252995,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,1,0
23150,N,0,0.6244312237446022,0.37556877625539775,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,0
23151,Y,1,0.7513054395543738,0.2486945604456262,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
23152,Y,1,0.9762675059608057,0.023732494039194307,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
23153,Y,1,0.9534302561175272,0.046569743882472814,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,0,0,0,0,0,1
23154,Y,1,0.9590621889548441,0.040937811045155925,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,1
23155,N,0,0.34621362539620526,0.6537863746037947,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
23156,Y,1,0.9712317131793994,0.02876828682060062,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,1,0,0,1
23157,Y,1,0.937342442457772,0.06265755754222802,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,0,0,0,0,1
23158,Y,1,0.9744020508805429,0.02559794911945712,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,1,0
23159,Y,1,0.9677868125708188,0.03221318742918122,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,1,1
23160,N,0,0.4557300579698078,0.5442699420301922,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
23161,Y,1,0.9886657369874027,0.011334263012597323,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,1,0,1
23162,Y,1,0.6238326576543656,0.3761673423456344,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,1
23163,N,0,0.1984106141977068,0.8015893858022932,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,0,1,1,0,0,0,1
23164,Y,1,0.8767593336462992,0.12324066635370079,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
23165,Y,1,0.9643275367321879,0.03567246326781215,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
23166,N,0,0.34379109010796455,0.6562089098920354,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,0
23167,Y,1,0.9624851930534056,0.03751480694659437,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,1
23168,Y,1,0.7291517157020152,0.2708482842979848,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
23169,Y,1,0.9767168617815127,0.023283138218487265,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,1,1,0,0,0,0,0,0,0
23170,N,0,0.33058807688707215,0.6694119231129279,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,0
23171,Y,1,0.9590471118057878,0.04095288819421217,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,0
23172,Y,1,0.9157216730208098,0.08427832697919024,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,0
23173,Y,1,0.7511543598969498,0.24884564010305021,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
23174,Y,1,0.980518740932882,0.01948125906711795,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,0,1,0
23175,Y,1,0.2469409487823115,0.7530590512176885,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,0,0,0,0,0,0,1
23176,N,0,0.2161864682768055,0.7838135317231945,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,0,0,1,1,1
23177,Y,1,0.5096684619121208,0.4903315380878792,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,1,1
23178,Y,1,0.8542417578919741,0.1457582421080259,risk_30_60,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
23179,Y,1,0.9772306372729032,0.022769362727096842,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,1,1,0,0,0
23180,Y,1,0.9757737072544156,0.02422629274558441,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,1,1
23181,Y,1,0.9474551679996117,0.052544832000388286,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,0,0,0,1
23182,N,0,0.5790817990463346,0.4209182009536654,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,1,1
