query_title,title,releasedate,originalreleaseyear,country,targetage,playtime,genre
바이러스:인류최후의날,바이러스: 인류 최후의 날,20200703.0,2018.0,미국,15세이상관람가,80.0,액션
헝거게임:더파이널[다국어자막],헝거게임: 더 파이널,20151118.0,2015.0,미국,15세이상관람가,136.0,액션|어드벤처
램스,램스,20161103.0,2015.0,아이슬란드|덴마크|노르웨이|폴란드,15세이상관람가,92.0,드라마
자유의아들들,자유의 아들들,,2013.0,미국,,94.0,액션|SF
나이스가이즈[다국어자막],나이스 가이즈,20160706.0,2016.0,미국,청소년관람불가,115.0,범죄|미스터리|스릴러
앨리스:원더랜드에서온소년,앨리스: 원더랜드에서 온 소년,20151210.0,2015.0,한국,15세이상관람가,118.0,판타지|공포(호러)|멜로/로맨스
나라타주,나라타주,20180308.0,2017.0,일본,15세이상관람가,139.0,멜로/로맨스|드라마
늑대소녀(2016),늑대소녀,20170908.0,2016.0,미국,15세이상관람가,88.0,공포(호러)
꼭두각시[감독판],꼭두각시,20220615.0,2022.0,한국,12세이상관람가,51.0,공연
협상,협상,20180919.0,2018.0,한국,15세이상관람가,114.0,범죄
네코아츠메의집,네코아츠메의 집,,2017.0,일본,,92.0,드라마|가족
컨스피러시,컨스피러시,,2019.0,미국,,84.0,범죄|스릴러
대통령을죽여라(2004),대통령을 죽여라,20061013.0,2004.0,미국|멕시코,15세관람가,95.0,스릴러|드라마
난지구반대편나라로가버릴테야,난 지구 반대편 나라로 가버릴테야,,2014.0,미국,,81.0,코미디|가족
갱스터오브시티,갱스터 오브 시티,,2019.0,영국,,87.0,범죄|스릴러
아카이브,아카이브,,2021.0,한국,,6.0,애니메이션
헝거게임:모킹제이,헝거게임: 모킹제이,20141120.0,2014.0,미국,15세이상관람가,122.0,어드벤처|SF|스릴러
애로우헤드,애로우헤드,20170615.0,2016.0,호주,15세이상관람가,99.0,액션|어드벤처|SF
더블트러블:과속스캔들,더블트러블: 과속스캔들,,2015.0,러시아,,,가족
더프로디지,더 프로디지,20190814.0,2017.0,미국,15세이상관람가,78.0,스릴러|SF
아들의방(2001),아들의 방,20011102.0,2001.0,이탈리아,12세관람가,99.0,가족|드라마
5데이즈오브워,5 데이즈 오브 워,20121227.0,2011.0,미국,15세이상관람가,113.0,액션|드라마|전쟁
봉신연의:불의검외전,봉신연의: 불의 검 외전,20200217.0,2019.0,중국,12세이상관람가,69.0,판타지|액션
아이큐,아이큐,19960217.0,1995.0,미국,고등학생이상관람가,95.0,코미디
심령의공포,심령의 공포,19900616.0,1981.0,미국,연소자관람불가,100.0,공포(호러)|미스터리|스릴러
오케이마담,오케이 마담,20200812.0,2019.0,한국,15세이상관람가,100.0,코미디|액션
카운테스,카운테스,20091203.0,2008.0,프랑스|독일,청소년관람불가,94.0,사극|드라마|스릴러
꼭껴안고눈물핑,꼭 껴안고 눈물 핑,20110310.0,2009.0,한국,15세이상관람가,95.0,드라마|멜로/로맨스
누명,누명,19740224.0,1973.0,한국,,95.0,미스터리
호빗:뜻밖의여정,호빗: 뜻밖의 여정,20121213.0,2012.0,미국|뉴질랜드,12세이상관람가,169.0,어드벤처|판타지
마더스데이,마더스 데이,20140530.0,2010.0,미국,청소년관람불가,112.0,공포(호러)|스릴러|드라마
다이하드:굿데이투다이,다이하드: 굿 데이 투 다이,20130206.0,2013.0,미국,15세이상관람가,96.0,액션|범죄|스릴러
르누아르,르누아르,20140213.0,2012.0,프랑스,청소년관람불가,111.0,드라마
리코일,리코일,19980328.0,1997.0,미국,18세 미만인 자는 관람할 수 없는 등급,96.0,액션
애정결핍이두남자에게미치는영향(2006),애정결핍이 두 남자에게 미치는 영향,20061116.0,2006.0,한국,15세이상관람가,110.0,코미디
러닝스케어드,러닝 스케어드,20060608.0,2006.0,미국,18세관람가,121.0,액션|범죄
겨울왕국,겨울왕국,20140116.0,2013.0,미국,전체관람가,108.0,애니메이션|어드벤처|가족|코미디|뮤지컬|판타지
본투비블루,본 투 비 블루,20160609.0,2015.0,캐나다|영국|미국,청소년관람불가,97.0,드라마
프리다의그해여름,프리다의 그해 여름,20181025.0,2017.0,스페인,전체관람가,98.0,드라마
블랙메일,블랙메일,,1929.0,영국,,96.0,드라마|범죄
007제14탄-뷰투어킬,007 제14탄 - 뷰 투 어 킬,19851222.0,1985.0,미국,국민학생관람불가,110.0,액션
스틸앨리스,스틸 앨리스,20150429.0,2014.0,미국,12세이상관람가,101.0,드라마
스텝업:올인,스텝 업: 올 인,20140903.0,2014.0,미국,12세이상관람가,111.0,드라마|멜로/로맨스
대지진2014,대지진 2014,20140522.0,2010.0,미국,12세이상관람가,89.0,SF
낙타의눈물,낙타의 눈물,,2003.0,독일|몽고,,90.0,다큐멘터리|드라마
분노의질주:언리미티드,분노의 질주: 언리미티드,20110420.0,2011.0,미국,15세이상관람가,130.0,스릴러|드라마|범죄|액션
닥터두리틀(2020),닥터 두리틀,20200108.0,2019.0,미국,전체관람가,101.0,판타지|어드벤처
나의작은시인에게,나의 작은 시인에게,20190404.0,2018.0,미국,15세이상관람가,97.0,드라마
남소림북소림,남소림 북소림,,1978.0,홍콩,,,액션
프랑켄위니[한글자막],프랑켄위니,20121011.0,2011.0,미국,12세이상관람가,87.0,애니메이션|코미디|공포(호러)
독전:익스텐디드컷,독전: 익스텐디드 컷,20180718.0,2017.0,한국,15세이상관람가,131.0,범죄|액션
고스트보트(2014),고스트보트,20151008.0,2014.0,미국,청소년관람불가,90.0,공포(호러)|스릴러
개같은내인생,개같은 내인생,19890527.0,1985.0,스웨덴,연소자관람가,101.0,드라마
비틀즈:하드데이즈나이트,비틀즈: 하드 데이즈 나이트,20160505.0,1964.0,영국,전체관람가,88.0,코미디|뮤지컬
톰과제리:수퍼레이스,톰과 제리: 수퍼 레이스,,2005.0,미국,,75.0,애니메이션|어드벤처|코미디
완벽한타인:킬모바일,완벽한 타인: 킬 모바일,,2017.0,중국,15세이상관람가,102.0,드라마|코미디
빅뱅,빅뱅,20120628.0,2011.0,미국,청소년관람불가,101.0,미스터리|스릴러
카지노(1995),카지노,19960316.0,1995.0,미국|프랑스,연소자관람불가,178.0,드라마|범죄
아큐페이션,아큐페이션,,2018.0,호주,15세이상관람가,119.0,액션|SF
와인스타인,와인스타인,20190926.0,2019.0,미국,15세이상관람가,98.0,다큐멘터리|드라마
오베라는남자,오베라는 남자,20160525.0,2015.0,스웨덴,12세이상관람가,115.0,드라마
7호실,7호실,20171115.0,2017.0,한국,15세이상관람가,100.0,코미디
비밥바룰라(2018),비밥바룰라,20180124.0,2018.0,한국,12세이상관람가,97.0,코미디
우리를침범하는것들,우리를 침범하는 것들,20170720.0,2016.0,영국,15세이상관람가,99.0,액션|범죄|드라마
부엉이의눈,부엉이의 눈,,2014.0,한국,,15.0,드라마|가족
두번째겨울,두 번째 겨울,20181227.0,2016.0,한국,12세이상관람가,69.0,드라마
챔피언:중독된승리,챔피언: 중독된 승리,,2018.0,벨기에,,97.0,드라마
백트랙,백트랙,20160121.0,2015.0,호주,15세이상관람가,89.0,미스터리|스릴러
레릭2-돌아온전설,레릭 2 - 돌아온 전설,,2006.0,캐나다,,86.0,공포(호러)
비욘드파라다이스,비욘드 파라다이스,,2016.0,미국,,,드라마
나를구해줘,나를 구해줘,,2020.0,이란,15세이상관람가,83.0,
트러스트넘버원,트러스트 넘버원,20200724.0,2019.0,미국,12세이상관람가,95.0,액션|스릴러
북간도의십자가,북간도의 십자가,20191017.0,2019.0,한국,전체관람가,84.0,다큐멘터리
브라더즈오브워,브라더즈 오브 워,,2015.0,영국,,,드라마
귀신이야기,귀신이야기,,2013.0,한국,,,기타
레고무비2,레고 무비2,20190206.0,2019.0,미국|덴마크|캐나다|노르웨이|호주,전체관람가,106.0,애니메이션|액션|어드벤처
에이리언컨버전스,에이리언 컨버전스,20181129.0,2017.0,미국,15세이상관람가,84.0,액션|공포(호러)|어드벤처
밀러스크로싱,밀러스 크로싱,,1990.0,,,115.0,
캠투캠:위험한게임,캠투캠: 위험한 게임,20161006.0,2014.0,미국|태국|오스트리아 ,청소년관람불가,89.0,공포(호러)|스릴러
제5원소[리마스터링][감독판],제5원소,19970717.0,1996.0,프랑스,중학생이상관람가,112.0,SF|액션|스릴러|어드벤처
엔더스게임,엔더스 게임,20131231.0,2013.0,미국,12세이상관람가,113.0,SF|액션|어드벤처
"하이,젝시","하이, 젝시",20200219.0,2019.0,미국,15세이상관람가,84.0,코미디
배니싱트윈(2000),배니싱 트윈,20000923.0,2000.0,한국,18세관람가,109.0,미스터리|스릴러
베를린리포트,베를린 리포트,19910608.0,1991.0,한국,연소자관람불가,97.0,드라마|전쟁
더폰,더 폰,20151022.0,2015.0,한국,15세이상관람가,114.0,스릴러|액션
무협:절대비기의비밀,무협: 절대비기의 비밀,20200203.0,2019.0,중국,12세이상관람가,80.0,액션
지옥의묵시록(1979),지옥의 묵시록,19880604.0,1979.0,미국,고등학생이상관람가,147.0,전쟁|드라마
일대종사,일대종사,20130822.0,2012.0,중국,12세이상관람가,122.0,액션|드라마
톨킨,톨킨,,2019.0,미국,,112.0,드라마|전쟁
삼국-무영자,삼국-무영자,20181213.0,2018.0,중국,15세이상관람가,115.0,액션|드라마
블러드리벤지(2016),블러드 리벤지,20141222.0,2013.0,미국,청소년관람불가,85.0,액션|범죄|스릴러
블러드라인(2018),블러드라인,,2018.0,미국,,96.0,범죄|공포(호러)|스릴러
슈퍼히어로어벤져,슈퍼히어로 어벤져,20151112.0,2015.0,미국,12세이상관람가,85.0,액션|어드벤처|판타지
몽가르송,몽 가르송,,2017.0,프랑스,15세이상관람가,85.0,액션|스릴러|드라마
조선명탐정:각시투구꽃의비밀,조선명탐정 : 각시투구꽃의 비밀,20110127.0,2010.0,한국,12세이상관람가,115.0,코미디|액션
드라큘라:모로이의전설,드라큘라: 모로이의 전설,20190523.0,2017.0,러시아,15세이상관람가,81.0,액션|판타지|공포(호러)
키드넵인루마니아,키드넵 인 루마니아,20170119.0,2016.0,미국,청소년관람불가,88.0,드라마
청야,청야,20131226.0,2013.0,한국,12세이상관람가,96.0,드라마
생로랑,생 로랑,20150416.0,2014.0,프랑스,청소년관람불가,150.0,드라마
맥퀸,맥퀸,20181004.0,2018.0,영국,15세이상관람가,111.0,다큐멘터리
어떤방문:디지털삼인삼색2009,어떤 방문 : 디지털 삼인삼색2009,,2009.0,한국,,109.0,드라마
뷰티플마인드[가치봄],뷰티플 마인드,20190418.0,2018.0,한국,전체관람가,97.0,다큐멘터리
메리포핀스리턴즈,메리 포핀스 리턴즈,20190214.0,2018.0,미국,전체관람가,130.0,판타지|뮤지컬
스워드오브워,스워드 오브 워,20120726.0,2009.0,이탈리아,청소년관람불가,128.0,드라마|전쟁
[OCEAN공개]더히어로:네메시스작전,더 히어로: 네메시스 작전,,2019.0,기타,,123.0,전쟁|액션
여중생A,여중생A,20180620.0,2018.0,한국,12세이상관람가,114.0,드라마
무곡,무곡,20180419.0,2017.0,일본,15세이상관람가,126.0,드라마
대학괴짜들,대학 괴짜들,19840712.0,1984.0,한국,국민학생관람불가,98.0,드라마
열대병,열대병,,2004.0,태국|프랑스|독일|이탈리아,,118.0,판타지|드라마
트래픽(2018),트래픽,20010309.0,2000.0,독일|미국,18세관람가,147.0,드라마|범죄
더타겟,더 타겟,20150409.0,2014.0,미국,청소년관람불가,92.0,드라마
피아니스트의전설,피아니스트의 전설,20200101.0,1998.0,이탈리아,15세관람가,120.0,드라마|판타지|뮤지컬
본투레이스(2011),본 투 레이스,,2011.0,미국,,99.0,액션
오리엔트특급살인,오리엔트 특급 살인,20171129.0,2017.0,미국,12세이상관람가,113.0,드라마|미스터리|범죄
신강시선생,신강시선생,,2018.0,홍콩,,88.0,액션
꿈의구장(1989),꿈의 구장,19910706.0,1989.0,미국,연소자관람가,105.0,드라마|가족|판타지
나의특별한형제[가치봄],나의 특별한 형제,20190501.0,2018.0,한국,12세이상관람가,113.0,드라마|코미디
새크리파이스,새크리파이스,20150925.0,2014.0,미국,청소년관람불가,93.0,드라마|스릴러
딱정벌레,딱정벌레,,2008.0,한국,15세이상관람가,105.0,드라마
러브인코리아,러브 인 코리아,20130808.0,2010.0,한국,12세이상관람가,77.0,다큐멘터리
잃어버린지평선,잃어버린 지평선,,1937.0,미국,,138.0,어드벤처|판타지
밤의열기속으로,밤의 열기속으로,19850831.0,1985.0,한국,연소자관람불가,95.0,드라마
셜리에관한모든것,셜리에 관한 모든 것,20131226.0,2013.0,오스트리아 ,15세이상관람가,92.0,드라마
넥스트제네레이션패트레이버2,넥스트 제네레이션 패트레이버 2,20140619.0,2014.0,일본,12세이상관람가,92.0,액션|SF
잠못드는공포이야기,잠 못드는 공포이야기,20170911.0,2015.0,일본,청소년관람불가,52.0,공포(호러)|미스터리
신과함께:죄와벌,신과함께-죄와 벌,20171220.0,2017.0,한국,12세이상관람가,139.0,판타지|드라마
화피(2008),화피,20081023.0,2008.0,홍콩|싱가포르|중국,15세이상관람가,103.0,스릴러|판타지|사극
익스페트리어트,익스페트리어트,20191001.0,2017.0,미국,15세이상관람가,97.0,스릴러
프레쉬미트,프레쉬 미트,,2013.0,뉴질랜드,청소년관람불가,91.0,코미디|공포(호러)
바일-게임오브더페인,바일-게임 오브 더 페인,,2011.0,미국,청소년관람불가,90.0,공포(호러)
야근대신뜨개질,야근 대신 뜨개질,20161117.0,2016.0,한국,12세이상관람가,97.0,다큐멘터리
비포위고,비포 위 고,20151202.0,2014.0,미국,15세이상관람가,95.0,코미디|드라마|멜로/로맨스
캠퍼스오바마전쟁,캠퍼스 오바마 전쟁,20160112.0,2014.0,미국,15세이상관람가,108.0,코미디
위아더밀러스,위 아 더 밀러스,,2013.0,미국,,110.0,코미디
워히어로,워히어로,,2014.0,미국,,87.0,전쟁|액션
이차크의행복한바이올린,이차크의 행복한 바이올린,20181220.0,2017.0,미국,전체관람가,83.0,다큐멘터리
가면속의아리아,가면속의 아리아,19900113.0,1987.0,벨기에,중학생이상관람가,100.0,드라마
살인자의기억법[가치봄],살인자의 기억법,20170906.0,2016.0,한국,15세이상관람가,118.0,범죄|스릴러
협녀,협녀,,1969.0,대만,,187.0,액션
바보사냥,바보사냥,19841201.0,1984.0,한국,연소자관람불가,100.0,드라마
이탈리안마피아,이탈리안 마피아,20181013.0,2017.0,미국,15세이상관람가,96.0,범죄|드라마
고스포드파크,고스포드 파크,20020412.0,2001.0,영국,15세관람가,137.0,드라마
월드워좀비,월드 워 좀비,20131127.0,2011.0,미국|영국,청소년관람불가,87.0,공포(호러)|액션
불타는신록,불타는 신록,19840526.0,1984.0,한국,연소자관람가,95.0,드라마|멜로/로맨스
내추럴셀렉션,내추럴 셀렉션,,2015.0,미국,,101.0,드라마
라스트맨:지구를마지막으로본남자,라스트 맨: 지구를 마지막으로 본 남자,20180607.0,2018.0,아르헨티나,15세이상관람가,102.0,드라마|스릴러
신화:고대왕국의비밀,신화: 고대 왕국의 비밀,20150915.0,2014.0,중국,12세이상관람가,95.0,어드벤처|액션
위섬온더다크니스,위 섬온 더 다크니스,20200917.0,2019.0,미국,청소년관람불가,90.0,공포(호러)|스릴러
어드벤처랜드(2009),어드벤처랜드,,2009.0,미국,,107.0,코미디|멜로/로맨스
고향이어디세요,고향이 어디세요,20171109.0,2017.0,한국,12세이상관람가,78.0,다큐멘터리
도마뱀,도마뱀,20060427.0,2006.0,한국,12세관람가,117.0,멜로/로맨스|드라마
엘르(2017),엘르,20170615.0,2016.0,프랑스|독일|벨기에,청소년관람불가,130.0,드라마|스릴러
뎁트콜렉터2,뎁트 콜렉터 2,,2020.0,미국,15세이상관람가,97.0,액션
와일드매치,와일드 매치,,2004.0,일본,12세관람가,126.0,액션|드라마
내완벽한남사친의비밀,내 완벽한 남사친의 비밀,20190327.0,2016.0,미국,12세이상관람가,93.0,코미디|멜로/로맨스
