source_row_number,USER_KEY,is_promotion,is_repurchase,reg_date,end_date,duration_days,flag_duration_lt_21,flag_duration_eq_0,flag_duration_21_30,flag_duration_ge_21,flag_invalid_reg_date,flag_invalid_end_date,flag_full_duplicate_all_columns,flag_full_duplicate_keep_first,flag_full_duplicate_to_exclude_from_main,flag_duplicated_USER_KEY,flag_cross_promotion_USER_KEY_overlap,primary_main_cohort_candidate_before_duplicate_policy,primary_main_cohort_final,exclusion_reason_for_primary_main_cohort,sensitivity_all_duration_candidate,anomaly_duration_lt21_reference
18606,fb75701898c16926355c478e4d145dbd9e5e0e0c964b73a54f7ab4ce8b92b5d6a3256d813c33d8e15cc9ed12034edbd62246e2185bc32f1b76c84ee28ce631d4,0,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18607,e39d6e73e5d2f37b14c08c0e2a6ac851723e60badede3b71db9f06a42f9cdc49d60510c1eb6e698ab73226189eaea50563e0d7450bbb691b1e698487c36b1562,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18608,dd2a7794df373bbb74e39ea9e41f49a8b269559791dbf56e67c8633a33ca41446fc191e642a3e0880b394430769fa4b2ee76524ad83d278f343f52fdb8f6ba36,1,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18609,f30a1c0b9dd635510c925dc604f10f510d59f7bed780e28b7947a23cc086369afabdaa625dcc935440bf3a123982ef9efcc63d7f7f40462f5fa34484fdc9a040,0,1,2021-03-03,2021-04-04,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18610,8c00210bd06719c19f06ad2af56096916ab41e3fffe69da910511f0ea19eeac4e4b9d3202c09087154f4e8c828b41a95b8839341cde14c5169fa2ecec402ac15,0,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18611,51f4fa0a608b1d47c1b9549029a10b9106339255362166534f401f0e87c75d65bd5bc76c6b867f2b0866cbf37a07e7c163a8e7bce051820263154d56a0710827,0,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18612,138152213b6f5e70cc16d1f182d6a2c6a4b190d9edccacf9a0c57ff5d263f611a5bd246f4d85f1f70fc68b8361901051fa41f6de23108fdf43c304e3e6288603,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18613,403c1fcd5cbd9e3c8ffec7451080980cd65c229684a7cbfd6523b875b164023fbc96f06899db42d0bb81094c9df5cab4629c84ebdbcd6e65c20ba8dc68bc2afd,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18614,463f984ada46ebec705779a01199882e8ed228a6dee75f562eeb7341334f07b7959c67976bfd8092165c269adfb46912ca33f8617a43f1fb4c3f0cc7eef49b09,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18615,9b8df913e790ce213b73be53f1dfcb1e5894ebc317e6da9aca89c308ded5d6f15fc29e7e2a6f10758701353143eda3f490c5faaccd4c1d0c088ec1d370f9d929,0,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18616,6e08f27c3cc26a261311a103747881bdb9467899860434ecfb3710c03ef5ef10ad7fc98e07e1765f1b9e14d98afa9d36b4709611394f58f838116d2f4065b36d,1,0,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18617,15a1c83d2f9809744eca08d1d3aadc70b4693995872d50266674a9f15c596b859529623501d0db8045faafb4493dfd53efc3b62db093d544d626365ae864aba4,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18618,479ac46f3aa0c63af879c3269772ae552689a428ae7d604d7913720aa68c474b18e24a9c5c683bd872ea2c35f8aab68f957e44ad2cf3d248a9c8e9d9f4312fc3,0,0,2021-03-15,2021-04-16,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18619,943c013658580b7f5286143c9be83ab1d3c1203dfc450c54654dc4bb67d5d63a04943834d4d29eb10f4a388b33e4ad30a289c95d42607bff60453bac68001803,1,0,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18620,1d8448aa5f61ecacec83d2a7f267278ff1261259220fa1ed850ea8683952baa5496b51332825f132f937bbdb80c3849a11d3c687e1741c6b50a85542451730f8,1,0,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18621,d50554575373d59d3409e6bdbe4ccd102aa6c56ebb1e3bcab643b71d6fbc45de9eba23c44f8309176449fe5c04781a60a887f6b00053249ec37450b52f716e7b,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18622,4ce5241dc567e951536ff61bd473faeea77f7b7058456a337d5aa34e7a5985423ba5757fe3a113da3dcc64178b0172b5d7e98680f136dd3f82e2ff294240ac75,0,1,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18623,09d2785b179075de8fcf5fd965868162ddd9768f31270d279bb36b28d8ad6d7aa4e295adfba0ad0bba1d17885f695e6961c5fc049ab25c2f272cd9defe66665e,0,1,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18624,8c4e221d7371d0943f45e11d3cdf6d287a7caf873f0cfecf73f1ce24d51deeda88dca2d4a0a85402cc383866b8bba6402e4644a03e7cc24be85f2988665452dc,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18625,0ebe32112e1f563ce2cb5094e7ccdf51f18ad984e3926a8297dc6d200ad2923dc7dd6fef74b7008cf2b0fa991159bbcdd17fb079ac4d00a2a43edb05e499a7d5,0,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18626,53bc1bbe8df4f0e6c83ae48ff21be253fc666f4d28b2eadf1c5009653673dae7df85b1139017cb3c36846866481fc165296e70b995811d36e78b92a8e0f127e6,1,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18627,59fb1cf88bc7978423a5ee75bca72edb8d9cdf43f74e69ffb700f5bbd440ebe9890e6e7998ae9f8f5648a645ce5d6ec9defd089e62d6144568d2e85d54f00bb4,1,0,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18628,acb0681d08e53c6e0c54665d9c0f46fb217201a235506c7b6ee0e809838147072d42835b5fab484d4cb79c191eb3cf902c2927ad069a933a57cc21f88a1d757f,0,0,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18629,59b0d38f3723905165e92b83bd00c7ed9dfbe6846b5b5565a986b9087f50eacf71e2b56e77d7872ff72fc4e6b9f8d97e85b58995c5c0f85cbc75dd6e9ef7103c,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18630,bb495c75c9d9fccaf62c20a0434869b393ed3476133c393bc10cc3d07c5b78ddc0d291357bc5e6392fb3650b84587a34b3e4b62412ccf16add18f8f26ce08920,0,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18631,1d05768b17ddce53977f89c6537717058f80928814ef3d0ac648644bbc8c03e373beca676a8be8a4699dbaec40b1918b31b4ca9b961e97eca7b39e30a3599331,1,1,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18632,45d9372c26907ea0b4739022d5fcab4ef82d8769404bd5ada76838705537f18f0e9d5642c00663c0b373fcf27008fc55344534a51190a8a5ab7da457f6c2fdfb,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18633,095a0640b8e357cfdf48873e38d3b43da14a7ea6d21affd530bed631471b6b1383d4b84fe2b12aa2315d300265e367d7fc824b96879d0c17c4a2be80ead6b1cf,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18634,8bbfd23abe22c7d778b74137ce9be326bd6276d4ad47dc692955ba3e77be32e44d4fc35741b66a5c342c70d6c6a4c9f9c379cdfc427d981b3905d3e8a4d53fae,1,0,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18635,579733e4303d0e2a2bab989e1a833edf752082aa5eb21093c6cd0cbc86a5bac61814f1d2eebab8ccc02d92ebae27ea56ff94ac29b34c63bc259d9fd8017b4981,0,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18636,7337a81ed58c66b3e28a527ca2c421290f00adfdcee3ffe66bfa4eae55fb962faddcbd74e866addcde9eca47e613fe84ce3ae0ea1346f11e1f4994796249f2e8,0,1,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18637,50c69304651111e826fd49baafebdaa66a6293529f3c9c760754eb95ceede6551852c78bd2bfd2fb5f262b4befaaacce2ff8d42c228698c91d118acb0657335d,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18638,655056575d914062f4b92c933f1c6d63aff666f350c638719f70c386613ecae6a48a7a4fc8faf4b90de34eeb10bc73ab1aa4dd9967040086d75ff62f8d3f8981,1,0,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18639,59b01c92c7b79333eb894f4a26d60de40a97fd47f0bba3120c3326dcfae20833aa25d2115e9f16e237d916601d282b88671d5b1af222509d8373f361dc744676,1,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18640,7e07b934638fc61a95e7e4969cdc66d9c1b8f6e245fca67f9ff87d6a9c2da11dcb2b3b23b9feb4aefe1782d3495352fee9c1d7baff7046fd00eecc8045a310d9,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18641,eb695b868e0856180c7c21af6fc8e9ad16f46804b2c80381c7cd333b9a5688ea5aea4dac67e1d24d9393999e5d0a76e8a4611e48bf7153eafb52ddb5f611ae91,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18642,a13c43f5b8876dabc06d5d63fd92d61022daaba79986adac0e3e8ee36aec54d4de896fbbea6b11af422f12aedc9525e007f8e5c97cc11811ee2d09b3937a83fb,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18643,be4720a91b51a875577afcb7f45cbacd5c77a913554be9c9e517c977f7070be895df63f4a30cfbea25dc20b161743fbd8fed6b3957206c2e9e0fbae075fd9920,1,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18644,0c7c29edbf32c12c8f73f6dfa5dd32e2782c23424a4cd72e0a4cb5ac4874b4ad04578d5f9090853fd3154a52bd8f3679e8868aadcb93364c2306da6e59314746,0,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18645,6acbabecadf1ea562d2e485f8734423aec0b2b9c370dcff41f841a51cce5638b4de548f73fff3503087b432393f1ce32b620d9190c106023674d25388b582256,1,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18646,5aa22ec75bc10020f7c6cf46c3831d9233efe3e750cb98f21f75bc09c1a61021edd205d66b433b5d4b352b302ef5d0b114b685c8ca2687fb441527be407a6520,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18647,576dae203f07112e7c646ec8ae44f3f45182a022b7c6a1409e67cc80253969a1e1990290d1199261d82f4889e93c0216dcc93f588f18f506e1d5b25667942055,0,1,2021-03-04,2021-04-05,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18648,5c8cedfb4b9169686208a9e9de4b613727286b8d68580100d4bf1ecbdc322e37cc0c67a26bac3aaef91a98d38a3a390bec569857c2552d2489b995eef663d69d,1,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18649,f6a507ba4e73a93d3b28d78f2de97c0025c93b06b033ae6f96efb692ad4c6ce37f2bab5651e3b4cdd12f98b67894b42a5b7868ee5e2937035b5fded6200b3f76,1,0,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18650,1620fe3e040747a11941d7a83818a592a81844f05eb385f4cf52dfaa1419c536229383f9393b75b00416a3f29b49d8009c263e2fa62d6f2cc7a84c676921f69d,0,0,2021-03-02,2021-04-03,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18651,2d8433f0709efbb64773130ce2bc23bed2feca50a85c880a71cb4889896f96ad271e761f0b6c0486b1d9a9d9d52fc74881ff18e0ae421505a22e0771a3e23883,0,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18652,d99d15e5a97561fe29c03243ccde28b056cc97c4c7bf03d7854322019253dfd9584366c855637fb9750fa1c12d616402fed206ace6443b09c88f2bab1df06c21,0,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18653,f3df1b0305beab7e51af3818b6ef9ddd758011dcf054d96a08b48db8c0244f69bc2464f007ecff5bfcec59b77b94ba19d46895a7f924f2698a5a2a4dfc148a1a,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18654,f39e2ee6632da0b70aa070a15fc55203ff8efd296d80f26c276ddecca85cd3ae0698eb5ea8a1a513db7824109496e53e492060b07dd24699562a9fcf06ced23e,0,0,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18655,d739453420e3b68a2e284f2c407ca31789fbbdfd00f898a59ebc0411cf82863c61013e273d5966904672c3c3622bb8188de58f47eca98b306f1c85c58cee1757,0,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18656,58bb868573b614204b338205dc26d98df05a725609a1b8ee342b2684cfc5909da64012ba42c6d09b6f12c976783b6fc1413b9180c48c0ef420c3c3f7ccf96e79,0,0,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18657,ded38584d5aafbb146734a9e45252e9e62e496a1c3b5b78acb6845e4697485c85abaf6feb3f2ee97b6725694f04521ab8f77ffa2d1f8a4a668277b7270d950e9,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18658,93e0bcb940a0c4331b37641e9e42d8235df10beec0b341a6a8fbc3a9a9990a25992d989af62cd8c4a83eb7f0a42c0c596b4c2ccaf07b0149987ee3885f088eb8,0,0,2021-03-11,2021-04-12,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18659,c3b5fb36e0f2b2291ce5e4c251aff3ab233d722e4e259a3842b0fe3601cc35a5ec565f642d332d89bbf2e7780100eeab6b1593aca901e72799416f675608a051,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18660,cc01c427ac586934657bcd10da872ccbfd4e8e3a29a9a2a2cecbcb901a73f7469818361b63f2025234ce2b3e6a4333607e8787add76a330a20f43f2ece45ab94,0,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18661,5f07642da2e569971497f5bf68563aa62ef1bf8c1b6b7df84ca454b31fdf96c8ac378eac3d49ddccfa52c42af5db7af31d7a68e6b9423ace2f8a96482f56267b,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18662,1f8241f30b0b19ee9060c45623be89382fe93343bb2f802e63ce5dac233b91ca637eb65a4ba8bd5b1e7aad00c1fbe4d9db232fc113fbf8d6da5cd30fd92c09a1,0,0,2021-03-01,2021-04-02,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18663,5ab762ddc7d89e0aff13c2c29f7f056767f2be0a885ec8af2c337cd895598c04f9f81148ee42c066d6442c59d964473135349b32e6ac1d05f35082f4e9846fbf,0,1,2021-03-11,2021-04-12,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18664,6aeb79abd2b06dd9eb6788f3cd732893b2697979d50242ebea995ab1c1b57e557012811a7d55fd2a4793f9e053847365b638acbffffb35aca75d9ecf508d2527,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18665,0c4dbee91605bf0d37520545b93fc60a5aaff62c419ea759db6e2e83524c9cc991e900d2dcdc86aa0447c0dfc4df3a978b74180da44276143f504d735687affd,0,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18666,54f41255102830815d360ad6b4079191518a29bb2738cf5285a84a5d4f4a38dbdebb84812fbffeb0807852c57e2be0757afc5d028d209db92365ea466c5d6307,0,1,2021-03-01,2021-04-02,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18667,0e1a6c17cecdcf2e26a3cfed80478e2219855fb45252eb5b78f57fd934515bd426f6095e246eb8a7ab440e035037a311d3952b9f5997adbb8bdcbccd4ec12567,0,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18668,74336521850ca6535a3df35471158ea2af88d64e3d060a92b6dbe056084a54e3e24ea2e10ea618711501d0ef257acf51b0f36b81280d52451f93cd87c5fa40c5,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18669,df7daa8ccfeb48e1eb1b23a057ff1ef3b6bd86574247789364ed7727b4256cffe2a286d70b7a7e5579a4548231e7fbbfc3a791f3ec694a92d7faf4a811991e3f,0,1,2021-03-06,2021-04-07,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18670,0e6f79e98221f11372076387ba2c66fa5dcbbe8a71bc17568608f525cfbe2f92803a34f806c993700fb00f11c58a169fd9e87a441388a0e6386988dd48a40c02,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18671,ab75e04ae261eebb8bae2cbe7198a572be7ab455a32fc5d137dee8eb612f5dd8b67bf832dbc34489247298eb6130ad08b315129005868ddb4ecedb6ed59020d7,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18672,8a7da68f69fd75bbd6709ce923ea90f79b83a9f3c7bdff8ff28fd537407731c1d6f66c9c6bb64096f9e95220deaf8b228e6184e6df34aa1b996843b7751f2520,0,1,2021-03-08,2021-04-09,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18673,587c18c046323b1694ea693380e711cb1fd4cbf9be01fbe71c0bc6c5531a9d51814aa56ea41a88dececdbd41fc95f30454618b543282c52150b7d330d0422335,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18674,3bf71235b6975e4ac06ef494a2236529d1d174e73d927cce995444ed39cec0edb954793c0719819618bbf590d99dd5fd2a5b31a30a209d8530100938e02ce26b,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18675,9c51aa222a13d146707e9caa819814092db37afa09f1a49dff8622e220d2dc19980420c837537f455ee42fdfe47e25b38e2d497d45d2667fd01df76410d187f6,1,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18676,4e818215b76a20412da9fb2f32418a341b30db5f7692a12635ba7101979a7abcf4c6c29931d2c959255d5209a6e3f578e02133ca8cde4621accbf713ad29c7f8,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18677,1fff915a24f53dadcbabdfd79836de0a1b2e8b01d33138798b8a12e1a3d9144865d74f587abfd0715f99ab7f5fb7d43480dbab4feef7479b12267cde2913db47,0,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18678,1808596ead860b6e7f197265fb97987bed4c209d9ec267905590d70513b220904b66b905998230594fa6849d528332718e9ffc2661531ab0b13b06f2f5574a6a,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18679,30e76f918813acd9261c13e6cf3dea21f3c30a17e1c3d27efd44092ab715543119ac91498d4c4ba04ae931ba8a28f4af67862ab871fd91146849c8a0cd9cc59d,0,0,2021-03-05,2021-04-06,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18680,9349db03e8746c87d6533c9e61025b53170233d1bd024c5bd5db91e057c2b661378c53bd4188b6785978d8a16fa176794174bc666490cf73c89c806c330e76a2,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18681,80d60f88fe4ee28d42d94f98834eabece4e4ddadd12001d6ed5703c14b50bbf901a1b0183e8c81a0e7be90136b35b0b1e080adee677a43d77b590cb612fa64ac,0,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18682,948a3d9ec693d1d79a79c68d579fff63dcdc16cd75827d636efec2acfa559d277d4898a52d126b51dc5eea7d0f5b0149b9911b4fb238fdca8dc3887124dd0ad1,1,1,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18683,06771301c56fdc40ddcab4e310f0234593bf78f5ac92d33b9bb734e6a5606a5065fc9394f7ff89fe7209420b413cd3db076294fead87ad184b6d5832f1d2810a,1,0,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18684,57cd23e559487b8792302e63f4f00e41ae45fdff81134a9f1efc87b7e0009f2db41efdf98ceb65bda0971067b54790c2458bfa1e772611811bebd0772db65977,1,0,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18685,02d27b735955ad3842f289348e8211aeb9fb43f0e04a9af0e40b352a6a1171056b981f3ebf39de76f695e6e5231b15797829a9a312b5e8360a0ad5e1f8fe5111,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18686,ef38a7a72363b434f8cedb0e954214c89e78dac23917ad70336d0e33b438b41bf809927500ec8e8ecf3ac99865c5d01cbb0b9d14d88e68138712c05619a04dd8,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18687,471065bf3222578cb9ecf036a384daca1891863b0a3a911d374fca882d2c2327e9f18d72f6f4b6313d34d056ac24732c3e5b4fab3bbc07903573aa8fc2882050,0,1,2021-03-11,2021-04-12,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18688,f75167186840a40bf9d6b899996e6dc10cd751c83cbe253374f90e5e70c6e5c44ef6385e46f2dfdb4a76dfca5c3eda31676991886e46325aedc5c6a0cf3d72bd,1,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18689,2041ea5df9fa4df04b7f5198d02a47a6d09413341ea6d2e94544407caaeef508178022cf73d0a49ab72a2ab275f0ae8c6d3513ea16012315dec582163eaa9876,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18690,e3a40045f014a2386938f091b455bf5c8fb7d4edb8235403f0f2140f9b04f80019d7e41b8a303ca2751a3dfe4ad76ff85075b4171f70d30bec79a65f6da0f958,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18691,261b7d3b6e17ddefc4faaa9cd0a300b28cfca4733c9d6fc745f29031bc1b791c95407239e86435f5914812862b1748d24e4add8190bdb5a9d2bf6764530eb2c9,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18692,b9d0a1b857577d5e19c55962096b6dfbb69bc479827e9b56acfadfea50f07fdceaf3dc17ca7dba84a5440fb267e2f0de6a925afca96c5ac447ba00a43f1d17eb,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18693,3f7669bd547246d88da80dc77e68def2bb131a76670cc9180b695b9028f33b730039b60a446a7af35b46ca89e0c12b0035471d714895361a2ea10fa18e0d7434,1,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18694,0948792dad8be7ae22674703f03e98ccfcbe4b9994d95d0e28139829c65cc6d7ee97367d93ca246f6d9d51613f21b00dedf3c3aafcbd1972b75eef7e738f7623,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18695,20e9fbb45d253b45db7a61add058ee142efd98573ff89f131259b9eda27a6dfa9137c7100ef05901aa4a14ae67211b3e9a833e9068e85487579775cb57209154,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18696,71c5dfb67046ee23bb928cdc8497ce71ae5bd38372276aa2d3bea6200597a1bde33c69846074c65546107afdb14bad4a5f6303c9a343daae7872940f13376c4d,0,0,2021-03-07,2021-04-08,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18697,5f908151d08866b9003ec229b21331ac3cb4a8415a0ce1dad66177209127d54b0343bc3204bbe4a797d329bf5f350245f53d5f76c79efa8b3226be4def9d5e86,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18698,c57611b60ff008c22ba883aee383740d14a272c5d77dbf29c1f853309bdaea1ce89667f9050aa74eb5eeb17830b3ccbe9b08a922efbfb02fbccab23fcde3a292,0,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18699,908685b8bdce03d4277b25e4aac300f3504f607182f9a0761f1fc5b58b25b5533884eb66d6db80fba5e4edd15cf4ae7b110581cd0889e7a722d868f82e3c4534,0,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18700,9b12d35664975f9f7e1e7ac6d6ab8c7cb786ff18e1369d110a49663c510414063ef308c0e6b9bba5eae1c7f18183aa3a20eb6d41f74617713715f5c976d49e43,1,0,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18701,71b9abb86e619c0e4b292e57e7e2ed487f3d2fcaf666c79bb9165134dfb07b85215b649b6eda35c67b1f730707ed9931e8e7fd7ba7a9298b49d96afe0e8b6d9f,0,1,2021-03-08,2021-04-09,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18702,fabde9568697433d059634891e1a1f9c89664214c69da35fe50e859c387644935819dfaced30a82b78ef4417fc1315f4af95778b986308488d27a87125c36ccc,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
18703,bd88e4a2d76f630bdc5054e7164d59ca1b37616531123c07d0e8b336b05504de7cc35b175c1a180328c13d65613edee6ca18628ea1d0d9ec157292d983249fea,1,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
