membership_row_id,w1_3_has_watch_obs,w1_3_no_watch_obs_flag,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_sessions_per_active_day,w1_3_active_span_days,w1_3_first_watch_rel_day,w1_3_last_watch_rel_day,w1_3_week1_watch_time,w1_3_week2_watch_time,w1_3_week3_watch_time,w1_3_week1_sessions,w1_3_week2_sessions,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w1_watch_time,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5
21609,1,0,960.0,9,9,3,106.666667,3.0,14,6,19,574.0,280.0,106.0,5,3,1,0.597917,0.291667,0.110417,-294.0,-468.0,574.0,0.597917,1,1,1.0
21610,1,0,592.0,20,13,7,29.6,2.857143,19,1,19,129.0,119.0,344.0,3,7,10,0.217905,0.201014,0.581081,-10.0,215.0,129.0,0.217905,6,11,24.0
21611,1,0,391.0,11,10,4,35.545455,2.75,16,3,18,136.0,0.0,255.0,5,0,6,0.347826,0.0,0.652174,-136.0,119.0,184.0,0.470588,1,3,7.0
21612,1,0,135.0,6,4,2,22.5,3.0,9,9,17,0.0,127.0,8.0,0,2,4,0.0,0.940741,0.059259,127.0,8.0,127.0,0.940741,3,4,8.0
21613,1,0,13.0,4,4,1,3.25,4.0,1,1,1,13.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-13.0,-13.0,13.0,1.0,1,3,5.0
21614,1,0,242.0,9,3,5,26.888889,1.8,10,4,13,135.0,107.0,0.0,4,5,0,0.557851,0.442149,0.0,-28.0,-135.0,64.0,0.264463,0,1,3.0
21615,1,0,99.0,2,1,2,49.5,1.0,6,6,11,20.0,79.0,0.0,1,1,0,0.20202,0.79798,0.0,59.0,-20.0,79.0,0.79798,0,0,0.0
21616,1,0,136.0,8,6,2,17.0,4.0,2,11,12,0.0,136.0,0.0,0,8,0,0.0,1.0,0.0,136.0,0.0,126.0,0.926471,2,3,4.0
21617,1,0,60.0,6,1,2,10.0,3.0,12,5,16,42.0,0.0,18.0,3,0,3,0.7,0.0,0.3,-42.0,-24.0,42.0,0.7,1,1,1.0
21618,1,0,388.0,9,6,5,43.111111,1.8,16,1,16,159.0,0.0,229.0,2,0,7,0.409794,0.0,0.590206,-159.0,70.0,152.0,0.391753,4,5,8.0
21619,1,0,840.0,11,9,6,76.363636,1.833333,17,0,16,613.0,137.0,90.0,8,2,1,0.729762,0.163095,0.107143,-476.0,-523.0,268.0,0.319048,2,2,2.0
21620,1,0,699.0,10,8,6,69.9,1.666667,15,0,14,240.0,190.0,269.0,3,5,2,0.343348,0.271817,0.384835,-50.0,29.0,269.0,0.384835,1,2,3.0
21621,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21622,1,0,493.0,11,9,6,44.818182,1.833333,11,4,14,121.0,232.0,140.0,4,6,1,0.245436,0.470588,0.283976,111.0,19.0,140.0,0.283976,4,6,12.0
21623,1,0,517.0,12,4,6,43.083333,2.0,16,5,20,207.0,61.0,249.0,2,2,8,0.400387,0.117988,0.481625,-146.0,42.0,207.0,0.400387,2,4,10.0
21624,1,0,730.0,8,4,4,91.25,2.0,16,0,15,523.0,0.0,207.0,4,0,4,0.716438,0.0,0.283562,-523.0,-316.0,326.0,0.446575,1,1,1.0
21625,1,0,143.0,5,5,4,28.6,1.25,8,5,12,46.0,97.0,0.0,3,2,0,0.321678,0.678322,0.0,51.0,-46.0,73.0,0.51049,1,2,6.0
21626,1,0,436.0,9,9,3,48.444444,3.0,17,2,18,23.0,207.0,206.0,1,4,4,0.052752,0.474771,0.472477,184.0,183.0,207.0,0.474771,1,1,1.0
21627,1,0,11.0,2,2,2,5.5,1.0,7,9,15,0.0,1.0,10.0,0,1,1,0.0,0.090909,0.909091,1.0,10.0,10.0,0.909091,1,1,1.0
21628,1,0,123.0,2,2,1,61.5,2.0,1,14,14,0.0,0.0,123.0,0,0,2,0.0,0.0,1.0,0.0,123.0,123.0,1.0,0,0,0.0
21629,1,0,65.0,1,1,1,65.0,1.0,1,4,4,65.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-65.0,-65.0,65.0,1.0,0,0,0.0
21630,1,0,162.0,11,9,1,14.727273,11.0,1,2,2,162.0,0.0,0.0,11,0,0,1.0,0.0,0.0,-162.0,-162.0,162.0,1.0,5,5,5.0
21631,1,0,371.0,7,7,4,53.0,1.75,5,12,16,0.0,124.0,247.0,0,2,5,0.0,0.334232,0.665768,124.0,247.0,124.0,0.334232,0,0,0.0
21632,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21633,1,0,78.0,7,6,2,11.142857,3.5,6,12,17,0.0,49.0,29.0,0,5,2,0.0,0.628205,0.371795,49.0,29.0,49.0,0.628205,3,4,6.0
21634,1,0,890.0,16,11,9,55.625,1.777778,21,0,20,53.0,331.0,506.0,2,6,8,0.059551,0.37191,0.568539,278.0,453.0,322.0,0.361798,1,2,4.0
21635,1,0,330.0,4,4,4,82.5,1.0,9,12,20,0.0,161.0,169.0,0,2,2,0.0,0.487879,0.512121,161.0,169.0,95.0,0.287879,0,0,0.0
21636,1,0,757.0,17,8,6,44.529412,2.833333,8,13,20,0.0,118.0,639.0,0,5,12,0.0,0.155878,0.844122,118.0,639.0,235.0,0.310436,2,2,2.0
21637,1,0,92.0,2,2,1,46.0,2.0,1,14,14,0.0,0.0,92.0,0,0,2,0.0,0.0,1.0,0.0,92.0,92.0,1.0,0,0,0.0
21638,1,0,116.0,12,10,3,9.666667,4.0,18,3,20,115.0,0.0,1.0,11,0,1,0.991379,0.0,0.008621,-115.0,-114.0,96.0,0.827586,9,10,11.0
21639,1,0,21.0,1,1,1,21.0,1.0,1,4,4,21.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-21.0,-21.0,21.0,1.0,0,0,0.0
21640,1,0,442.0,8,4,5,55.25,1.6,21,0,20,96.0,241.0,105.0,1,6,1,0.217195,0.545249,0.237557,145.0,9.0,125.0,0.282805,1,1,1.0
21641,1,0,532.0,10,7,5,53.2,2.0,15,0,14,248.0,275.0,9.0,5,4,1,0.466165,0.516917,0.016917,27.0,-239.0,153.0,0.287594,0,1,4.0
21642,1,0,216.0,6,3,3,36.0,2.0,19,1,19,92.0,0.0,124.0,4,0,2,0.425926,0.0,0.574074,-92.0,32.0,92.0,0.425926,3,3,3.0
21643,1,0,1411.0,23,17,9,61.347826,2.555556,20,0,19,186.0,403.0,822.0,3,5,15,0.131821,0.285613,0.582566,217.0,636.0,295.0,0.209072,0,3,10.0
21644,1,0,139.0,2,2,2,69.5,1.0,17,4,20,21.0,0.0,118.0,1,0,1,0.151079,0.0,0.848921,-21.0,97.0,118.0,0.848921,0,0,0.0
21645,1,0,437.0,13,7,5,33.615385,2.6,20,1,20,221.0,50.0,166.0,6,2,5,0.505721,0.114416,0.379863,-171.0,-55.0,140.0,0.320366,2,3,7.0
21646,1,0,305.0,10,5,5,30.5,2.0,14,0,13,226.0,79.0,0.0,7,3,0,0.740984,0.259016,0.0,-147.0,-226.0,92.0,0.301639,3,3,3.0
21647,1,0,617.0,8,7,5,77.125,1.6,9,7,15,0.0,518.0,99.0,0,7,1,0.0,0.839546,0.160454,518.0,99.0,196.0,0.317666,0,0,0.0
21648,1,0,102.0,3,2,2,34.0,1.5,9,8,16,0.0,83.0,19.0,0,2,1,0.0,0.813725,0.186275,83.0,19.0,83.0,0.813725,1,1,1.0
21649,1,0,185.0,3,2,3,61.666667,1.0,15,0,14,44.0,105.0,36.0,1,1,1,0.237838,0.567568,0.194595,61.0,-8.0,105.0,0.567568,0,0,0.0
21650,1,0,157.0,4,3,3,39.25,1.333333,11,1,11,59.0,98.0,0.0,2,2,0,0.375796,0.624204,0.0,39.0,-59.0,97.0,0.617834,1,2,6.0
21651,1,0,9.0,2,1,2,4.5,1.0,2,13,14,0.0,1.0,8.0,0,1,1,0.0,0.111111,0.888889,1.0,8.0,8.0,0.888889,1,1,1.0
21652,1,0,426.0,4,4,3,106.5,1.333333,7,12,18,0.0,201.0,225.0,0,2,2,0.0,0.471831,0.528169,201.0,225.0,201.0,0.471831,0,0,0.0
21653,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21654,1,0,605.0,10,4,7,60.5,1.428571,17,1,17,410.0,98.0,97.0,5,2,3,0.677686,0.161983,0.160331,-312.0,-313.0,296.0,0.489256,2,4,6.0
21655,1,0,455.0,16,14,7,28.4375,2.285714,21,0,20,94.0,269.0,92.0,4,7,5,0.206593,0.591209,0.202198,175.0,-2.0,160.0,0.351648,3,4,5.0
21656,1,0,255.0,4,4,2,63.75,2.0,3,7,9,0.0,255.0,0.0,0,4,0,0.0,1.0,0.0,255.0,0.0,148.0,0.580392,0,0,0.0
21657,1,0,431.0,5,4,4,86.2,1.25,11,1,11,199.0,232.0,0.0,2,3,0,0.461717,0.538283,0.0,33.0,-199.0,124.0,0.287703,0,0,0.0
21658,1,0,67.0,8,7,4,8.375,2.0,18,1,18,63.0,0.0,4.0,5,0,3,0.940299,0.0,0.059701,-63.0,-59.0,45.0,0.671642,3,5,7.0
21659,1,0,485.0,10,10,5,48.5,2.0,9,10,18,0.0,235.0,250.0,0,8,2,0.0,0.484536,0.515464,235.0,250.0,168.0,0.346392,2,3,4.0
21660,1,0,159.0,5,3,3,31.8,1.666667,9,10,18,0.0,15.0,144.0,0,1,4,0.0,0.09434,0.90566,15.0,144.0,88.0,0.553459,0,0,0.0
21661,1,0,329.0,9,8,4,36.555556,2.25,15,6,20,193.0,19.0,117.0,5,1,3,0.586626,0.057751,0.355623,-174.0,-76.0,193.0,0.586626,0,1,4.0
21662,1,0,95.0,7,7,4,13.571429,1.75,17,3,19,83.0,7.0,5.0,4,1,2,0.873684,0.073684,0.052632,-76.0,-78.0,81.0,0.852632,4,5,8.0
21663,1,0,1167.0,24,12,13,48.625,1.846154,20,1,20,586.0,395.0,186.0,12,7,5,0.502142,0.338475,0.159383,-191.0,-400.0,226.0,0.193659,2,6,19.0
21664,1,0,4.0,1,1,1,4.0,1.0,1,4,4,4.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-4.0,-4.0,4.0,1.0,0,1,4.0
21665,1,0,326.0,4,3,3,81.5,1.333333,9,0,8,1.0,325.0,0.0,1,3,0,0.003067,0.996933,0.0,324.0,-1.0,206.0,0.631902,1,1,1.0
21666,1,0,576.0,11,10,4,52.363636,2.75,15,5,19,166.0,185.0,225.0,3,4,4,0.288194,0.321181,0.390625,19.0,59.0,225.0,0.390625,0,2,6.0
21667,1,0,426.0,15,13,6,28.4,2.5,21,0,20,99.0,206.0,121.0,5,7,3,0.232394,0.483568,0.284038,107.0,22.0,194.0,0.455399,5,8,16.0
21668,1,0,20.0,5,3,4,4.0,1.25,19,2,20,1.0,0.0,19.0,1,0,4,0.05,0.0,0.95,-1.0,18.0,12.0,0.6,2,4,9.0
21669,1,0,508.0,8,5,6,63.5,1.333333,14,0,13,264.0,244.0,0.0,6,2,0,0.519685,0.480315,0.0,-20.0,-264.0,192.0,0.377953,0,2,6.0
21670,1,0,1.0,1,1,1,1.0,1.0,1,9,9,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0
21671,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21672,1,0,1.0,1,1,1,1.0,1.0,1,3,3,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
21673,1,0,63.0,8,4,7,7.875,1.142857,14,0,13,7.0,56.0,0.0,3,5,0,0.111111,0.888889,0.0,49.0,-7.0,18.0,0.285714,2,4,8.0
21674,1,0,130.0,2,2,2,65.0,1.0,7,9,15,0.0,22.0,108.0,0,1,1,0.0,0.169231,0.830769,22.0,108.0,108.0,0.830769,0,0,0.0
21675,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21676,1,0,105.0,4,3,2,26.25,2.0,15,0,14,103.0,0.0,2.0,2,0,2,0.980952,0.0,0.019048,-103.0,-101.0,103.0,0.980952,3,3,3.0
21677,1,0,379.0,14,2,5,27.071429,2.8,15,1,15,83.0,133.0,163.0,4,7,3,0.218997,0.350923,0.430079,50.0,80.0,163.0,0.430079,4,6,8.0
21678,1,0,247.0,5,5,3,49.4,1.666667,12,5,16,73.0,0.0,174.0,3,0,2,0.295547,0.0,0.704453,-73.0,101.0,174.0,0.704453,1,1,1.0
21679,1,0,333.0,6,5,1,55.5,6.0,1,20,20,0.0,0.0,333.0,0,0,6,0.0,0.0,1.0,0.0,333.0,333.0,1.0,0,1,4.0
21680,1,0,287.0,9,8,3,31.888889,3.0,21,0,20,11.0,0.0,276.0,1,0,8,0.038328,0.0,0.961672,-11.0,265.0,159.0,0.554007,0,1,5.0
21681,1,0,856.0,19,7,13,45.052632,1.461538,20,0,19,330.0,105.0,421.0,5,3,11,0.385514,0.122664,0.491822,-225.0,91.0,207.0,0.241822,1,2,5.0
21682,1,0,175.0,3,3,2,58.333333,1.5,5,11,15,0.0,97.0,78.0,0,1,2,0.0,0.554286,0.445714,97.0,78.0,97.0,0.554286,0,0,0.0
21683,1,0,141.0,3,2,2,47.0,1.5,9,5,13,137.0,4.0,0.0,2,1,0,0.971631,0.028369,0.0,-133.0,-137.0,137.0,0.971631,0,1,4.0
21684,1,0,114.0,5,2,3,22.8,1.666667,3,12,14,0.0,111.0,3.0,0,2,3,0.0,0.973684,0.026316,111.0,3.0,70.0,0.614035,3,3,3.0
21685,1,0,160.0,1,1,1,160.0,1.0,1,14,14,0.0,0.0,160.0,0,0,1,0.0,0.0,1.0,0.0,160.0,160.0,1.0,0,0,0.0
21686,1,0,1026.0,14,10,8,73.285714,1.75,19,2,20,358.0,40.0,628.0,5,1,8,0.348928,0.038986,0.612086,-318.0,270.0,329.0,0.320663,1,1,1.0
21687,1,0,102.0,1,1,1,102.0,1.0,1,18,18,0.0,0.0,102.0,0,0,1,0.0,0.0,1.0,0.0,102.0,102.0,1.0,0,0,0.0
21688,1,0,309.0,5,5,3,61.8,1.666667,15,5,19,141.0,3.0,165.0,2,1,2,0.456311,0.009709,0.533981,-138.0,24.0,165.0,0.533981,0,1,3.0
21689,1,0,983.0,12,9,8,81.916667,1.5,20,0,19,618.0,0.0,365.0,6,0,6,0.628688,0.0,0.371312,-618.0,-253.0,306.0,0.311292,1,1,1.0
21690,1,0,397.0,4,1,3,99.25,1.333333,4,15,18,0.0,0.0,397.0,0,0,4,0.0,0.0,1.0,0.0,397.0,241.0,0.607053,0,0,0.0
21691,1,0,42.0,1,1,1,42.0,1.0,1,14,14,0.0,0.0,42.0,0,0,1,0.0,0.0,1.0,0.0,42.0,42.0,1.0,0,0,0.0
21692,1,0,2.0,1,1,1,2.0,1.0,1,0,0,2.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,0,1,2.0
21693,1,0,460.0,15,5,9,30.666667,1.666667,18,2,19,38.0,198.0,224.0,2,8,5,0.082609,0.430435,0.486957,160.0,186.0,181.0,0.393478,2,2,2.0
21694,1,0,391.0,7,6,5,55.857143,1.4,15,3,17,139.0,141.0,111.0,2,2,3,0.355499,0.360614,0.283887,2.0,-28.0,139.0,0.355499,0,1,4.0
21695,1,0,19.0,2,1,2,9.5,1.0,7,6,12,18.0,1.0,0.0,1,1,0,0.947368,0.052632,0.0,-17.0,-18.0,18.0,0.947368,1,1,1.0
21696,1,0,514.0,8,5,3,64.25,2.666667,19,1,19,3.0,13.0,498.0,3,1,4,0.005837,0.025292,0.968872,10.0,495.0,498.0,0.968872,3,3,3.0
21698,1,0,209.0,4,2,2,52.25,2.0,6,15,20,0.0,0.0,209.0,0,0,4,0.0,0.0,1.0,0.0,209.0,115.0,0.550239,2,2,2.0
21699,1,0,59.0,5,4,2,11.8,2.5,2,6,7,41.0,18.0,0.0,1,4,0,0.694915,0.305085,0.0,-23.0,-41.0,41.0,0.694915,2,2,2.0
21700,1,0,899.0,11,9,7,81.727273,1.571429,15,4,18,267.0,405.0,227.0,2,7,2,0.296997,0.450501,0.252503,138.0,-40.0,227.0,0.252503,0,2,5.0
21701,1,0,185.0,3,3,2,61.666667,1.5,9,0,8,1.0,184.0,0.0,1,2,0,0.005405,0.994595,0.0,183.0,-1.0,184.0,0.994595,1,1,1.0
21702,1,0,263.0,11,9,5,23.909091,2.2,16,2,17,62.0,196.0,5.0,4,2,5,0.235741,0.745247,0.019011,134.0,-57.0,195.0,0.741445,8,9,10.0
21703,1,0,126.0,4,4,3,31.5,1.333333,13,7,19,0.0,112.0,14.0,0,1,3,0.0,0.888889,0.111111,112.0,14.0,112.0,0.888889,1,2,5.0
21704,1,0,1562.0,20,19,11,78.1,1.818182,21,0,20,258.0,976.0,328.0,2,11,7,0.165173,0.62484,0.209987,718.0,70.0,310.0,0.198464,1,1,1.0
21705,1,0,645.0,9,6,7,71.666667,1.285714,14,0,13,527.0,118.0,0.0,6,3,0,0.817054,0.182946,0.0,-409.0,-527.0,200.0,0.310078,2,2,2.0
21706,1,0,101.0,6,3,3,16.833333,2.0,11,10,20,0.0,28.0,73.0,0,2,4,0.0,0.277228,0.722772,28.0,73.0,53.0,0.524752,2,3,5.0
21707,1,0,97.0,7,7,4,13.857143,1.75,16,0,15,9.0,44.0,44.0,2,4,1,0.092784,0.453608,0.453608,35.0,35.0,44.0,0.453608,3,4,5.0
21708,1,0,300.0,4,3,1,75.0,4.0,1,3,3,300.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-300.0,-300.0,300.0,1.0,1,1,1.0
21709,1,0,164.0,4,3,2,41.0,2.0,19,2,20,75.0,0.0,89.0,1,0,3,0.457317,0.0,0.542683,-75.0,14.0,89.0,0.542683,2,2,2.0
21710,1,0,370.0,9,7,3,41.111111,3.0,3,15,17,0.0,0.0,370.0,0,0,9,0.0,0.0,1.0,0.0,370.0,177.0,0.478378,1,3,6.0
21711,1,0,42.0,11,5,3,3.818182,3.666667,4,12,15,0.0,2.0,40.0,0,1,10,0.0,0.047619,0.952381,2.0,40.0,38.0,0.904762,5,8,12.0
21712,1,0,32.0,2,1,1,16.0,2.0,1,15,15,0.0,0.0,32.0,0,0,2,0.0,0.0,1.0,0.0,32.0,32.0,1.0,0,1,4.0
21713,1,0,218.0,3,3,3,72.666667,1.0,11,0,10,197.0,21.0,0.0,2,1,0,0.90367,0.09633,0.0,-176.0,-197.0,101.0,0.463303,0,0,0.0
21714,1,0,370.0,9,8,5,41.111111,1.8,12,7,18,0.0,158.0,212.0,0,5,4,0.0,0.427027,0.572973,158.0,212.0,176.0,0.475676,0,0,0.0
21715,1,0,240.0,4,3,2,60.0,2.0,3,15,17,0.0,0.0,240.0,0,0,4,0.0,0.0,1.0,0.0,240.0,149.0,0.620833,0,0,0.0
21716,1,0,371.0,8,6,2,46.375,4.0,10,7,16,0.0,278.0,93.0,0,7,1,0.0,0.749326,0.250674,278.0,93.0,278.0,0.749326,0,2,6.0
21717,1,0,100.0,5,4,3,20.0,1.666667,16,4,19,8.0,0.0,92.0,2,0,3,0.08,0.0,0.92,-8.0,84.0,90.0,0.9,0,4,14.0
21718,1,0,301.0,8,5,2,37.625,4.0,2,9,10,0.0,301.0,0.0,0,8,0,0.0,1.0,0.0,301.0,0.0,293.0,0.973422,2,3,5.0
21719,1,0,206.0,4,4,4,51.5,1.0,19,2,20,90.0,0.0,116.0,2,0,2,0.436893,0.0,0.563107,-90.0,26.0,78.0,0.378641,0,0,0.0
21720,1,0,198.0,3,3,3,66.0,1.0,6,0,5,198.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-198.0,-198.0,94.0,0.474747,0,0,0.0
21721,1,0,1330.0,20,18,8,66.5,2.5,18,1,18,410.0,630.0,290.0,6,9,5,0.308271,0.473684,0.218045,220.0,-120.0,290.0,0.218045,3,4,8.0
21722,1,0,378.0,8,5,5,47.25,1.6,16,1,16,222.0,128.0,28.0,5,2,1,0.587302,0.338624,0.074074,-94.0,-194.0,128.0,0.338624,1,1,1.0
21723,1,0,404.0,10,6,4,40.4,2.5,9,11,19,0.0,130.0,274.0,0,1,9,0.0,0.321782,0.678218,130.0,274.0,140.0,0.346535,3,4,8.0
21724,1,0,146.0,4,2,2,36.5,2.0,2,7,8,0.0,146.0,0.0,0,4,0,0.0,1.0,0.0,146.0,0.0,143.0,0.979452,1,3,7.0
21725,1,0,445.0,8,8,4,55.625,2.0,16,3,18,254.0,0.0,191.0,5,0,3,0.570787,0.0,0.429213,-254.0,-63.0,134.0,0.301124,1,1,1.0
21726,1,0,258.0,12,12,5,21.5,2.4,16,1,16,114.0,2.0,142.0,6,2,4,0.44186,0.007752,0.550388,-112.0,28.0,142.0,0.550388,4,6,14.0
21727,1,0,114.0,7,5,4,16.285714,1.75,4,0,3,114.0,0.0,0.0,7,0,0,1.0,0.0,0.0,-114.0,-114.0,101.0,0.885965,4,4,4.0
21728,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21729,1,0,256.0,4,4,2,64.0,2.0,10,11,20,0.0,168.0,88.0,0,3,1,0.0,0.65625,0.34375,168.0,88.0,168.0,0.65625,0,1,3.0
21730,1,0,16.0,4,4,1,4.0,4.0,1,19,19,0.0,0.0,16.0,0,0,4,0.0,0.0,1.0,0.0,16.0,16.0,1.0,1,3,10.0
21731,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21732,1,0,192.0,2,2,2,96.0,1.0,8,3,10,140.0,52.0,0.0,1,1,0,0.729167,0.270833,0.0,-88.0,-140.0,140.0,0.729167,0,0,0.0
21733,1,0,452.0,13,1,5,34.769231,2.6,9,11,19,0.0,6.0,446.0,0,1,12,0.0,0.013274,0.986726,6.0,446.0,178.0,0.393805,3,6,15.0
21734,1,0,367.0,15,9,10,24.466667,1.5,17,1,17,240.0,91.0,36.0,7,5,3,0.653951,0.247956,0.098093,-149.0,-204.0,157.0,0.427793,2,6,19.0
21735,1,0,89.0,7,7,3,12.714286,2.333333,20,1,20,77.0,0.0,12.0,2,0,5,0.865169,0.0,0.134831,-77.0,-65.0,63.0,0.707865,2,5,12.0
21736,1,0,221.0,4,2,4,55.25,1.0,14,3,16,128.0,8.0,85.0,2,1,1,0.579186,0.036199,0.384615,-120.0,-43.0,85.0,0.384615,0,0,0.0
21737,1,0,577.0,7,6,3,82.428571,2.333333,20,1,20,401.0,0.0,176.0,5,0,2,0.694974,0.0,0.305026,-401.0,-225.0,245.0,0.42461,1,1,1.0
21738,1,0,3.0,1,1,1,3.0,1.0,1,12,12,0.0,3.0,0.0,0,1,0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,1,3.0
21739,1,0,140.0,6,6,3,23.333333,2.0,16,5,20,132.0,0.0,8.0,2,0,4,0.942857,0.0,0.057143,-132.0,-124.0,131.0,0.935714,3,5,9.0
21740,1,0,302.0,9,6,5,33.555556,1.8,21,0,20,69.0,104.0,129.0,3,3,3,0.228477,0.344371,0.427152,35.0,60.0,104.0,0.344371,2,4,8.0
21741,1,0,1.0,1,1,1,1.0,1.0,1,17,17,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0
21742,1,0,478.0,7,7,6,68.285714,1.166667,18,1,18,166.0,152.0,160.0,2,2,3,0.34728,0.317992,0.334728,-14.0,-6.0,106.0,0.221757,0,0,0.0
21743,1,0,364.0,9,7,7,40.444444,1.285714,18,0,17,66.0,204.0,94.0,3,4,2,0.181319,0.56044,0.258242,138.0,28.0,101.0,0.277473,2,2,2.0
21744,1,0,386.0,8,5,6,48.25,1.333333,21,0,20,32.0,230.0,124.0,2,4,2,0.082902,0.595855,0.321244,198.0,92.0,191.0,0.494819,2,2,2.0
21745,1,0,277.0,7,5,4,39.571429,1.75,12,8,19,0.0,38.0,239.0,0,2,5,0.0,0.137184,0.862816,38.0,239.0,116.0,0.418773,0,0,0.0
21746,1,0,255.0,6,3,4,42.5,1.5,17,4,20,71.0,102.0,82.0,1,3,2,0.278431,0.4,0.321569,31.0,11.0,102.0,0.4,0,0,0.0
21747,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21748,1,0,403.0,5,4,4,80.6,1.25,11,1,11,176.0,227.0,0.0,2,3,0,0.436725,0.563275,0.0,51.0,-176.0,119.0,0.295285,0,0,0.0
21749,1,0,618.0,7,5,5,88.285714,1.4,16,4,19,80.0,170.0,368.0,1,2,4,0.12945,0.275081,0.595469,90.0,288.0,200.0,0.323625,0,0,0.0
21750,1,0,301.0,11,6,9,27.363636,1.222222,19,1,19,144.0,6.0,151.0,6,1,4,0.478405,0.019934,0.501661,-138.0,7.0,101.0,0.335548,1,1,1.0
21751,1,0,78.0,2,2,1,39.0,2.0,1,0,0,78.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-78.0,-78.0,78.0,1.0,0,1,5.0
21752,1,0,1097.0,22,16,12,49.863636,1.833333,20,0,19,294.0,183.0,620.0,8,5,9,0.268004,0.166819,0.565178,-111.0,326.0,259.0,0.236098,1,3,7.0
21753,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
21754,1,0,17.0,3,3,2,5.666667,1.5,11,7,17,0.0,3.0,14.0,0,1,2,0.0,0.176471,0.823529,3.0,14.0,14.0,0.823529,0,2,7.0
21755,1,0,1215.0,19,10,13,63.947368,1.461538,16,0,15,474.0,263.0,478.0,8,6,5,0.390123,0.216461,0.393416,-211.0,4.0,309.0,0.254321,1,1,1.0
21756,1,0,493.0,9,9,5,54.777778,1.8,16,3,18,109.0,293.0,91.0,2,4,3,0.221095,0.59432,0.184584,184.0,-18.0,109.0,0.221095,2,3,5.0
21757,1,0,274.0,4,4,4,68.5,1.0,13,8,20,0.0,128.0,146.0,0,2,2,0.0,0.467153,0.532847,128.0,146.0,121.0,0.441606,0,0,0.0
21758,1,0,249.0,7,6,4,35.571429,1.75,17,1,17,107.0,141.0,1.0,3,3,1,0.429719,0.566265,0.004016,34.0,-106.0,141.0,0.566265,4,4,4.0
21759,1,0,522.0,7,5,5,74.571429,1.4,11,7,17,0.0,248.0,274.0,0,3,4,0.0,0.475096,0.524904,248.0,274.0,140.0,0.268199,0,0,0.0
21760,1,0,287.0,6,4,3,47.833333,2.0,8,3,10,178.0,109.0,0.0,4,2,0,0.620209,0.379791,0.0,-69.0,-178.0,109.0,0.379791,1,3,6.0
21761,1,0,140.0,8,5,7,17.5,1.142857,16,5,20,40.0,70.0,30.0,2,4,2,0.285714,0.5,0.214286,30.0,-10.0,38.0,0.271429,1,2,5.0
21762,1,0,987.0,9,8,7,109.666667,1.285714,16,5,20,155.0,206.0,626.0,3,2,4,0.157042,0.208713,0.634245,51.0,471.0,295.0,0.298886,0,1,2.0
21763,1,0,2.0,1,1,1,2.0,1.0,1,14,14,0.0,0.0,2.0,0,0,1,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0,1,2.0
