membership_row_id,w1_4_has_watch_obs,w1_4_no_watch_obs_flag,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_sessions_per_active_day,w1_4_active_span_days,w1_4_first_watch_rel_day,w1_4_last_watch_rel_day,w1_4_week1_watch_time,w1_4_week2_watch_time,w1_4_week3_watch_time,w1_4_week1_sessions,w1_4_week2_sessions,w1_4_week3_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w1_watch_time,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week4_ratio,w1_4_w4_minus_w1_watch_time,w1_4_w4_minus_w3_watch_time
19116,1,0,2008.0,42,6,13,47.809524,3.230769,23,1,23,493.0,431.0,761.0,10,12,16,0.245518,0.214641,0.378984,-62.0,268.0,374.0,0.186255,8,12,21.0,323.0,4,0.160857,-170.0,-438.0
19117,1,0,516.0,9,5,6,57.333333,1.5,9,9,17,0.0,402.0,114.0,0,7,2,0.0,0.77907,0.22093,402.0,114.0,138.0,0.267442,1,2,4.0,0.0,0,0.0,0.0,-114.0
19118,1,0,464.0,12,9,7,38.666667,1.714286,9,12,20,0.0,5.0,459.0,0,2,10,0.0,0.010776,0.989224,5.0,459.0,237.0,0.510776,4,6,11.0,0.0,0,0.0,0.0,-459.0
19119,1,0,1.0,1,1,1,1.0,1.0,1,9,9,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0.0,0.0
19120,1,0,168.0,6,3,4,28.0,1.5,10,3,12,46.0,122.0,0.0,3,3,0,0.27381,0.72619,0.0,76.0,-46.0,102.0,0.607143,0,0,0.0,0.0,0,0.0,-46.0,0.0
19121,1,0,106.0,3,2,2,35.333333,1.5,3,2,4,106.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-106.0,-106.0,88.0,0.830189,1,1,1.0,0.0,0,0.0,-106.0,0.0
19122,1,0,7.0,1,1,1,7.0,1.0,1,4,4,7.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-7.0,-7.0,7.0,1.0,0,0,0.0,0.0,0,0.0,-7.0,0.0
19123,1,0,32.0,2,2,2,16.0,1.0,13,2,14,3.0,0.0,29.0,1,0,1,0.09375,0.0,0.90625,-3.0,26.0,29.0,0.90625,0,1,3.0,0.0,0,0.0,-3.0,-29.0
19124,1,0,102.0,4,4,2,25.5,2.0,5,22,26,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,82.0,0.803922,1,1,1.0,102.0,4,1.0,102.0,102.0
19125,1,0,412.0,3,3,2,137.333333,1.5,9,8,16,0.0,226.0,186.0,0,2,1,0.0,0.548544,0.451456,226.0,186.0,226.0,0.548544,0,0,0.0,0.0,0,0.0,0.0,-186.0
19126,1,0,197.0,2,2,1,98.5,2.0,1,0,0,197.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-197.0,-197.0,197.0,1.0,0,0,0.0,0.0,0,0.0,-197.0,0.0
19127,1,0,1262.0,23,19,9,54.869565,2.555556,21,0,20,834.0,312.0,116.0,14,6,3,0.660856,0.247227,0.091918,-522.0,-718.0,243.0,0.192552,2,5,10.0,0.0,0,0.0,-834.0,-116.0
19128,1,0,414.0,7,5,3,59.142857,2.333333,19,1,19,6.0,317.0,91.0,1,4,2,0.014493,0.7657,0.219807,311.0,85.0,317.0,0.7657,1,2,5.0,0.0,0,0.0,-6.0,-91.0
19129,1,0,29.0,2,2,2,14.5,1.0,11,6,16,15.0,0.0,14.0,1,0,1,0.517241,0.0,0.482759,-15.0,-1.0,15.0,0.517241,0,0,0.0,0.0,0,0.0,-15.0,-14.0
19130,1,0,31.0,2,2,2,15.5,1.0,13,5,17,11.0,0.0,20.0,1,0,1,0.354839,0.0,0.645161,-11.0,9.0,20.0,0.645161,0,0,0.0,0.0,0,0.0,-11.0,-20.0
19131,1,0,645.0,10,5,6,64.5,1.666667,17,3,19,318.0,246.0,81.0,5,3,2,0.493023,0.381395,0.125581,-72.0,-237.0,188.0,0.291473,0,0,0.0,0.0,0,0.0,-318.0,-81.0
19132,1,0,49.0,9,9,5,5.444444,1.8,18,0,17,17.0,1.0,31.0,5,1,3,0.346939,0.020408,0.632653,-16.0,14.0,22.0,0.44898,2,6,18.0,0.0,0,0.0,-17.0,-31.0
19133,1,0,25.0,2,2,1,12.5,2.0,1,4,4,25.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-25.0,-25.0,25.0,1.0,0,0,0.0,0.0,0,0.0,-25.0,0.0
19134,1,0,68.0,3,2,2,22.666667,1.5,7,13,19,0.0,65.0,3.0,0,2,1,0.0,0.955882,0.044118,65.0,3.0,65.0,0.955882,0,1,3.0,0.0,0,0.0,0.0,-3.0
19135,1,0,437.0,10,5,7,43.7,1.428571,18,3,20,47.0,248.0,142.0,2,5,3,0.107551,0.567506,0.324943,201.0,95.0,180.0,0.411899,0,0,0.0,0.0,0,0.0,-47.0,-142.0
19136,1,0,26.0,3,2,3,8.666667,1.0,12,7,18,0.0,2.0,24.0,0,1,2,0.0,0.076923,0.923077,2.0,24.0,19.0,0.730769,0,2,7.0,0.0,0,0.0,0.0,-24.0
19137,1,0,312.0,16,9,10,19.5,1.6,22,0,21,19.0,31.0,261.0,2,3,10,0.060897,0.099359,0.836538,12.0,242.0,143.0,0.458333,1,6,19.0,1.0,1,0.003205,-18.0,-260.0
19138,1,0,15.0,5,4,3,3.0,1.666667,20,0,19,14.0,0.0,1.0,4,0,1,0.933333,0.0,0.066667,-14.0,-13.0,10.0,0.666667,3,4,7.0,0.0,0,0.0,-14.0,-1.0
19139,1,0,614.0,19,5,8,32.315789,2.375,25,2,26,342.0,169.0,19.0,6,6,2,0.557003,0.275244,0.030945,-173.0,-323.0,177.0,0.288274,5,7,13.0,84.0,5,0.136808,-258.0,65.0
19140,1,0,299.0,4,3,2,74.75,2.0,8,5,12,129.0,170.0,0.0,2,2,0,0.431438,0.568562,0.0,41.0,-129.0,170.0,0.568562,0,0,0.0,0.0,0,0.0,-129.0,0.0
19141,1,0,609.0,8,8,7,76.125,1.142857,19,3,21,179.0,81.0,331.0,2,2,3,0.293924,0.133005,0.543514,-98.0,152.0,117.0,0.192118,0,0,0.0,18.0,1,0.029557,-161.0,-313.0
19142,1,0,168.0,7,6,4,24.0,1.75,15,5,19,134.0,0.0,34.0,5,0,2,0.797619,0.0,0.202381,-134.0,-100.0,92.0,0.547619,1,1,1.0,0.0,0,0.0,-134.0,-34.0
19143,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0
19144,1,0,1700.0,30,18,11,56.666667,2.727273,15,2,16,895.0,693.0,112.0,15,14,1,0.526471,0.407647,0.065882,-202.0,-783.0,430.0,0.252941,1,1,1.0,0.0,0,0.0,-895.0,-112.0
19145,1,0,122.0,1,1,1,122.0,1.0,1,27,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,0,0,0.0,122.0,1,1.0,122.0,122.0
19146,1,0,762.0,16,8,8,47.625,2.0,17,5,21,11.0,0.0,623.0,1,0,11,0.014436,0.0,0.817585,-11.0,612.0,347.0,0.455381,4,5,9.0,128.0,4,0.167979,117.0,-495.0
19147,1,0,365.0,10,7,2,36.5,5.0,5,16,20,0.0,0.0,365.0,0,0,10,0.0,0.0,1.0,0.0,365.0,353.0,0.967123,3,4,8.0,0.0,0,0.0,0.0,-365.0
19148,1,0,129.0,22,8,5,5.863636,4.4,21,2,22,73.0,11.0,7.0,1,2,2,0.565891,0.085271,0.054264,-62.0,-66.0,73.0,0.565891,10,19,38.0,38.0,17,0.294574,-35.0,31.0
19149,1,0,3.0,3,3,1,1.0,3.0,1,14,14,0.0,0.0,3.0,0,0,3,0.0,0.0,1.0,0.0,3.0,3.0,1.0,3,3,3.0,0.0,0,0.0,0.0,-3.0
19150,1,0,195.0,3,2,2,65.0,1.5,2,4,5,195.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-195.0,-195.0,117.0,0.6,0,0,0.0,0.0,0,0.0,-195.0,0.0
19151,1,0,193.0,5,3,4,38.6,1.25,21,1,21,5.0,106.0,0.0,1,2,0,0.025907,0.549223,0.0,101.0,-5.0,84.0,0.435233,0,1,5.0,82.0,2,0.42487,77.0,82.0
19152,1,0,726.0,8,4,5,90.75,1.6,11,3,13,286.0,440.0,0.0,4,4,0,0.393939,0.606061,0.0,154.0,-286.0,331.0,0.455923,0,0,0.0,0.0,0,0.0,-286.0,0.0
19153,1,0,2.0,1,1,1,2.0,1.0,1,21,21,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,2.0,2.0,1,1.0,2.0,2.0
19154,1,0,257.0,7,4,4,36.714286,1.75,5,16,20,0.0,0.0,257.0,0,0,7,0.0,0.0,1.0,0.0,257.0,193.0,0.750973,0,0,0.0,0.0,0,0.0,0.0,-257.0
19155,1,0,234.0,7,4,5,33.428571,1.4,13,7,19,0.0,197.0,37.0,0,5,2,0.0,0.84188,0.15812,197.0,37.0,117.0,0.5,3,3,3.0,0.0,0,0.0,0.0,-37.0
19156,1,0,1119.0,12,9,6,93.25,2.0,16,11,26,0.0,494.0,0.0,0,4,0,0.0,0.441466,0.0,494.0,0.0,384.0,0.343164,0,0,0.0,625.0,8,0.558534,625.0,625.0
19157,1,0,653.0,11,11,5,59.363636,2.2,17,5,21,326.0,260.0,0.0,5,5,0,0.499234,0.398162,0.0,-66.0,-326.0,273.0,0.41807,1,1,1.0,67.0,1,0.102603,-259.0,67.0
19158,1,0,182.0,3,3,2,60.666667,1.5,5,11,15,0.0,94.0,88.0,0,1,2,0.0,0.516484,0.483516,94.0,88.0,94.0,0.516484,0,0,0.0,0.0,0,0.0,0.0,-88.0
19159,1,0,305.0,6,4,5,50.833333,1.2,8,14,21,0.0,0.0,197.0,0,0,5,0.0,0.0,0.645902,0.0,197.0,108.0,0.354098,1,1,1.0,108.0,1,0.354098,108.0,-89.0
19160,1,0,113.0,6,2,4,18.833333,1.5,7,5,11,42.0,71.0,0.0,2,4,0,0.371681,0.628319,0.0,29.0,-42.0,42.0,0.371681,0,1,4.0,0.0,0,0.0,-42.0,0.0
19161,1,0,101.0,1,1,1,101.0,1.0,1,4,4,101.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-101.0,-101.0,101.0,1.0,0,0,0.0,0.0,0,0.0,-101.0,0.0
19162,1,0,1179.0,17,15,10,69.352941,1.7,22,0,21,522.0,209.0,262.0,6,5,5,0.442748,0.177269,0.222222,-313.0,-260.0,206.0,0.174724,0,3,11.0,186.0,1,0.157761,-336.0,-76.0
19163,1,0,278.0,9,6,5,30.888889,1.8,20,0,19,54.0,0.0,224.0,5,0,4,0.194245,0.0,0.805755,-54.0,170.0,223.0,0.802158,2,3,6.0,0.0,0,0.0,-54.0,-224.0
19164,1,0,239.0,6,4,5,39.833333,1.2,8,6,13,30.0,209.0,0.0,1,5,0,0.125523,0.874477,0.0,179.0,-30.0,64.0,0.267782,0,0,0.0,0.0,0,0.0,-30.0,0.0
19165,1,0,1016.0,17,13,8,59.764706,2.125,18,1,18,385.0,364.0,267.0,8,6,3,0.378937,0.358268,0.262795,-21.0,-118.0,339.0,0.333661,1,2,6.0,0.0,0,0.0,-385.0,-267.0
19166,1,0,94.0,10,7,5,9.4,2.0,20,0,19,43.0,0.0,51.0,5,0,5,0.457447,0.0,0.542553,-43.0,8.0,46.0,0.489362,0,3,11.0,0.0,0,0.0,-43.0,-51.0
19167,1,0,338.0,6,3,5,56.333333,1.2,16,5,20,8.0,6.0,324.0,1,1,4,0.023669,0.017751,0.95858,-2.0,316.0,250.0,0.739645,0,0,0.0,0.0,0,0.0,-8.0,-324.0
19168,1,0,470.0,16,10,4,29.375,4.0,18,0,17,277.0,0.0,193.0,8,0,8,0.589362,0.0,0.410638,-277.0,-84.0,211.0,0.448936,2,4,11.0,0.0,0,0.0,-277.0,-193.0
19169,1,0,96.0,4,4,4,24.0,1.0,22,0,21,84.0,0.0,11.0,1,0,2,0.875,0.0,0.114583,-84.0,-73.0,84.0,0.875,2,2,2.0,1.0,1,0.010417,-83.0,-10.0
19170,1,0,105.0,4,2,3,26.25,1.333333,7,17,23,0.0,0.0,103.0,0,0,3,0.0,0.0,0.980952,0.0,103.0,102.0,0.971429,1,2,3.0,2.0,1,0.019048,2.0,-101.0
19171,1,0,136.0,1,1,1,136.0,1.0,1,13,13,0.0,136.0,0.0,0,1,0,0.0,1.0,0.0,136.0,0.0,136.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0
19172,1,0,248.0,3,3,3,82.666667,1.0,15,0,14,15.0,102.0,131.0,1,1,1,0.060484,0.41129,0.528226,87.0,116.0,131.0,0.528226,0,0,0.0,0.0,0,0.0,-15.0,-131.0
19173,1,0,582.0,10,10,4,58.2,2.5,8,6,13,66.0,516.0,0.0,1,9,0,0.113402,0.886598,0.0,450.0,-66.0,397.0,0.682131,0,1,4.0,0.0,0,0.0,-66.0,0.0
19174,1,0,226.0,5,3,3,45.2,1.666667,6,15,20,0.0,0.0,226.0,0,0,5,0.0,0.0,1.0,0.0,226.0,125.0,0.553097,3,3,3.0,0.0,0,0.0,0.0,-226.0
19175,1,0,735.0,16,10,7,45.9375,2.285714,21,0,20,357.0,64.0,314.0,8,2,6,0.485714,0.087075,0.427211,-293.0,-43.0,202.0,0.27483,3,5,12.0,0.0,0,0.0,-357.0,-314.0
19176,1,0,512.0,13,6,6,39.384615,2.166667,10,3,12,193.0,319.0,0.0,6,7,0,0.376953,0.623047,0.0,126.0,-193.0,162.0,0.316406,2,4,11.0,0.0,0,0.0,-193.0,0.0
19177,1,0,920.0,20,12,9,46.0,2.222222,24,3,26,537.0,123.0,224.0,9,3,6,0.583696,0.133696,0.243478,-414.0,-313.0,272.0,0.295652,3,5,9.0,36.0,2,0.03913,-501.0,-188.0
19178,1,0,292.0,7,4,3,41.714286,2.333333,21,1,21,125.0,0.0,0.0,4,0,0,0.428082,0.0,0.0,-125.0,-125.0,167.0,0.571918,2,2,2.0,167.0,3,0.571918,42.0,167.0
19179,1,0,8.0,1,1,1,8.0,1.0,1,6,6,8.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-8.0,-8.0,8.0,1.0,0,0,0.0,0.0,0,0.0,-8.0,0.0
19180,1,0,421.0,12,6,6,35.083333,2.0,21,0,20,9.0,0.0,412.0,2,0,10,0.021378,0.0,0.978622,-9.0,403.0,275.0,0.653207,3,5,9.0,0.0,0,0.0,-9.0,-412.0
19181,1,0,169.0,4,3,3,42.25,1.333333,15,0,14,44.0,14.0,111.0,1,2,1,0.260355,0.08284,0.656805,-30.0,67.0,111.0,0.656805,0,1,4.0,0.0,0,0.0,-44.0,-111.0
19182,1,0,487.0,10,10,4,48.7,2.5,21,1,21,102.0,146.0,37.0,5,1,2,0.209446,0.299795,0.075975,44.0,-65.0,202.0,0.414784,2,4,10.0,202.0,2,0.414784,100.0,165.0
19183,1,0,15.0,1,1,1,15.0,1.0,1,1,1,15.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-15.0,-15.0,15.0,1.0,0,0,0.0,0.0,0,0.0,-15.0,0.0
19184,1,0,952.0,24,11,8,39.666667,3.0,27,1,27,103.0,199.0,131.0,3,1,2,0.108193,0.209034,0.137605,96.0,28.0,201.0,0.211134,6,8,13.0,519.0,18,0.545168,416.0,388.0
19185,1,0,289.0,5,5,4,57.8,1.25,18,1,18,105.0,0.0,184.0,2,0,3,0.363322,0.0,0.636678,-105.0,79.0,113.0,0.391003,1,1,1.0,0.0,0,0.0,-105.0,-184.0
19186,1,0,648.0,7,7,4,92.571429,1.75,5,10,14,0.0,548.0,100.0,0,6,1,0.0,0.845679,0.154321,548.0,100.0,339.0,0.523148,1,1,1.0,0.0,0,0.0,0.0,-100.0
19187,1,0,161.0,2,2,2,80.5,1.0,7,12,18,0.0,96.0,65.0,0,1,1,0.0,0.596273,0.403727,96.0,65.0,96.0,0.596273,0,0,0.0,0.0,0,0.0,0.0,-65.0
19188,1,0,34.0,1,1,1,34.0,1.0,1,3,3,34.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-34.0,-34.0,34.0,1.0,0,0,0.0,0.0,0,0.0,-34.0,0.0
19189,1,0,31.0,5,3,1,6.2,5.0,1,27,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1,3,7.0,31.0,5,1.0,31.0,31.0
19190,1,0,745.0,6,6,5,124.166667,1.2,18,3,20,178.0,96.0,471.0,1,1,4,0.238926,0.128859,0.632215,-82.0,293.0,191.0,0.256376,0,0,0.0,0.0,0,0.0,-178.0,-471.0
19191,1,0,318.0,10,6,8,31.8,1.25,20,8,27,0.0,63.0,160.0,0,1,6,0.0,0.198113,0.503145,63.0,160.0,85.0,0.267296,0,1,3.0,95.0,3,0.298742,95.0,-65.0
19192,1,0,84.0,3,3,2,28.0,1.5,2,18,19,0.0,0.0,84.0,0,0,3,0.0,0.0,1.0,0.0,84.0,81.0,0.964286,1,2,3.0,0.0,0,0.0,0.0,-84.0
19193,1,0,155.0,2,2,1,77.5,2.0,1,8,8,0.0,155.0,0.0,0,2,0,0.0,1.0,0.0,155.0,0.0,155.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0
19194,1,0,70.0,5,2,5,14.0,1.0,17,4,20,19.0,35.0,16.0,1,2,2,0.271429,0.5,0.228571,16.0,-3.0,34.0,0.485714,1,2,6.0,0.0,0,0.0,-19.0,-16.0
19195,1,0,117.0,8,6,5,14.625,1.6,21,0,20,18.0,96.0,3.0,6,1,1,0.153846,0.820513,0.025641,78.0,-15.0,96.0,0.820513,3,7,21.0,0.0,0,0.0,-18.0,-3.0
19196,1,0,256.0,6,5,4,42.666667,1.5,16,6,21,75.0,83.0,2.0,1,1,2,0.292969,0.324219,0.007812,8.0,-73.0,96.0,0.375,2,2,2.0,96.0,2,0.375,21.0,94.0
19197,1,0,319.0,16,11,9,19.9375,1.777778,18,4,21,69.0,224.0,8.0,5,6,2,0.216301,0.702194,0.025078,155.0,-61.0,116.0,0.363636,3,6,12.0,18.0,3,0.056426,-51.0,10.0
19198,1,0,93.0,4,3,3,23.25,1.333333,8,13,20,0.0,66.0,27.0,0,2,2,0.0,0.709677,0.290323,66.0,27.0,66.0,0.709677,0,1,4.0,0.0,0,0.0,0.0,-27.0
19199,1,0,607.0,14,9,6,43.357143,2.333333,14,7,20,0.0,381.0,226.0,0,6,8,0.0,0.627677,0.372323,381.0,226.0,347.0,0.571664,2,5,15.0,0.0,0,0.0,0.0,-226.0
19200,1,0,2.0,2,1,2,1.0,1.0,12,3,14,1.0,0.0,1.0,1,0,1,0.5,0.0,0.5,-1.0,0.0,1.0,0.5,2,2,2.0,0.0,0,0.0,-1.0,-1.0
19201,1,0,285.0,4,3,3,71.25,1.333333,22,0,21,80.0,0.0,101.0,1,0,1,0.280702,0.0,0.354386,-80.0,21.0,104.0,0.364912,1,1,1.0,104.0,2,0.364912,24.0,3.0
19202,1,0,2.0,2,2,1,1.0,2.0,1,18,18,0.0,0.0,2.0,0,0,2,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2,2,2.0,0.0,0,0.0,0.0,-2.0
19203,1,0,488.0,27,25,9,18.074074,3.0,21,0,20,81.0,252.0,155.0,7,12,8,0.165984,0.516393,0.317623,171.0,74.0,218.0,0.446721,3,10,26.0,0.0,0,0.0,-81.0,-155.0
19204,1,0,1015.0,19,13,11,53.421053,1.727273,18,2,19,200.0,468.0,347.0,5,6,8,0.197044,0.461084,0.341872,268.0,147.0,217.0,0.213793,4,4,4.0,0.0,0,0.0,-200.0,-347.0
19205,1,0,296.0,7,6,2,42.285714,3.5,6,2,7,203.0,93.0,0.0,4,3,0,0.685811,0.314189,0.0,-110.0,-203.0,203.0,0.685811,2,4,9.0,0.0,0,0.0,-203.0,0.0
19206,1,0,144.0,5,5,4,28.8,1.25,16,0,15,121.0,0.0,23.0,4,0,1,0.840278,0.0,0.159722,-121.0,-98.0,107.0,0.743056,0,2,8.0,0.0,0,0.0,-121.0,-23.0
19207,1,0,274.0,2,2,2,137.0,1.0,5,23,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,152.0,0.554745,0,0,0.0,274.0,2,1.0,274.0,274.0
19208,1,0,241.0,7,4,5,34.428571,1.4,13,7,19,0.0,203.0,38.0,0,5,2,0.0,0.842324,0.157676,203.0,38.0,123.0,0.510373,2,2,2.0,0.0,0,0.0,0.0,-38.0
19209,1,0,309.0,6,5,6,51.5,1.0,15,4,18,18.0,150.0,141.0,1,2,3,0.058252,0.485437,0.456311,132.0,123.0,149.0,0.482201,2,2,2.0,0.0,0,0.0,-18.0,-141.0
19210,1,0,191.0,5,5,5,38.2,1.0,15,0,14,171.0,10.0,10.0,3,1,1,0.895288,0.052356,0.052356,-161.0,-161.0,136.0,0.712042,0,1,5.0,0.0,0,0.0,-171.0,-10.0
19211,1,0,677.0,12,9,7,56.416667,1.714286,17,5,21,211.0,262.0,120.0,2,7,1,0.311669,0.387001,0.177253,51.0,-91.0,147.0,0.217134,3,3,3.0,84.0,2,0.124077,-127.0,-36.0
19212,1,0,93.0,5,2,5,18.6,1.0,16,0,15,7.0,73.0,13.0,1,3,1,0.075269,0.784946,0.139785,66.0,6.0,29.0,0.311828,0,0,0.0,0.0,0,0.0,-7.0,-13.0
19213,1,0,397.0,9,7,3,44.111111,3.0,8,20,27,0.0,0.0,106.0,0,0,5,0.0,0.0,0.267003,0.0,106.0,207.0,0.521411,0,1,2.0,291.0,4,0.732997,291.0,185.0
19214,1,0,16.0,2,2,1,8.0,2.0,1,3,3,16.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-16.0,-16.0,16.0,1.0,0,0,0.0,0.0,0,0.0,-16.0,0.0
19215,1,0,463.0,14,8,7,33.071429,2.0,17,3,19,404.0,26.0,33.0,10,1,3,0.87257,0.056156,0.071274,-378.0,-371.0,223.0,0.481641,1,2,3.0,0.0,0,0.0,-404.0,-33.0
19217,1,0,765.0,8,7,7,95.625,1.142857,25,2,26,249.0,0.0,211.0,3,0,2,0.32549,0.0,0.275817,-249.0,-38.0,149.0,0.194771,1,1,1.0,305.0,3,0.398693,56.0,94.0
19218,1,0,630.0,11,7,5,57.272727,2.2,22,0,21,238.0,163.0,1.0,4,3,1,0.377778,0.25873,0.001587,-75.0,-237.0,228.0,0.361905,1,1,1.0,228.0,3,0.361905,-10.0,227.0
19219,1,0,34.0,4,4,3,8.5,1.333333,11,4,14,1.0,1.0,32.0,1,1,2,0.029412,0.029412,0.941176,0.0,31.0,32.0,0.941176,3,3,3.0,0.0,0,0.0,-1.0,-32.0
19220,1,0,356.0,9,4,8,39.555556,1.125,10,1,10,226.0,130.0,0.0,6,3,0,0.634831,0.365169,0.0,-96.0,-226.0,73.0,0.205056,0,0,0.0,0.0,0,0.0,-226.0,0.0
19221,1,0,437.0,14,7,7,31.214286,2.0,17,4,20,69.0,325.0,43.0,2,10,2,0.157895,0.743707,0.098398,256.0,-26.0,129.0,0.295195,2,3,5.0,0.0,0,0.0,-69.0,-43.0
19222,1,0,214.0,3,2,2,71.333333,1.5,8,10,17,0.0,119.0,95.0,0,2,1,0.0,0.556075,0.443925,119.0,95.0,119.0,0.556075,0,0,0.0,0.0,0,0.0,0.0,-95.0
19223,1,0,142.0,12,8,8,11.833333,1.5,18,4,21,60.0,72.0,9.0,3,5,3,0.422535,0.507042,0.06338,12.0,-51.0,71.0,0.5,5,8,18.0,1.0,1,0.007042,-59.0,-8.0
19224,1,0,931.0,26,6,10,35.807692,2.6,17,5,21,117.0,533.0,241.0,7,11,7,0.125671,0.572503,0.258861,416.0,124.0,446.0,0.479055,2,6,16.0,40.0,1,0.042965,-77.0,-201.0
19225,1,0,100.0,7,6,5,14.285714,1.4,14,8,21,0.0,94.0,5.0,0,4,2,0.0,0.94,0.05,94.0,5.0,90.0,0.9,4,6,12.0,1.0,1,0.01,1.0,-4.0
19226,1,0,715.0,15,13,6,47.666667,2.5,14,0,13,416.0,299.0,0.0,7,8,0,0.581818,0.418182,0.0,-117.0,-416.0,294.0,0.411189,2,4,7.0,0.0,0,0.0,-416.0,0.0
19227,1,0,93.0,2,2,1,46.5,2.0,1,24,24,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,0,0,0.0,93.0,2,1.0,93.0,93.0
19228,1,0,68.0,9,2,2,7.555556,4.5,3,25,27,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.617647,1,4,13.0,68.0,9,1.0,68.0,68.0
19229,1,0,147.0,10,2,6,14.7,1.666667,11,1,11,83.0,64.0,0.0,7,3,0,0.564626,0.435374,0.0,-19.0,-83.0,51.0,0.346939,1,2,4.0,0.0,0,0.0,-83.0,0.0
19230,1,0,100.0,10,8,5,10.0,2.0,21,1,21,38.0,13.0,22.0,2,4,2,0.38,0.13,0.22,-25.0,-16.0,27.0,0.27,3,5,10.0,27.0,2,0.27,-11.0,5.0
19231,1,0,191.0,4,2,2,47.75,2.0,2,7,8,0.0,191.0,0.0,0,4,0,0.0,1.0,0.0,191.0,0.0,183.0,0.958115,0,0,0.0,0.0,0,0.0,0.0,0.0
19232,1,0,59.0,1,1,1,59.0,1.0,1,7,7,0.0,59.0,0.0,0,1,0,0.0,1.0,0.0,59.0,0.0,59.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0
19233,1,0,1032.0,14,14,8,73.714286,1.75,17,0,16,538.0,346.0,148.0,7,5,2,0.521318,0.335271,0.143411,-192.0,-390.0,284.0,0.275194,0,1,5.0,0.0,0,0.0,-538.0,-148.0
19234,1,0,228.0,5,4,3,45.6,1.666667,12,6,17,124.0,103.0,1.0,3,1,1,0.54386,0.451754,0.004386,-21.0,-123.0,124.0,0.54386,2,2,2.0,0.0,0,0.0,-124.0,-1.0
19235,1,0,108.0,3,2,2,36.0,1.5,7,12,18,0.0,107.0,1.0,0,2,1,0.0,0.990741,0.009259,107.0,1.0,107.0,0.990741,1,1,1.0,0.0,0,0.0,0.0,-1.0
19236,1,0,213.0,3,3,3,71.0,1.0,9,8,16,0.0,13.0,200.0,0,2,1,0.0,0.061033,0.938967,13.0,200.0,200.0,0.938967,1,1,1.0,0.0,0,0.0,0.0,-200.0
19237,1,0,144.0,7,3,5,20.571429,1.4,7,4,10,71.0,73.0,0.0,2,5,0,0.493056,0.506944,0.0,2.0,-71.0,60.0,0.416667,0,2,7.0,0.0,0,0.0,-71.0,0.0
19238,1,0,285.0,3,3,3,95.0,1.0,17,5,21,191.0,0.0,0.0,2,0,0,0.670175,0.0,0.0,-191.0,-191.0,166.0,0.582456,0,0,0.0,94.0,1,0.329825,-97.0,94.0
19239,1,0,13.0,1,1,1,13.0,1.0,1,21,21,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0,0,0.0,13.0,1,1.0,13.0,13.0
19240,1,0,97.0,8,3,1,12.125,8.0,1,25,25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,3,5,11.0,97.0,8,1.0,97.0,97.0
19241,1,0,145.0,3,3,3,48.333333,1.0,18,1,18,139.0,0.0,6.0,2,0,1,0.958621,0.0,0.041379,-139.0,-133.0,77.0,0.531034,0,0,0.0,0.0,0,0.0,-139.0,-6.0
