variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
diff_between_w3_w1,diff_between_w3_w1_C_calendar_week_from_reg_week,diff_between_w3_w1 calculated from weekly watch_time sums,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,10632,12711,0.45546844878550313,2491.0,74.70278027674249,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=-177.0, candidate=265.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=-3.0, candidate=0.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=-99.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=278.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=-177.0, candidate=265.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=-3.0, candidate=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=-99.0, candidate=0.0",False,False,,both_nan_match,,
diff_between_w3_w2,diff_between_w3_w2_C_calendar_week_from_reg_week,diff_between_w3_w2 calculated from weekly watch_time sums,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,10606,12737,0.45435462451270187,3406.0,91.61058989847064,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=-299.0, candidate=170.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=-1.0, candidate=-4.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=-99.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=-129.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=64.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=-299.0, candidate=170.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=-1.0, candidate=-4.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=-99.0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_C_calendar_week_from_reg_week_three_week_sum_ge_0p5,w1 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,20173,3170,0.8641991175084608,1.0,0.1358008824915392,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_C_calendar_week_from_reg_week_three_week_sum_gt_0p5,w1 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,20122,3221,0.862014308357966,1.0,0.137985691642034,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_ge_0p5,w1 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,20173,3170,0.8641991175084608,1.0,0.1358008824915392,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_gt_0p5,w1 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,20122,3221,0.862014308357966,1.0,0.137985691642034,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_C_calendar_week_from_reg_week_three_week_sum_ge_0p5,w2 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,17200,6143,0.7368375958531466,1.0,0.26316240414685343,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_C_calendar_week_from_reg_week_three_week_sum_gt_0p5,w2 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,17180,6163,0.7359808079509917,1.0,0.26401919204900826,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_ge_0p5,w2 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,17200,6143,0.7368375958531466,1.0,0.26316240414685343,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_gt_0p5,w2 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,17180,6163,0.7359808079509917,1.0,0.26401919204900826,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.0, candidate=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_C_calendar_week_from_reg_week_three_week_sum_ge_0p5,w3 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,18856,4487,0.8077796341515657,1.0,0.19222036584843422,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1","USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1 | USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_C_calendar_week_from_reg_week_three_week_sum_gt_0p5,w3 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,three_week_sum,zero,both NaN treated as match,23343,18824,4519,0.806408773508118,1.0,0.19359122649188193,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1","USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1 | USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_ge_0p5,w3 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,18856,4487,0.8077796341515657,1.0,0.19222036584843422,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1","USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1 | USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_C_calendar_week_from_reg_week_master_total_watch_time_equivalent_gt_0p5,w3 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,18824,4519,0.806408773508118,1.0,0.19359122649188193,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1","USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.0, candidate=1 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=1 | USER_KEY=62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_only_w1,is_only_w1_C_calendar_week_from_reg_week_watch_time_only,only w1 has watch_time > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,22166,1177,0.9495780319581888,1.0,0.050421968041811246,"USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0","USER_KEY=19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e81466..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0 | USER_KEY=19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e81466..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_only_w1,is_only_w1_C_calendar_week_from_reg_week_session_only,only w1 has session count > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,22166,1177,0.9495780319581888,1.0,0.050421968041811246,"USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0","USER_KEY=19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e81466..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=0 | USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0 | USER_KEY=19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e81466..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_only_w2,is_only_w2_C_calendar_week_from_reg_week_watch_time_only,only w2 has watch_time > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,20950,2393,0.8974853275071756,1.0,0.10251467249282441,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=1 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=1.0, candidate=0",False,False,,both_nan_match,,
