membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,final_segment_key,final_segment_name_ko,use_in_stage09_simulation,modifier_low_or_no_early_engagement,modifier_delayed_start,modifier_late_week3_intensity,modifier_genre_affinity_any,modifier_price_promotion_context,modifier_week2_surge_small_sample,modifier_early_routine_review
21093,Y,1,0.9164435953398404,0.0835564046601595,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,1
21094,Y,1,0.9353675965562694,0.0646324034437305,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
21095,Y,1,0.9255497646138472,0.0744502353861527,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,1,0,0,0,1,0
21096,Y,1,0.9731053122635472,0.0268946877364528,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
21097,N,0,0.1701301084664876,0.8298698915335124,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
21098,Y,1,0.904604446751707,0.0953955532482929,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
21099,Y,1,0.9793899712185904,0.0206100287814096,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
21100,N,0,0.3434446044943981,0.6565553955056018,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,1
21101,Y,1,0.8588485796592569,0.1411514203407431,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21102,Y,1,0.912906513626906,0.087093486373094,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21103,Y,1,0.95406034305211,0.04593965694789,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,1
21104,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21105,Y,1,0.3840024258182842,0.6159975741817159,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,1,1,0
21106,Y,1,0.6897344076746855,0.3102655923253145,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21107,N,0,0.3108403979406288,0.6891596020593712,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
21108,N,0,0.6091745608793255,0.3908254391206744,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
21109,Y,1,0.6106832069786441,0.3893167930213559,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21110,N,0,0.2704867821483381,0.7295132178516619,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
21111,Y,1,0.981816380687274,0.018183619312726,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21112,Y,1,0.7503803917530767,0.2496196082469233,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21113,Y,1,0.6649211632765505,0.3350788367234495,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,1,0,0,1,0,0
21114,Y,1,0.9838388763618918,0.0161611236381081,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,1,0,0,0,1,0
21115,N,0,0.296256793247156,0.703743206752844,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
21116,N,0,0.187377507472926,0.812622492527074,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,0,1,0,0
21117,Y,1,0.5463120543647834,0.4536879456352166,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
21118,N,0,0.2271167119107573,0.7728832880892427,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,1,1,1,0
21119,Y,1,0.9464891430783796,0.0535108569216203,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
21120,Y,1,0.5085372065866491,0.4914627934133508,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,1,0,0
21121,Y,1,0.8374556749349963,0.1625443250650037,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21122,Y,1,0.978554133245438,0.0214458667545619,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,0,0
21123,Y,1,0.9349766924412488,0.065023307558751,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
21124,Y,1,0.8253846998510442,0.1746153001489557,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,0,0
21125,Y,1,0.9004456831055953,0.0995543168944047,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
21126,Y,1,0.7926594180436077,0.2073405819563922,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21127,Y,1,0.5734428013764044,0.4265571986235956,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21128,N,0,0.3604870759781146,0.6395129240218853,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,1
21129,N,0,0.6464788431704029,0.353521156829597,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21130,Y,1,0.9427885269693412,0.0572114730306587,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21131,Y,1,0.937096015179532,0.0629039848204681,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
21132,Y,1,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21133,N,0,0.3345579945165344,0.6654420054834655,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
21134,N,0,0.3348504413673605,0.6651495586326395,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
21135,N,0,0.2183276052951484,0.7816723947048516,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
21136,Y,1,0.9581737212907818,0.0418262787092181,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
21137,N,0,0.8511241898470612,0.1488758101529388,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
21138,Y,1,0.9659840588656656,0.0340159411343343,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,0,0
21139,Y,1,0.9699417928539776,0.0300582071460222,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21140,Y,1,0.7511543598969498,0.2488456401030502,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21141,N,0,0.8578171558203492,0.1421828441796507,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
21142,Y,1,0.8662169188903281,0.1337830811096718,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21143,Y,1,0.9650901884552274,0.0349098115447725,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
21144,Y,1,0.6331182042011271,0.3668817957988729,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
21145,Y,1,0.930417783749758,0.0695822162502418,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21146,Y,1,0.9169161220140168,0.0830838779859832,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21147,Y,1,0.4602572599789401,0.5397427400210599,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
21148,Y,1,0.8864446413020347,0.1135553586979652,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,0,1
21149,Y,1,0.9315339311235908,0.0684660688764092,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21150,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21151,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21152,Y,1,0.8333612195717693,0.1666387804282306,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21153,Y,1,0.8755448735043421,0.1244551264956579,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21154,Y,1,0.9327288861762788,0.067271113823721,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,1
21155,Y,1,0.9681989888243304,0.0318010111756695,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
21156,Y,1,0.9207772148865666,0.0792227851134333,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,0,0
21157,N,0,0.1831625125136651,0.8168374874863349,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,0,1,0,0
21158,Y,1,0.9631270778523616,0.0368729221476383,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
21159,Y,1,0.9746107505709882,0.0253892494290117,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21160,Y,1,0.9426165679699506,0.0573834320300493,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,0,0
21161,N,0,0.2174501985270849,0.7825498014729151,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
21162,Y,1,0.6090856913672393,0.3909143086327606,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,1,0
21163,N,0,0.3126832414037315,0.6873167585962685,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21164,N,0,0.7828300061209813,0.2171699938790187,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21165,N,0,0.3373511871762652,0.6626488128237348,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
21166,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21167,Y,1,0.9656860508777212,0.0343139491222787,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21168,N,0,0.2483162149894687,0.7516837850105312,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,1
21169,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21170,Y,1,0.8747519209582175,0.1252480790417824,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
21171,N,0,0.1542771627853156,0.8457228372146843,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
21172,Y,1,0.97199576731541,0.0280042326845899,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
21173,N,0,0.2691036564309618,0.7308963435690382,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,1,1,0,1
21174,Y,1,0.988967389937284,0.011032610062716,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
21175,Y,1,0.9382754303575206,0.0617245696424794,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21176,N,0,0.1760231296209234,0.8239768703790766,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
21177,Y,1,0.6661555534864194,0.3338444465135806,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
21178,Y,1,0.6002511194484884,0.3997488805515116,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21179,Y,1,0.8950930707656164,0.1049069292343836,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21180,Y,1,0.9708479354698164,0.0291520645301835,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
21181,Y,1,0.9557152429170936,0.0442847570829063,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21182,N,0,0.2150555665281013,0.7849444334718987,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,0
21183,Y,1,0.951019276959592,0.0489807230404081,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
21184,Y,1,0.932877714557277,0.067122285442723,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,0
21185,Y,1,0.7820901663617018,0.2179098336382982,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,0,0,0
21186,Y,1,0.9840662478142316,0.0159337521857684,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
21187,N,0,0.4309694088836181,0.5690305911163819,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,0
21188,Y,1,0.5898028491301831,0.4101971508698169,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
21189,N,0,0.3380150549494172,0.6619849450505828,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
21190,Y,1,0.5734428013764044,0.4265571986235956,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21191,N,0,0.1608196972444922,0.8391803027555078,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
21192,Y,1,0.8793188542468017,0.1206811457531983,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
21193,Y,1,0.6302319227830125,0.3697680772169874,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21194,Y,1,0.9780483238520458,0.0219516761479542,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,0,0,0,0
21195,Y,1,0.8429164681231164,0.1570835318768836,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
21196,Y,1,0.957681030360226,0.0423189696397738,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21197,N,0,0.3593684348118112,0.6406315651881889,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,1
21198,Y,1,0.6246574865593014,0.3753425134406986,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21199,Y,1,0.9677561949045134,0.0322438050954866,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21200,Y,1,0.966081914454572,0.0339180855454279,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,0
21201,Y,1,0.9874089679634694,0.0125910320365305,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21202,N,0,0.6676588553677499,0.33234114463225,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
21203,Y,1,0.7880823061059435,0.2119176938940564,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21204,Y,1,0.9794277795093156,0.0205722204906845,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,0,1,0
21205,N,0,0.1909928873333684,0.8090071126666316,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
21206,Y,1,0.4195016746550031,0.5804983253449969,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
21207,Y,1,0.9221041308691924,0.0778958691308076,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,1,0
21208,N,0,0.3174989882423159,0.6825010117576841,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,1
21209,Y,1,0.9672957441288422,0.0327042558711577,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,0,1,0
21210,Y,1,0.9778367015453924,0.0221632984546077,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21211,Y,1,0.7776235060703811,0.2223764939296189,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21212,Y,1,0.6044445727087941,0.3955554272912058,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
21213,Y,1,0.5485769662401437,0.4514230337598562,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
21214,N,0,0.5734428013764044,0.4265571986235956,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21215,N,0,0.2428628386918071,0.7571371613081929,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
21216,Y,1,0.9636526350804788,0.0363473649195211,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
21217,Y,1,0.9038436499165746,0.0961563500834253,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
21218,Y,1,0.8543753917682744,0.1456246082317256,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
21219,N,0,0.5734428013764044,0.4265571986235956,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
21220,Y,1,0.9698571447161468,0.0301428552838532,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,1,1,0,0
21221,Y,1,0.9639073810565963,0.0360926189434035,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
21222,Y,1,0.923491142912356,0.0765088570876438,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
21223,Y,1,0.4412400281071099,0.5587599718928901,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
