promo_scope,representative_segment_id,provisional_label,demographic_group_type,demographic_group_value,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,horror_ratio,genre_preference,353,0.02855,0.0,0.0,0.0,0.027829,0.000721,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on horror_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,documentary_ratio,genre_preference,353,0.020178,0.0,0.0,0.0,0.01777,0.002408,0.855524,0.149701,moderate,"Within this segment, age_group=40 differs on documentary_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,historical_war_ratio,genre_preference,353,0.076751,0.0,0.0,0.066952,0.08446,-0.00771,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,other_ratio,genre_preference,353,0.031546,0.0,0.0,0.0,0.030349,0.001197,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_time_min_w1,weekly_usage,179,169.988827,114.0,11.5,232.0,173.675935,-3.687108,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_time_min_w2,weekly_usage,179,240.27933,196.0,111.5,319.5,233.497603,6.781727,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_time_min_w3,weekly_usage,179,265.195531,226.0,141.0,327.5,259.687919,5.507611,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_session_w1,weekly_usage,179,3.340782,2.0,1.0,5.0,3.458773,-0.117991,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_session_w2,weekly_usage,179,4.296089,4.0,2.0,5.0,4.594439,-0.29835,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_session_w3,weekly_usage,179,4.98324,4.0,3.0,6.0,5.135666,-0.152426,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,total_watch_time_min,weekly_usage,179,675.463687,607.0,414.5,865.5,666.861457,8.60223,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,total_watch_count,weekly_usage,179,12.620112,11.0,9.0,15.0,13.188878,-0.568767,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,watch_days,weekly_usage,179,6.882682,6.0,5.0,8.0,7.077661,-0.194979,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,log_retention_w2_ratio,retention_decay,179,1.241471,0.467023,-0.355606,1.960881,1.003166,0.238305,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on log_retention_w2_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,log_retention_w3_ratio,retention_decay,179,0.235037,0.094332,-0.629232,0.635854,0.226967,0.00807,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on log_retention_w3_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,active_ratio,usage_concentration,179,0.327747,0.285714,0.238095,0.380952,0.337031,-0.009285,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,recency,inactivity_recency,179,1.681564,1.0,0.0,2.0,1.586769,0.094795,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,max_inactive_gap_days,inactivity_recency,179,5.849162,6.0,4.0,7.0,5.94535,-0.096188,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,is_only_w1,week_specific_usage_pattern,179,0.0,0.0,0.0,0.0,0.0,0.0,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,is_only_w2,week_specific_usage_pattern,179,0.0,0.0,0.0,0.0,0.0,0.0,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,is_only_w3,week_specific_usage_pattern,179,0.01676,0.0,0.0,0.0,0.006232,0.010528,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on is_only_w3 versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,genre_diversity_count,genre_preference,179,4.480447,4.0,3.0,6.0,4.634708,-0.154261,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,action_adventure_ratio,genre_preference,179,0.086964,0.00111,0.0,0.145092,0.099215,-0.012251,0.899441,0.128878,moderate,"Within this segment, age_group=50 differs on action_adventure_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,family_animation_ratio,genre_preference,179,0.144069,0.0,0.0,0.217231,0.107125,0.036944,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on family_animation_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,drama_ratio,genre_preference,179,0.14886,0.065332,0.0,0.263945,0.190924,-0.042064,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on drama_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,thriller_crime_ratio,genre_preference,179,0.112971,0.004211,0.0,0.198436,0.123949,-0.010978,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,sf_fantasy_ratio,genre_preference,179,0.156156,0.007576,0.0,0.254897,0.121328,0.034828,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on sf_fantasy_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,comedy_ratio,genre_preference,179,0.093308,0.0,0.0,0.143743,0.086729,0.006578,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,romance_ratio,genre_preference,179,0.108283,0.001572,0.0,0.175393,0.110321,-0.002038,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,horror_ratio,genre_preference,179,0.020314,0.0,0.0,0.0,0.027829,-0.007515,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on horror_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,documentary_ratio,genre_preference,179,0.021917,0.0,0.0,0.0,0.01777,0.004147,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on documentary_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,historical_war_ratio,genre_preference,179,0.087461,0.0,0.0,0.118157,0.08446,0.003001,0.899441,0.128878,weak,"Within this segment, age_group=50 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,50,other_ratio,genre_preference,179,0.019698,0.0,0.0,0.0,0.030349,-0.010651,0.899441,0.128878,strong,"Within this segment, age_group=50 differs on other_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_time_min_w1,weekly_usage,62,197.33871,147.0,31.25,235.25,173.675935,23.662775,0.741935,0.180181,moderate,"Within this segment, age_group=60 differs on watch_time_min_w1 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_time_min_w2,weekly_usage,62,210.241935,179.0,89.5,292.5,233.497603,-23.255668,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_time_min_w3,weekly_usage,62,203.064516,188.0,115.75,260.75,259.687919,-56.623403,0.741935,0.180181,strong,"Within this segment, age_group=60 differs on watch_time_min_w3 versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_session_w1,weekly_usage,62,3.66129,3.0,2.0,4.75,3.458773,0.202518,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_session_w2,weekly_usage,62,4.612903,4.0,3.0,5.0,4.594439,0.018464,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,watch_session_w3,weekly_usage,62,4.854839,4.0,3.0,6.0,5.135666,-0.280828,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,total_watch_time_min,weekly_usage,62,610.645161,542.0,349.0,741.5,666.861457,-56.216296,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,60,total_watch_count,weekly_usage,62,13.129032,10.5,8.25,14.0,13.188878,-0.059846,0.741935,0.180181,weak,"Within this segment, age_group=60 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
