audit_type,feature_a,feature_b,detail,severity
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_animation_family,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_watch_time_romance,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_session_count_romance,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_ratio_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_watch_time_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_session_count_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_romance,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_session_count_romance,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_ratio_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_watch_time_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_session_count_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_romance,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_ratio_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_watch_time_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_session_count_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_romance,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_session_count_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_comedy,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_comedy,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_comedy,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_ratio_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_session_count_comedy,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_watch_time_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_recent_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_ratio_historical_war,w1_3_old_content_watch_ratio,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_session_count_historical_war,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_ratio_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_watch_time_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_session_count_horror,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_ratio_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_watch_time_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_genre_session_count_other,Missing/non-missing pattern is identical.,low
same_non_null_pattern,w1_3_genre_watch_time_historical_war,w1_3_release_month_covered_watch_ratio,Missing/non-missing pattern is identical.,low
