membership_row_id,has_usage_feature,total_watch_time,total_sessions,unique_contents,unique_days,first_watch_rel_day,last_watch_rel_day,avg_session_time,median_session_time,min_session_time,max_session_time,std_session_time,active_span_days,days_since_first_watch_from_reg,days_since_last_watch_to_obs_end,watch_days_ratio,sessions_per_active_day,contents_per_active_day,avg_watch_time_per_content,max_daily_watch_time,avg_daily_watch_time,median_daily_watch_time,std_daily_watch_time,max_daily_sessions,avg_gap_between_watch_days,max_gap_between_watch_days,max_inactive_gap_days,start_inactive_days,end_inactive_days,week1_watch_time,week2_watch_time,week3_watch_time,week1_sessions,week2_sessions,week3_sessions,week1_unique_contents,week2_unique_contents,week3_unique_contents,week1_active_days,week2_active_days,week3_active_days,week1_ratio,week2_ratio,week3_ratio,front_loaded_ratio,late_ratio,w2_minus_w1_watch_time,w3_minus_w2_watch_time,w3_minus_w1_watch_time,w3_to_w1_ratio,w3_to_w1_ratio_capped,daily_watch_slope,week_count_with_watch,front_loaded_flag,late_binge_flag,only_week1_flag,only_week3_flag,no_week1_flag,no_week3_flag,steady_3week_watch_flag,usage_trend_label,max_day_share,one_day_binge_flag
16809,1,20,6,6,3,0,15,3.3333333333333335,1.5,1,13,4.760952285695233,16,0,5,0.14285714285714285,2.0,2.0,3.3333333333333335,16,6.666666666666667,3.0,8.144527815247077,3,7.5,14.0,13.0,0.0,5.0,16,0,4,3,0,3,3,0,3,1,0,2,0.8,0.0,0.2,0.8,0.2,-16,4,-12,0.25,0.25,-0.8571428571428571,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.8,1
16810,1,128,5,4,2,0,16,25.6,1.0,1,124,55.00727224649483,17,0,4,0.09523809523809523,2.5,2.0,32.0,126,64.0,64.0,87.68124086713189,3,16.0,16.0,15.0,0.0,4.0,2,0,126,2,0,3,2,0,2,1,0,1,0.015625,0.0,0.984375,0.015625,0.984375,-2,126,124,63.0,63.0,8.857142857142858,2,0,1,0,0,0,0,0,late_increasing,0.984375,1
16811,1,635,13,11,6,1,20,48.84615384615385,26.0,1,116,43.69562555116578,20,1,0,0.2857142857142857,2.1666666666666665,1.8333333333333333,57.72727272727273,253,105.83333333333333,61.5,101.08494777496136,3,3.8,12.0,11.0,1.0,0.0,149,26,460,6,2,5,5,2,4,3,1,2,0.2346456692913386,0.04094488188976378,0.7244094488188977,0.2346456692913386,0.7244094488188977,-123,434,311,3.087248322147651,3.087248322147651,22.214285714285715,3,0,1,0,0,0,0,1,late_increasing,0.3984251968503937,0
16812,1,439,16,13,9,0,19,27.4375,12.5,1,90,30.746205727970185,20,0,1,0.42857142857142855,1.7777777777777777,1.4444444444444444,33.76923076923077,91,48.77777777777778,43.0,33.22565942828591,3,2.375,6.0,5.0,0.0,1.0,185,229,25,6,8,2,6,6,2,4,4,1,0.4214123006833713,0.5216400911161732,0.05694760820045558,0.4214123006833713,0.05694760820045558,44,-204,-160,0.13513513513513514,0.13513513513513514,-11.428571428571429,3,0,0,0,0,0,0,1,front_decreasing,0.2072892938496583,0
16813,1,31,7,5,2,6,11,4.428571428571429,1.0,1,24,8.638231741453087,6,6,9,0.09523809523809523,3.5,2.5,6.2,26,15.5,15.5,14.849242404917497,4,5.0,5.0,9.0,6.0,9.0,5,26,0,4,3,0,3,2,0,1,1,0,0.16129032258064516,0.8387096774193549,0.0,0.16129032258064516,0.0,21,-26,-5,0.0,0.0,-0.35714285714285715,2,0,0,0,0,0,1,0,mixed_or_low_activity,0.8387096774193549,1
16814,1,585,14,11,8,0,18,41.785714285714285,8.5,1,169,56.007112970556726,19,0,2,0.38095238095238093,1.75,1.375,53.18181818181818,169,73.125,61.0,70.27585950076617,4,2.5714285714285716,6.0,5.0,0.0,2.0,198,2,385,6,2,6,6,2,4,3,1,4,0.3384615384615385,0.003418803418803419,0.6581196581196581,0.3384615384615385,0.6581196581196581,-196,383,187,1.9444444444444444,1.9444444444444444,13.357142857142858,3,0,1,0,0,0,0,1,late_increasing,0.28888888888888886,0
16817,1,314,14,8,9,1,18,22.428571428571427,3.5,1,69,28.343264796784776,18,1,2,0.42857142857142855,1.5555555555555556,0.8888888888888888,39.25,130,34.888888888888886,24.0,43.42938073598461,3,2.125,5.0,4.0,1.0,2.0,91,154,69,6,5,3,6,2,2,5,2,2,0.2898089171974522,0.49044585987261147,0.2197452229299363,0.2898089171974522,0.2197452229299363,63,-85,-22,0.7582417582417582,0.7582417582417582,-1.5714285714285714,3,0,0,0,0,0,0,1,steady_all_weeks,0.4140127388535032,0
16819,1,193,18,4,6,0,20,10.722222222222221,2.0,1,62,17.059775722805334,21,0,0,0.2857142857142857,3.0,0.6666666666666666,48.25,74,32.166666666666664,26.0,33.27110858788247,7,4.0,7.0,6.0,0.0,0.0,5,3,185,4,2,12,3,1,2,2,1,3,0.025906735751295335,0.015544041450777202,0.9585492227979274,0.025906735751295335,0.9585492227979274,-2,182,180,37.0,37.0,12.857142857142858,3,0,1,0,0,0,0,1,late_increasing,0.38341968911917096,0
16821,1,93,4,3,1,1,1,23.25,23.5,20,26,2.5,1,1,19,0.047619047619047616,4.0,3.0,31.0,93,93.0,93.0,0.0,4,0.0,0.0,19.0,1.0,19.0,93,0,0,4,0,0,3,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-93,0,-93,0.0,0.0,-6.642857142857143,1,1,0,1,0,0,1,0,only_week1,1.0,1
16822,1,141,2,1,2,13,14,70.5,70.5,40,101,43.1335136523794,2,13,6,0.09523809523809523,1.0,0.5,141.0,101,70.5,70.5,43.1335136523794,1,1.0,1.0,13.0,13.0,6.0,0,101,40,0,1,1,0,1,1,0,1,1,0.0,0.7163120567375887,0.28368794326241137,0.0,0.28368794326241137,101,-61,40,,999.0,2.857142857142857,2,0,0,0,0,1,0,0,late_increasing,0.7163120567375887,0
16824,1,657,10,8,7,5,20,65.7,54.0,2,200,59.09700123995764,16,5,0,0.3333333333333333,1.4285714285714286,1.1428571428571428,82.125,200,93.85714285714286,92.0,79.98839201498464,3,2.5,4.0,5.0,5.0,0.0,11,252,394,1,3,6,1,2,5,1,3,3,0.0167427701674277,0.3835616438356164,0.5996955859969558,0.0167427701674277,0.5996955859969558,241,142,383,35.81818181818182,35.81818181818182,27.357142857142858,3,0,1,0,0,0,0,1,late_increasing,0.30441400304414,0
16825,1,534,8,5,3,1,8,66.75,66.0,1,148,54.59133892582491,8,1,12,0.14285714285714285,2.6666666666666665,1.6666666666666667,106.8,222,178.0,179.0,44.50842616853577,3,3.5,6.0,12.0,1.0,12.0,133,401,0,3,5,0,1,4,0,1,2,0,0.24906367041198502,0.7509363295880149,0.0,0.24906367041198502,0.0,268,-401,-133,0.0,0.0,-9.5,2,0,0,0,0,0,1,0,front_decreasing,0.4157303370786517,0
16826,1,555,7,7,4,6,20,79.28571428571429,100.0,2,154,59.48028885189414,15,6,0,0.19047619047619047,1.75,1.75,79.28571428571429,387,138.75,83.0,171.37945228838453,4,4.666666666666667,7.0,6.0,6.0,0.0,111,442,2,1,5,1,1,5,1,1,2,1,0.2,0.7963963963963964,0.0036036036036036037,0.2,0.0036036036036036037,331,-440,-109,0.018018018018018018,0.018018018018018018,-7.785714285714286,3,0,0,0,0,0,0,1,front_decreasing,0.6972972972972973,0
16827,1,106,1,1,1,6,6,106.0,106.0,106,106,0.0,1,6,14,0.047619047619047616,1.0,1.0,106.0,106,106.0,106.0,0.0,1,0.0,0.0,14.0,6.0,14.0,106,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-106,0,-106,0.0,0.0,-7.571428571428571,1,1,0,1,0,0,1,0,only_week1,1.0,1
16828,1,177,4,4,1,16,16,44.25,58.0,1,60,28.860295678781025,1,16,4,0.047619047619047616,4.0,4.0,44.25,177,177.0,177.0,0.0,4,0.0,0.0,16.0,16.0,4.0,0,0,177,0,0,4,0,0,4,0,0,1,0.0,0.0,1.0,0.0,1.0,0,177,177,,999.0,12.642857142857142,1,0,1,0,1,1,0,0,only_week3,1.0,1
16829,1,1,1,1,1,1,1,1.0,1.0,1,1,0.0,1,1,19,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,19.0,1.0,19.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
16833,1,672,8,7,4,5,18,84.0,99.5,6,153,60.13080978761458,14,5,2,0.19047619047619047,2.0,1.75,96.0,271,168.0,186.0,109.20927921503129,4,4.333333333333333,9.0,8.0,5.0,2.0,271,164,237,4,2,2,3,2,2,1,2,1,0.40327380952380953,0.24404761904761904,0.35267857142857145,0.40327380952380953,0.35267857142857145,-107,73,-34,0.8745387453874539,0.8745387453874539,-2.4285714285714284,3,0,0,0,0,0,0,1,front_decreasing,0.40327380952380953,0
16836,1,514,15,7,10,6,20,34.266666666666666,13.0,1,109,39.77340580744639,15,6,0,0.47619047619047616,1.5,0.7,73.42857142857143,137,51.4,38.0,55.8434319225537,4,1.5555555555555556,4.0,6.0,6.0,0.0,130,244,140,4,4,7,2,3,3,1,3,6,0.2529182879377432,0.47470817120622566,0.2723735408560311,0.2529182879377432,0.2723735408560311,114,-104,10,1.0769230769230769,1.0769230769230769,0.7142857142857143,3,0,0,0,0,0,0,1,steady_all_weeks,0.26653696498054474,0
16837,1,733,16,7,6,0,13,45.8125,39.0,1,124,45.632179800370416,14,0,7,0.2857142857142857,2.6666666666666665,1.1666666666666667,104.71428571428571,240,122.16666666666667,109.5,61.59680727656805,4,2.6,5.0,7.0,0.0,7.0,388,345,0,9,7,0,5,3,0,3,3,0,0.529331514324693,0.47066848567530695,0.0,0.529331514324693,0.0,-43,-345,-388,0.0,0.0,-27.714285714285715,2,1,0,0,0,0,1,0,front_decreasing,0.3274215552523875,0
16838,1,1,1,1,1,16,16,1.0,1.0,1,1,0.0,1,16,4,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,16.0,16.0,4.0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,1,1,,999.0,0.07142857142857142,1,0,1,0,1,1,0,0,only_week3,1.0,1
16840,1,216,2,1,1,17,17,108.0,108.0,107,109,1.4142135623730951,1,17,3,0.047619047619047616,2.0,1.0,216.0,216,216.0,216.0,0.0,2,0.0,0.0,17.0,17.0,3.0,0,0,216,0,0,2,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,216,216,,999.0,15.428571428571429,1,0,1,0,1,1,0,0,only_week3,1.0,1
16841,1,902,11,6,7,0,13,82.0,62.0,1,200,75.27549402029852,14,0,7,0.3333333333333333,1.5714285714285714,0.8571428571428571,150.33333333333334,235,128.85714285714286,88.0,87.00656789658386,2,2.1666666666666665,3.0,7.0,0.0,7.0,402,500,0,4,7,0,3,4,0,3,4,0,0.44567627494456763,0.5543237250554324,0.0,0.44567627494456763,0.0,98,-500,-402,0.0,0.0,-28.714285714285715,2,0,0,0,0,0,1,0,front_decreasing,0.26053215077605324,0
16845,1,28,2,2,2,4,11,14.0,14.0,1,27,18.384776310850235,8,4,9,0.09523809523809523,1.0,1.0,14.0,27,14.0,14.0,18.384776310850235,1,7.0,7.0,9.0,4.0,9.0,1,27,0,1,1,0,1,1,0,1,1,0,0.03571428571428571,0.9642857142857143,0.0,0.03571428571428571,0.0,26,-27,-1,0.0,0.0,-0.07142857142857142,2,0,0,0,0,0,1,0,mixed_or_low_activity,0.9642857142857143,1
16849,1,1297,19,17,8,0,20,68.26315789473684,60.0,7,143,44.55812945563127,21,0,0,0.38095238095238093,2.375,2.125,76.29411764705883,281,162.125,113.0,83.908857867161,4,2.857142857142857,6.0,5.0,0.0,0.0,763,322,212,8,8,3,8,7,2,4,2,2,0.5882806476484195,0.24826522744795682,0.16345412490362374,0.5882806476484195,0.16345412490362374,-441,-110,-551,0.2778505897771953,0.2778505897771953,-39.357142857142854,3,1,0,0,0,0,0,1,front_decreasing,0.2166538164996145,0
16850,1,1016,13,10,6,2,15,78.15384615384616,93.0,1,153,55.75518832934766,14,2,5,0.2857142857142857,2.1666666666666665,1.6666666666666667,101.6,568,169.33333333333334,135.0,203.7269414355074,7,2.6,7.0,6.0,2.0,5.0,744,135,137,9,2,2,6,2,2,3,1,2,0.7322834645669292,0.1328740157480315,0.13484251968503938,0.7322834645669292,0.13484251968503938,-609,2,-607,0.18413978494623656,0.18413978494623656,-43.357142857142854,3,1,0,0,0,0,0,1,front_decreasing,0.5590551181102362,0
16851,1,280,9,4,7,0,18,31.11111111111111,20.0,1,93,33.344581435536284,19,0,2,0.3333333333333333,1.2857142857142858,0.5714285714285714,70.0,93,40.0,25.0,35.37890143385838,2,3.0,10.0,9.0,0.0,2.0,167,0,113,7,0,2,3,0,1,5,0,2,0.5964285714285714,0.0,0.4035714285714286,0.5964285714285714,0.4035714285714286,-167,113,-54,0.6766467065868264,0.6766467065868264,-3.857142857142857,2,1,0,0,0,0,0,0,front_decreasing,0.33214285714285713,0
16853,1,155,6,5,2,2,14,25.833333333333332,3.0,1,95,39.37723538628209,13,2,6,0.09523809523809523,3.0,2.5,31.0,95,77.5,77.5,24.748737341529164,5,12.0,12.0,11.0,2.0,6.0,60,0,95,5,0,1,4,0,1,1,0,1,0.3870967741935484,0.0,0.6129032258064516,0.3870967741935484,0.6129032258064516,-60,95,35,1.5833333333333333,1.5833333333333333,2.5,2,0,1,0,0,0,0,0,late_increasing,0.6129032258064516,0
16854,1,38,4,3,2,11,16,9.5,7.5,7,16,4.358898943540674,6,11,4,0.09523809523809523,2.0,1.5,12.666666666666666,30,19.0,19.0,15.556349186104045,3,5.0,5.0,11.0,11.0,4.0,0,8,30,0,1,3,0,1,3,0,1,1,0.0,0.21052631578947367,0.7894736842105263,0.0,0.7894736842105263,8,22,30,,999.0,2.142857142857143,2,0,1,0,0,1,0,0,mixed_or_low_activity,0.7894736842105263,0
16855,1,50,1,1,1,13,13,50.0,50.0,50,50,0.0,1,13,7,0.047619047619047616,1.0,1.0,50.0,50,50.0,50.0,0.0,1,0.0,0.0,13.0,13.0,7.0,0,50,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,50,-50,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
16857,1,339,12,6,4,6,20,28.25,6.0,1,113,39.651034607618314,15,6,0,0.19047619047619047,3.0,1.5,56.5,115,84.75,97.0,37.48221800623153,4,4.666666666666667,7.0,6.0,6.0,0.0,98,96,145,4,2,6,2,1,4,1,1,2,0.2890855457227139,0.2831858407079646,0.4277286135693215,0.2890855457227139,0.4277286135693215,-2,49,47,1.4795918367346939,1.4795918367346939,3.357142857142857,3,0,0,0,0,0,0,1,late_increasing,0.3392330383480826,0
16858,1,480,12,8,7,7,19,40.0,48.0,1,85,27.970763957454512,13,7,1,0.3333333333333333,1.7142857142857142,1.1428571428571428,60.0,176,68.57142857142857,47.0,64.36059131398432,3,2.0,5.0,7.0,7.0,1.0,0,165,315,0,6,6,0,3,6,0,5,2,0.0,0.34375,0.65625,0.0,0.65625,165,150,315,,999.0,22.5,2,0,1,0,0,1,0,0,late_increasing,0.36666666666666664,0
16859,1,1114,31,23,8,2,17,35.935483870967744,1.0,1,164,54.49583194084417,16,2,3,0.38095238095238093,3.875,2.875,48.43478260869565,377,139.25,103.5,137.58919185127047,8,2.142857142857143,6.0,5.0,2.0,3.0,506,327,281,13,8,10,10,4,9,3,2,3,0.4542190305206463,0.29353680430879714,0.25224416517055653,0.4542190305206463,0.25224416517055653,-179,-46,-225,0.5553359683794467,0.5553359683794467,-16.071428571428573,3,0,0,0,0,0,0,1,front_decreasing,0.3384201077199282,0
16860,1,643,10,10,6,2,17,64.3,79.5,1,131,56.421134731981816,16,2,3,0.2857142857142857,1.6666666666666667,1.6666666666666667,64.3,254,107.16666666666667,105.0,82.98534007080205,3,3.0,6.0,5.0,2.0,3.0,114,169,360,3,4,3,3,4,3,2,2,2,0.17729393468118196,0.26283048211508553,0.5598755832037325,0.17729393468118196,0.5598755832037325,55,191,246,3.1578947368421053,3.1578947368421053,17.571428571428573,3,0,1,0,0,0,0,1,late_increasing,0.39502332814930013,0
16861,1,561,11,10,4,5,19,51.0,27.0,1,139,51.5014562900895,15,5,1,0.19047619047619047,2.75,2.5,56.1,225,140.25,166.5,95.94920531197744,4,4.666666666666667,7.0,6.0,5.0,1.0,156,180,225,3,4,4,3,3,4,1,2,1,0.27807486631016043,0.32085561497326204,0.40106951871657753,0.27807486631016043,0.40106951871657753,24,45,69,1.4423076923076923,1.4423076923076923,4.928571428571429,3,0,0,0,0,0,0,1,late_increasing,0.40106951871657753,0
16862,1,226,4,4,2,13,20,56.5,60.0,37,69,14.52583904633395,8,13,0,0.09523809523809523,2.0,2.0,56.5,157,113.0,113.0,62.22539674441618,3,7.0,7.0,13.0,13.0,0.0,0,157,69,0,3,1,0,3,1,0,1,1,0.0,0.6946902654867256,0.3053097345132743,0.0,0.3053097345132743,157,-88,69,,999.0,4.928571428571429,2,0,0,0,0,1,0,0,late_increasing,0.6946902654867256,0
16864,1,6,5,5,4,6,17,1.2,1.0,1,2,0.4472135954999579,12,6,3,0.19047619047619047,1.25,1.25,1.2,2,1.5,1.5,0.5773502691896257,2,3.6666666666666665,7.0,6.0,6.0,3.0,1,3,2,1,2,2,1,2,2,1,2,1,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,2,-1,1,2.0,2.0,0.07142857142857142,3,0,0,0,0,0,0,1,steady_all_weeks,0.3333333333333333,0
16865,1,71,3,1,2,19,20,23.666666666666668,18.0,11,42,16.258331197676263,2,19,0,0.09523809523809523,1.5,0.5,71.0,60,35.5,35.5,34.64823227814083,2,1.0,1.0,19.0,19.0,0.0,0,0,71,0,0,3,0,0,1,0,0,2,0.0,0.0,1.0,0.0,1.0,0,71,71,,999.0,5.071428571428571,1,0,1,0,1,1,0,0,only_week3,0.8450704225352113,1
16867,1,115,3,3,3,1,14,38.333333333333336,28.0,26,61,19.655363983740756,14,1,6,0.14285714285714285,1.0,1.0,38.333333333333336,61,38.333333333333336,28.0,19.655363983740756,1,6.5,11.0,10.0,1.0,6.0,54,0,61,2,0,1,2,0,1,2,0,1,0.46956521739130436,0.0,0.5304347826086957,0.46956521739130436,0.5304347826086957,-54,61,7,1.1296296296296295,1.1296296296296295,0.5,2,0,1,0,0,0,0,0,mixed_or_low_activity,0.5304347826086957,0
16870,1,403,9,7,5,5,20,44.77777777777778,41.0,2,132,37.201403796690855,16,5,0,0.23809523809523808,1.8,1.4,57.57142857142857,132,80.6,104.0,55.234047470740364,3,3.75,7.0,6.0,5.0,0.0,228,13,162,5,1,3,3,1,3,2,1,2,0.56575682382134,0.03225806451612903,0.40198511166253104,0.56575682382134,0.40198511166253104,-215,149,-66,0.7105263157894737,0.7105263157894737,-4.714285714285714,3,1,0,0,0,0,0,1,front_decreasing,0.32754342431761785,0
16871,1,788,9,8,7,0,12,87.55555555555556,104.0,24,145,39.465526447493104,13,0,8,0.3333333333333333,1.2857142857142858,1.1428571428571428,98.5,273,112.57142857142857,104.0,82.34249033327637,3,2.0,3.0,8.0,0.0,8.0,273,515,0,3,6,0,3,5,0,3,4,0,0.3464467005076142,0.6535532994923858,0.0,0.3464467005076142,0.0,242,-515,-273,0.0,0.0,-19.5,2,0,0,0,0,0,1,0,front_decreasing,0.3464467005076142,0
16872,1,24,3,3,2,4,18,8.0,2.0,1,21,11.269427669584644,15,4,2,0.09523809523809523,1.5,1.5,8.0,21,12.0,12.0,12.727922061357855,2,14.0,14.0,13.0,4.0,2.0,21,0,3,1,0,2,1,0,2,1,0,1,0.875,0.0,0.125,0.875,0.125,-21,3,-18,0.14285714285714285,0.14285714285714285,-1.2857142857142858,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.875,1
16873,1,167,5,5,4,1,12,33.4,1.0,1,123,52.99811317396121,12,1,8,0.19047619047619047,1.25,1.25,33.4,124,41.75,21.0,57.984911830578824,2,3.6666666666666665,4.0,8.0,1.0,8.0,125,42,0,3,2,0,3,2,0,2,2,0,0.7485029940119761,0.25149700598802394,0.0,0.7485029940119761,0.0,-83,-42,-125,0.0,0.0,-8.928571428571429,2,1,0,0,0,0,1,0,front_decreasing,0.7425149700598802,0
16874,1,1803,15,1,6,14,20,120.2,109.0,32,200,54.92228275351584,7,14,0,0.2857142857142857,2.5,0.16666666666666666,1803.0,502,300.5,317.5,156.46820763337195,3,1.2,2.0,14.0,14.0,0.0,0,0,1803,0,0,15,0,0,1,0,0,6,0.0,0.0,1.0,0.0,1.0,0,1803,1803,,999.0,128.78571428571428,1,0,1,0,1,1,0,0,only_week3,0.27842484747642815,0
16875,1,158,9,7,5,4,20,17.555555555555557,2.0,1,48,20.451840449646035,17,4,0,0.23809523809523808,1.8,1.4,22.571428571428573,68,31.6,36.0,28.53594224832956,3,4.0,8.0,7.0,4.0,0.0,48,105,5,1,5,3,1,3,3,1,3,1,0.3037974683544304,0.6645569620253164,0.03164556962025317,0.3037974683544304,0.03164556962025317,57,-100,-43,0.10416666666666667,0.10416666666666667,-3.0714285714285716,3,0,0,0,0,0,0,1,front_decreasing,0.43037974683544306,0
16876,1,599,14,7,6,0,13,42.785714285714285,38.0,1,118,37.25830536513058,14,0,7,0.2857142857142857,2.3333333333333335,1.1666666666666667,85.57142857142857,234,99.83333333333333,97.0,77.10101598984716,7,2.6,8.0,7.0,0.0,7.0,99,500,0,2,12,0,1,6,0,1,5,0,0.1652754590984975,0.8347245409015025,0.0,0.1652754590984975,0.0,401,-500,-99,0.0,0.0,-7.071428571428571,2,0,0,0,0,0,1,0,front_decreasing,0.39065108514190316,0
16877,1,20,7,5,3,2,16,2.857142857142857,1.0,1,7,2.853569193634026,15,2,4,0.14285714285714285,2.3333333333333335,1.6666666666666667,4.0,10,6.666666666666667,9.0,4.932882862316247,3,7.0,10.0,9.0,2.0,4.0,10,1,9,3,1,3,2,1,2,1,1,1,0.5,0.05,0.45,0.5,0.45,-9,8,-1,0.9,0.9,-0.07142857142857142,3,1,0,0,0,0,0,1,steady_all_weeks,0.5,0
16879,1,407,7,5,4,6,20,58.142857142857146,81.0,1,108,45.685258641523056,15,6,0,0.19047619047619047,1.75,1.25,81.4,199,101.75,96.0,75.99725872249165,3,4.666666666666667,7.0,6.0,6.0,0.0,81,199,127,1,3,3,1,2,2,1,1,2,0.19901719901719903,0.48894348894348894,0.31203931203931207,0.19901719901719903,0.31203931203931207,118,-72,46,1.5679012345679013,1.5679012345679013,3.2857142857142856,3,0,0,0,0,0,0,1,late_increasing,0.48894348894348894,0
16880,1,87,4,3,3,0,16,21.75,18.5,1,49,24.540782383616055,17,0,4,0.14285714285714285,1.3333333333333333,1.0,29.0,50,29.0,36.0,25.238858928247925,2,8.0,15.0,14.0,0.0,4.0,51,0,36,3,0,1,2,0,1,2,0,1,0.5862068965517241,0.0,0.41379310344827586,0.5862068965517241,0.41379310344827586,-51,36,-15,0.7058823529411765,0.7058823529411765,-1.0714285714285714,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.5747126436781609,0
16881,1,114,2,2,2,17,19,57.0,57.0,8,106,69.29646455628166,3,17,1,0.09523809523809523,1.0,1.0,57.0,106,57.0,57.0,69.29646455628166,1,2.0,2.0,17.0,17.0,1.0,0,0,114,0,0,2,0,0,2,0,0,2,0.0,0.0,1.0,0.0,1.0,0,114,114,,999.0,8.142857142857142,1,0,1,0,1,1,0,0,only_week3,0.9298245614035088,1
16882,1,28,4,3,2,1,5,7.0,7.0,1,13,5.1639777949432215,5,1,15,0.09523809523809523,2.0,1.5,9.333333333333334,19,14.0,14.0,7.0710678118654755,3,4.0,4.0,15.0,1.0,15.0,28,0,0,4,0,0,3,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,-28,0,-28,0.0,0.0,-2.0,1,1,0,1,0,0,1,0,only_week1,0.6785714285714286,0
16883,1,180,7,7,4,8,14,25.714285714285715,7.0,1,100,36.33049355437883,7,8,6,0.19047619047619047,1.75,1.75,25.714285714285715,100,45.0,38.5,41.206795556073025,2,2.0,4.0,8.0,8.0,6.0,0,131,49,0,5,2,0,5,2,0,3,1,0.0,0.7277777777777777,0.2722222222222222,0.0,0.2722222222222222,131,-82,49,,999.0,3.5,2,0,0,0,0,1,0,0,late_increasing,0.5555555555555556,0
16884,1,107,3,3,2,1,20,35.666666666666664,8.0,2,97,53.200877185750734,20,1,0,0.09523809523809523,1.5,1.5,35.666666666666664,97,53.5,53.5,61.518289963229634,2,19.0,19.0,18.0,1.0,0.0,10,0,97,2,0,1,2,0,1,1,0,1,0.09345794392523364,0.0,0.9065420560747663,0.09345794392523364,0.9065420560747663,-10,97,87,9.7,9.7,6.214285714285714,2,0,1,0,0,0,0,0,late_increasing,0.9065420560747663,1
16886,1,51,9,8,4,0,18,5.666666666666667,1.0,1,28,8.902246907382429,19,0,2,0.19047619047619047,2.25,2.0,6.375,30,12.75,9.5,12.0381338531629,4,6.0,15.0,14.0,0.0,2.0,12,0,39,6,0,3,6,0,3,2,0,2,0.23529411764705882,0.0,0.7647058823529411,0.23529411764705882,0.7647058823529411,-12,39,27,3.25,3.25,1.9285714285714286,2,0,1,0,0,0,0,0,mixed_or_low_activity,0.5882352941176471,0
16887,1,60,1,1,1,13,13,60.0,60.0,60,60,0.0,1,13,7,0.047619047619047616,1.0,1.0,60.0,60,60.0,60.0,0.0,1,0.0,0.0,13.0,13.0,7.0,0,60,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,60,-60,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
16888,1,636,12,6,7,0,14,53.0,51.0,1,110,39.94314140693675,15,0,6,0.3333333333333333,1.7142857142857142,0.8571428571428571,106.0,238,90.85714285714286,84.0,71.81092899976663,4,2.3333333333333335,9.0,8.0,0.0,6.0,502,84,50,10,1,1,5,1,1,5,1,1,0.789308176100629,0.1320754716981132,0.07861635220125786,0.789308176100629,0.07861635220125786,-418,-34,-452,0.099601593625498,0.099601593625498,-32.285714285714285,3,1,0,0,0,0,0,1,front_decreasing,0.3742138364779874,0
16889,1,255,6,4,3,17,20,42.5,29.0,1,97,45.11651582292232,4,17,0,0.14285714285714285,2.0,1.3333333333333333,63.75,149,85.0,98.0,71.39327699440614,3,1.5,2.0,17.0,17.0,0.0,0,0,255,0,0,6,0,0,4,0,0,3,0.0,0.0,1.0,0.0,1.0,0,255,255,,999.0,18.214285714285715,1,0,1,0,1,1,0,0,only_week3,0.5843137254901961,0
16890,1,246,5,4,4,5,20,49.2,27.0,8,145,56.51283040159995,16,5,0,0.19047619047619047,1.25,1.0,61.5,145,61.5,44.5,59.478287354854686,2,5.0,8.0,7.0,5.0,0.0,12,145,89,1,1,3,1,1,3,1,1,2,0.04878048780487805,0.5894308943089431,0.3617886178861789,0.04878048780487805,0.3617886178861789,133,-56,77,7.416666666666667,7.416666666666667,5.5,3,0,0,0,0,0,0,1,late_increasing,0.5894308943089431,0
16891,1,405,11,5,4,0,19,36.81818181818182,7.0,1,135,53.609361462002475,20,0,1,0.19047619047619047,2.75,1.25,81.0,379,101.25,12.0,185.25545426068658,6,6.333333333333333,12.0,11.0,0.0,1.0,18,0,387,3,0,8,2,0,3,2,0,2,0.044444444444444446,0.0,0.9555555555555556,0.044444444444444446,0.9555555555555556,-18,387,369,21.5,21.5,26.357142857142858,2,0,1,0,0,0,0,0,late_increasing,0.9358024691358025,1
